"word","urlcount","totalcount","wordLen","Random Number","Rank"
"Vitamine",52.00,79.00,8,3824.00,838
"wirkt",61.00,79.00,5,5924.00,838
"einfache",67.00,78.00,8,647.00,839
"erhöhen",65.00,78.00,7,4026.00,839
"eben",62.00,78.00,4,1016.00,839
"erheblich",67.00,78.00,9,1499.00,839
"gelegt",76.00,78.00,6,3278.00,839
"günstig",62.00,78.00,7,6538.00,839
"Gericht",54.00,78.00,7,4892.00,839
"Infektionen",61.00,78.00,11,8901.00,839
"Lahr",12.00,78.00,4,3398.00,839
"knapp",66.00,78.00,5,9397.00,839
"König",44.00,78.00,5,172.00,839
"Jens",42.00,78.00,4,1407.00,839
"laufenden",70.00,78.00,9,7081.00,839
"Rates",34.00,78.00,5,6805.00,839
"schweren",57.00,78.00,8,8310.00,839
"Scheidung",24.00,78.00,9,9110.00,839
"Pollenflug",53.00,78.00,10,3653.00,839
"Rechnung",49.00,78.00,8,5305.00,839
"Rente",41.00,78.00,5,7315.00,839
"Rundgang",66.00,78.00,8,5032.00,839
"stärker",74.00,78.00,7,6459.00,839
"Tools",59.00,78.00,5,875.00,839
"Stadtrat",52.00,78.00,8,750.00,839
"studieren",56.00,78.00,9,1906.00,839
"Tabak",22.00,78.00,5,558.00,839
"absolute",25.00,78.00,8,1136.00,839
"Arteriosklerose",43.00,78.00,15,8959.00,839
"aussagen",58.00,78.00,8,999.00,839
"bestehenden",63.00,78.00,11,1245.00,839
"Baustellen",50.00,78.00,10,1253.00,839
"Berater",49.00,78.00,7,8647.00,839
"Arztpraxis",70.00,78.00,10,3849.00,839
"beschlossen",49.00,78.00,11,7942.00,839
"wächst",52.00,78.00,6,7658.00,839
"billiger",13.00,77.00,8,1589.00,840
"erscheinen",56.00,77.00,10,8639.00,840
"Bundesgesetz",4.00,77.00,12,6630.00,840
"dauerhaft",39.00,77.00,9,2499.00,840
"empfiehlt",67.00,77.00,9,7661.00,840
"häufigsten",58.00,77.00,10,6281.00,840
"gesunde",54.00,77.00,7,2876.00,840
"her",64.00,77.00,3,6891.00,840
"Informationssystem",52.00,77.00,18,617.00,840
"Made",65.00,77.00,4,2221.00,840
"Konzert",52.00,77.00,7,1054.00,840
"Mini",49.00,77.00,4,9366.00,840
"Labor",55.00,77.00,5,3258.00,840
"mecklenburgischen",28.00,77.00,17,2263.00,840
"Koblenz",23.00,77.00,7,8825.00,840
"produziert",76.00,77.00,10,9942.00,840
"schlecht",68.00,77.00,8,9065.00,840
"richtet",71.00,77.00,7,9738.00,840
"Sendung",60.00,77.00,7,757.00,840
"Vergabe",54.00,77.00,7,82.00,840
"verlinkten",61.00,77.00,10,2678.00,840
"verschicken",48.00,77.00,11,1395.00,840
"Trend",61.00,77.00,5,9059.00,840
"Substanzen",62.00,77.00,10,9485.00,840
"Auflage",50.00,77.00,7,7023.00,840
"Ausführung",27.00,77.00,10,5348.00,840
"Arbeitsmedizin",45.00,77.00,14,7160.00,840
"Arthritis",37.00,77.00,9,7668.00,840
"abschnitt",22.00,77.00,9,1160.00,840
"Wachstum",63.00,77.00,8,6696.00,840
"Wind",53.00,77.00,4,8501.00,840
"voll",61.00,77.00,4,8171.00,840
"ziehen",71.00,77.00,6,1487.00,840
"wenigen",73.00,77.00,7,5682.00,840
"elektronischer",58.00,76.00,14,8326.00,841
"falle",55.00,76.00,5,790.00,841
"Heilmittel",43.00,76.00,10,4400.00,841
"Händler",30.00,76.00,7,6020.00,841
"Immunsystem",57.00,76.00,11,9727.00,841
"körperliche",62.00,76.00,11,2588.00,841
"Jones",72.00,76.00,5,1306.00,841
"Kenntnis",57.00,76.00,8,8659.00,841
"ms",55.00,76.00,2,6473.00,841
"Kampf",63.00,76.00,5,9891.00,841
"komplett",58.00,76.00,8,5612.00,841
"kommunaler",54.00,76.00,10,7528.00,841
"kürzlich",61.00,76.00,8,6883.00,841
"Internetseite",62.00,76.00,13,443.00,841
"schnarchen",8.00,76.00,10,1361.00,841
"optimiert",63.00,76.00,9,5714.00,841
"Syndrom",48.00,76.00,7,6201.00,841
"Symposium",58.00,76.00,9,9689.00,841
"Siemens",51.00,76.00,7,5337.00,841
"Unterkunft",64.00,76.00,10,1208.00,841
"Beziehungen",59.00,76.00,11,3134.00,841
"albert",51.00,76.00,6,4532.00,841
"angesehen",73.00,76.00,9,2592.00,841
"Architekten",44.00,76.00,11,2951.00,841
"alpha",25.00,76.00,5,2432.00,841
"arbeitet",69.00,76.00,8,3238.00,841
"allgemeiner",44.00,76.00,11,4344.00,841
"Voraussetzung",74.00,76.00,13,9785.00,841
"Energien",51.00,75.00,8,8696.00,842
"defekt",4.00,75.00,6,3680.00,842
"erfüllt",54.00,75.00,7,5246.00,842
"diverse",60.00,75.00,7,1647.00,842
"ergänzt",61.00,75.00,7,1472.00,842
"England",40.00,75.00,7,7602.00,842
"hallo",34.00,75.00,5,9356.00,842
"Häufigkeit",48.00,75.00,10,7318.00,842
"Hygiene",55.00,75.00,7,2220.00,842
"geschaffen",59.00,75.00,10,8392.00,842
"Hyposensibilisierung",57.00,75.00,20,7701.00,842
"lag",52.00,75.00,3,5893.00,842
"Montreal",47.00,75.00,8,9528.00,842
"Küche",47.00,75.00,5,7112.00,842
"Md",24.00,75.00,2,1346.00,842
"Okt",23.00,75.00,3,2184.00,842
"publizierten",45.00,75.00,12,4784.00,842
"rate",30.00,75.00,4,6676.00,842
"reiten",35.00,75.00,6,8411.00,842
"überprüfen",64.00,75.00,10,2032.00,842
"unterschiedlich",69.00,75.00,15,1272.00,842
"Span",10.00,75.00,4,6169.00,842
"ums",70.00,75.00,3,2166.00,842
"Strand",42.00,75.00,6,5671.00,842
"Aufenthaltsräume",3.00,75.00,16,2388.00,842
"älteren",57.00,75.00,7,3813.00,842
"Aachen",48.00,75.00,6,1575.00,842
"Achtung",55.00,75.00,7,635.00,842
"Belastung",64.00,75.00,9,3911.00,842
"Beschlüsse",55.00,75.00,10,1096.00,842
"Birgit",66.00,74.00,6,9916.00,843
"Bundestagswahl",48.00,74.00,14,8703.00,843
"drittel",58.00,74.00,7,9291.00,843
"eingriffe",43.00,74.00,9,1969.00,843
"Düne",9.00,74.00,4,4552.00,843
"hierfür",66.00,74.00,7,8721.00,843
"Festival",55.00,74.00,8,4288.00,843
"gewonnen",68.00,74.00,8,4478.00,843
"geprägt",63.00,74.00,7,897.00,843
"kranken",54.00,74.00,7,3168.00,843
"Meer",53.00,74.00,4,8807.00,843
"Kanada",52.00,74.00,6,2267.00,843
"mecklenburgische",29.00,74.00,16,2158.00,843
"Mwst",45.00,74.00,4,4834.00,843
"Ruhr",46.00,74.00,4,6989.00,843
"Sabine",50.00,74.00,6,1689.00,843
"natürlichen",66.00,74.00,11,6339.00,843
"Reaktionen",61.00,74.00,10,4776.00,843
"Rechtsanwalt",45.00,74.00,12,823.00,843
"Pauschalreisen",31.00,74.00,14,5796.00,843
"sichere",56.00,74.00,7,8767.00,843
"Pressemeldungen",57.00,74.00,15,6679.00,843
"Selbstverwaltung",50.00,74.00,16,202.00,843
"Phase",39.00,74.00,5,4632.00,843
"parken",54.00,74.00,6,1764.00,843
"Republik",52.00,74.00,8,8300.00,843
"Restaurants",61.00,74.00,11,2986.00,843
"Transfer",63.00,74.00,8,3534.00,843
"Vernetzung",57.00,74.00,10,6761.00,843
"verliehen",64.00,74.00,9,6056.00,843
"Sparkassen",30.00,74.00,10,2794.00,843
"Anträge",54.00,74.00,7,6152.00,843
"Bezirke",54.00,74.00,7,4126.00,843
"Beratungsstellen",40.00,74.00,16,5366.00,843
"angewandte",53.00,74.00,10,8346.00,843
"Weltmeisterschaft",42.00,74.00,17,2834.00,843
"Entsorgung",47.00,73.00,10,5567.00,844
"Bundesland",62.00,73.00,10,2172.00,844
"Blut",54.00,73.00,4,9542.00,844
"Elektronik",58.00,73.00,10,8963.00,844
"Brüssel",39.00,73.00,7,5271.00,844
"hätte",61.00,73.00,5,2836.00,844
"Hormone",31.00,73.00,7,1805.00,844
"Leserbriefe",39.00,73.00,11,8588.00,844
"lindern",54.00,73.00,7,9541.00,844
"Mittelstand",61.00,73.00,11,5307.00,844
"inhaltlich",67.00,73.00,10,9512.00,844
"Most",50.00,73.00,4,5328.00,844
"läuft",64.00,73.00,5,100.00,844
"Personalien",49.00,73.00,11,4826.00,844
"Netscape",54.00,73.00,8,6380.00,844
"rechten",56.00,73.00,7,2760.00,844
"sonst",64.00,73.00,5,5009.00,844
"Verknüpfung",51.00,73.00,11,5686.00,844
"Touren",39.00,73.00,6,3947.00,844
"Urheberrecht",54.00,73.00,12,6347.00,844
"Baustoffen",3.00,73.00,10,1572.00,844
"Account",56.00,73.00,7,7630.00,844
"beobachtet",55.00,73.00,10,1624.00,844
"Volkshochschule",57.00,73.00,15,8884.00,844
"Bochum",46.00,72.00,6,7818.00,845
"Fachzeitschriften",49.00,72.00,17,2277.00,845
"erhielten",58.00,72.00,9,3969.00,845
"entscheidend",58.00,72.00,12,4607.00,845
"ersetzen",64.00,72.00,8,5235.00,845
"finanzielle",55.00,72.00,11,7877.00,845
"Hauses",39.00,72.00,6,7527.00,845
"fürs",66.00,72.00,4,5259.00,845
"Fuchs",29.00,72.00,5,5981.00,845
"höhere",61.00,72.00,6,6572.00,845
"Kurs",48.00,72.00,4,1901.00,845
"Schröder",40.00,72.00,8,9369.00,845
"neuesten",65.00,72.00,8,8573.00,845
"Persönlichkeiten",52.00,72.00,16,8120.00,845
"print",53.00,72.00,5,1250.00,845
"Richard",38.00,72.00,7,9368.00,845
"Saison",47.00,72.00,6,5940.00,845
"Ulm",29.00,72.00,3,1129.00,845
"spezifischen",50.00,72.00,12,7968.00,845
"technisch",57.00,72.00,9,7851.00,845
"unberührt",29.00,72.00,9,7183.00,845
"Tagung",58.00,72.00,6,5085.00,845
"Türkei",53.00,72.00,6,662.00,845
"untersagt",63.00,72.00,9,5582.00,845
"überarbeitet",65.00,72.00,12,7209.00,845
"Treffpunkt",41.00,72.00,10,2529.00,845
"aufgeführten",69.00,72.00,12,3738.00,845
"Berücksichtigung",52.00,72.00,16,7658.00,845
"Wände",11.00,72.00,5,4087.00,845
"verstärkt",61.00,72.00,9,5551.00,845
"verweise",53.00,72.00,8,5748.00,845
"englische",34.00,71.00,9,8872.00,846
"Brand",51.00,71.00,5,4151.00,846
"distanzieren",71.00,71.00,12,1119.00,846
"diagnostische",61.00,71.00,13,4334.00,846
"Hepatitis",38.00,71.00,9,4106.00,846
"Forschungsprogramm",57.00,71.00,18,5165.00,846
"Finanz",51.00,71.00,6,9545.00,846
"gesetzt",63.00,71.00,7,5825.00,846
"gesetzliche",45.00,71.00,11,7913.00,846
"Geschäftsstelle",58.00,71.00,15,3683.00,846
"Ministeriums",50.00,71.00,12,1517.00,846
"integrierte",50.00,71.00,11,1855.00,846
"lehrende",15.00,71.00,8,5635.00,846
"Psychologie",47.00,71.00,11,2343.00,846
"Register",42.00,71.00,8,5460.00,846
"Verkehrssicherheit",40.00,71.00,18,6323.00,846
"sinnvoll",61.00,71.00,8,9640.00,846
"unterliegen",52.00,71.00,11,8574.00,846
"Terminal",27.00,71.00,8,7720.00,846
"befragten",21.00,71.00,9,9173.00,846
"betrieben",61.00,71.00,9,2747.00,846
"ärztlichen",38.00,71.00,10,8325.00,846
"Arbeitskreis",35.00,71.00,12,8232.00,846
"beschäftigt",59.00,71.00,11,541.00,846
"Alfred",45.00,71.00,6,5969.00,846
"Videos",57.00,71.00,6,7057.00,846
"Viren",34.00,71.00,5,8262.00,846
"zumindest",57.00,71.00,9,3765.00,846
"Bundesländern",50.00,70.00,13,6211.00,847
"Elbe",50.00,70.00,4,8620.00,847
"häufige",63.00,70.00,7,1890.00,847
"hergestellt",47.00,70.00,11,7077.00,847
"mögliche",60.00,70.00,8,9612.00,847
"Künste",53.00,70.00,6,3732.00,847
"kleines",52.00,70.00,7,1333.00,847
"konkrete",64.00,70.00,8,9127.00,847
"Malerei",42.00,70.00,7,9769.00,847
"Power",34.00,70.00,5,3282.00,847
"schnelle",67.00,70.00,8,6423.00,847
"plastische",22.00,70.00,10,5060.00,847
"Rundfunk",44.00,70.00,8,1757.00,847
"Route",28.00,70.00,5,5931.00,847
"persönlich",64.00,70.00,10,2078.00,847
"ökologische",39.00,70.00,11,8949.00,847
"präsentieren",65.00,70.00,12,4205.00,847
"Stellplätze",8.00,70.00,11,16.00,847
"Trends",51.00,70.00,6,3411.00,847
"verantworten",70.00,70.00,12,1494.00,847
"veranstaltet",41.00,70.00,12,9089.00,847
"unteren",41.00,70.00,7,7834.00,847
"Verbraucher",57.00,70.00,11,8304.00,847
"Amerika",49.00,70.00,7,9198.00,847
"berücksichtigt",55.00,70.00,14,1580.00,847
"vorbei",63.00,70.00,6,3184.00,847
"wobei",56.00,70.00,5,8393.00,847
"werte",35.00,70.00,5,393.00,847
"Wertpapiere",68.00,70.00,11,8104.00,847
"Wagner",39.00,70.00,6,2157.00,847
"Weihnachten",57.00,70.00,11,7979.00,847
"Elektrotechnik",45.00,69.00,14,3124.00,848
"Erkältung",34.00,69.00,9,3131.00,848
"Fachzeitschrift",51.00,69.00,15,9227.00,848
"breiten",64.00,69.00,7,3188.00,848
"gebieten",62.00,69.00,8,3415.00,848
"geringer",34.00,69.00,8,366.00,848
"Lust",53.00,69.00,4,9227.00,848
"nachgewiesen",45.00,69.00,12,1489.00,848
"klassische",59.00,69.00,10,7275.00,848
"interaktive",61.00,69.00,11,6519.00,848
"Schaufenster",28.00,69.00,12,7853.00,848
"schlechte",38.00,69.00,9,9956.00,848
"runden",42.00,69.00,6,1347.00,848
"Oberbayern",44.00,69.00,10,7264.00,848
"öffnen",55.00,69.00,6,4808.00,848
"Senat",44.00,69.00,5,9753.00,848
"Nikolaus",32.00,69.00,8,2927.00,848
"Susanne",37.00,69.00,7,775.00,848
"trotzdem",68.00,69.00,8,7603.00,848
"vermittelt",62.00,69.00,10,5876.00,848
"statistisches",39.00,69.00,13,3656.00,848
"Verfassungsschutz",26.00,69.00,17,9918.00,848
"veröffentlichten",68.00,69.00,16,5057.00,848
"Verordnungen",62.00,69.00,12,7009.00,848
"unterlagen",41.00,69.00,10,5038.00,848
"Statue",10.00,69.00,6,1338.00,848
"Stadium",58.00,69.00,7,9729.00,848
"Artikels",44.00,69.00,8,7912.00,848
"bar",32.00,69.00,3,6713.00,848
"beachtet",68.00,69.00,8,2944.00,848
"Arbeitsmarkt",51.00,69.00,12,6226.00,848
"Zusammenfassung",41.00,69.00,15,4668.00,848
"Vitamin",33.00,69.00,7,3192.00,848
"zeigte",60.00,69.00,6,1090.00,848
"wärme",30.00,69.00,5,1813.00,848
"eingeschränkt",42.00,68.00,13,5892.00,849
"digitalen",48.00,68.00,9,2872.00,849
"genug",64.00,68.00,5,3714.00,849
"gefördert",63.00,68.00,9,4545.00,849
"Gewerbe",50.00,68.00,7,8013.00,849
"gekennzeichnet",50.00,68.00,14,6614.00,849
"gebiete",49.00,68.00,7,5169.00,849
"Innern",25.00,68.00,6,4849.00,849
"Markus",40.00,68.00,6,2115.00,849
"Marktberichte",66.00,68.00,13,9005.00,849
"Kreuzberg",23.00,68.00,9,9503.00,849
"kamen",56.00,68.00,5,3033.00,849
"Mitwirkung",45.00,68.00,10,8831.00,849
"lohnt",59.00,68.00,5,6015.00,849
"Leber",40.00,68.00,5,5354.00,849
"kürze",58.00,68.00,5,5978.00,849
"räumen",34.00,68.00,6,6288.00,849
"Oper",44.00,68.00,4,6843.00,849
"Nordsee",41.00,68.00,7,6316.00,849
"Statistiken",50.00,68.00,11,1616.00,849
"verschiedener",61.00,68.00,13,4963.00,849
"Bestellungen",51.00,68.00,12,5363.00,849
"Bauvorhaben",13.00,68.00,11,5489.00,849
"Berg",50.00,68.00,4,2340.00,849
"Anleitung",39.00,68.00,9,5301.00,849
"Bewerber",50.00,68.00,8,2603.00,849
"Ballungsraum",24.00,68.00,12,5880.00,849
"Zielgruppe",56.00,68.00,10,6017.00,849
"verwendeten",57.00,68.00,11,9963.00,849
"Christoph",48.00,67.00,9,9946.00,850
"Entwurf",51.00,67.00,7,6181.00,850
"erfolgreichen",63.00,67.00,13,2988.00,850
"daraus",62.00,67.00,6,8306.00,850
"Günter",38.00,67.00,6,7779.00,850
"führenden",60.00,67.00,9,3408.00,850
"genannte",60.00,67.00,8,5246.00,850
"Garagen",4.00,67.00,7,2351.00,850
"folgender",28.00,67.00,9,8825.00,850
"Heide",44.00,67.00,5,1960.00,850
"Fokus",62.00,67.00,5,3436.00,850
"gespeichert",54.00,67.00,11,5043.00,850
"guter",54.00,67.00,5,7242.00,850
"koch",47.00,67.00,4,9826.00,850
"Kindes",34.00,67.00,6,662.00,850
"interessierten",67.00,67.00,14,8209.00,850
"Neckar",23.00,67.00,6,5819.00,850
"rechnen",65.00,67.00,7,7244.00,850
"schöne",52.00,67.00,6,2688.00,850
"Quiz",39.00,67.00,4,1846.00,850
"Osnabrück",38.00,67.00,9,6623.00,850
"Same",28.00,67.00,4,7976.00,850
"verlauf",60.00,67.00,7,3165.00,850
"Sorgfalt",64.00,67.00,8,7278.00,850
"Spektrum",61.00,67.00,8,3499.00,850
"sinnvolle",64.00,67.00,9,6457.00,850
"steigt",58.00,67.00,6,1299.00,850
"sorge",45.00,67.00,5,6942.00,850
"Student",52.00,67.00,7,2727.00,850
"stellte",61.00,67.00,7,4522.00,850
"Thesen",15.00,67.00,6,1603.00,850
"bewegen",59.00,67.00,7,6632.00,850
"beantwortet",58.00,67.00,11,7680.00,850
"Abstand",39.00,67.00,7,3349.00,850
"Angebots",64.00,67.00,8,3199.00,850
"ähnlich",52.00,67.00,7,4179.00,850
"Akne",17.00,67.00,4,416.00,850
"wen",63.00,67.00,3,7717.00,850
"Chinese",19.00,66.00,7,7994.00,851
"einverstanden",57.00,66.00,13,7339.00,851
"erhielt",50.00,66.00,7,5665.00,851
"fallen",63.00,66.00,6,1202.00,851
"Gegensatz",61.00,66.00,9,796.00,851
"gesamt",44.00,66.00,6,3180.00,851
"gebracht",58.00,66.00,8,3812.00,851
"Grundschule",35.00,66.00,11,9810.00,851
"Meeting",42.00,66.00,7,3462.00,851
"initiieren",30.00,66.00,10,1124.00,851
"legen",61.00,66.00,5,6069.00,851
"Pferd",25.00,66.00,5,1127.00,851
"Provider",59.00,66.00,8,3415.00,851
"Realisierung",60.00,66.00,12,2735.00,851
"paar",53.00,66.00,4,5083.00,851
"Qualifizierung",39.00,66.00,14,5339.00,851
"rechtzeitig",59.00,66.00,11,6961.00,851
"Plätze",44.00,66.00,6,3744.00,851
"Telekom",42.00,66.00,7,5640.00,851
"verfügt",58.00,66.00,7,5554.00,851
"Tanz",42.00,66.00,4,219.00,851
"Stück",42.00,66.00,5,422.00,851
"Strukturen",56.00,66.00,10,4315.00,851
"Steuer",55.00,66.00,6,3961.00,851
"unterscheiden",57.00,66.00,13,1486.00,851
"Biotechnologie",51.00,65.00,14,6027.00,852
"Code",41.00,65.00,4,4864.00,852
"endet",25.00,65.00,5,7873.00,852
"David",37.00,65.00,5,6104.00,852
"Einstellung",48.00,65.00,11,2229.00,852
"Florian",37.00,65.00,7,5024.00,852
"Geschäftsbedingungen",21.00,65.00,20,4316.00,852
"höheren",47.00,65.00,7,3858.00,852
"Keramik",33.00,65.00,7,8177.00,852
"legt",55.00,65.00,4,4298.00,852
"Iran",18.00,65.00,4,5405.00,852
"rede",43.00,65.00,4,6921.00,852
"Profis",46.00,65.00,6,8455.00,852
"offizielles",45.00,65.00,11,9819.00,852
"neun",51.00,65.00,4,101.00,852
"Nordamerika",59.00,65.00,11,3394.00,852
"schützt",60.00,65.00,7,6934.00,852
"Serie",43.00,65.00,5,8026.00,852
"schön",51.00,65.00,5,8919.00,852
"Prognose",57.00,65.00,8,1866.00,852
"Station",47.00,65.00,7,9385.00,852
"Theorie",41.00,65.00,7,3662.00,852
"technischer",51.00,65.00,11,9659.00,852
"Basic",34.00,65.00,5,9665.00,852
"Ausschüsse",43.00,65.00,10,2246.00,852
"Ausübung",52.00,65.00,8,4585.00,852
"aktualisierte",48.00,65.00,13,5105.00,852
"Austausch",55.00,65.00,9,9789.00,852
"anrede",61.00,65.00,6,7267.00,852
"zustand",51.00,65.00,7,5495.00,852
"Wirkstoffe",62.00,65.00,10,8736.00,852
"Warenkorb",45.00,65.00,9,9080.00,852
"Warnung",59.00,65.00,7,7106.00,852
"Zielgruppen",52.00,65.00,11,7715.00,852
"Camping",42.00,64.00,7,6743.00,853
"erfordert",51.00,64.00,9,6747.00,853
"Denkmalpflege",31.00,64.00,13,8163.00,853
"entscheidet",49.00,64.00,11,3674.00,853
"fehlen",35.00,64.00,6,7373.00,853
"Bundestagsfraktion",34.00,64.00,18,5248.00,853
"Früherkennung",45.00,64.00,13,8754.00,853
"Future",51.00,64.00,6,84.00,853
"Herausforderungen",55.00,64.00,17,3267.00,853
"Geschichten",48.00,64.00,11,7402.00,853
"hingewiesen",60.00,64.00,11,8290.00,853
"Firmenkontakt",8.00,64.00,13,963.00,853
"nachhaltigen",43.00,64.00,12,6383.00,853
"Klimawandel",26.00,64.00,11,9264.00,853
"Meyer",42.00,64.00,5,2321.00,853
"Referat",39.00,64.00,7,5123.00,853
"Placebo",27.00,64.00,7,7012.00,853
"Religion",49.00,64.00,8,124.00,853
"Tabelle",31.00,64.00,7,9046.00,853
"Touristik",50.00,64.00,9,1008.00,853
"verlangt",40.00,64.00,8,3704.00,853
"stillen",56.00,64.00,7,9952.00,853
"Std",21.00,64.00,3,935.00,853
"verändern",60.00,64.00,9,3235.00,853
"Arztpraxen",39.00,64.00,10,6809.00,853
"abgeordnete",43.00,64.00,11,2594.00,853
"Betriebe",50.00,64.00,8,5585.00,853
"Baustelle",16.00,64.00,9,86.00,853
"wöchentlich",47.00,64.00,11,7268.00,853
"voller",53.00,64.00,6,1471.00,853
"Vorschläge",60.00,64.00,10,5664.00,853
"erlassen",19.00,63.00,8,1528.00,854
"entlang",48.00,63.00,7,9412.00,854
"fahrt",44.00,63.00,5,7520.00,854
"ehe",34.00,63.00,3,8658.00,854
"Chaos",16.00,63.00,5,1510.00,854
"dargestellt",56.00,63.00,11,7811.00,854
"Einblick",54.00,63.00,8,6084.00,854
"Daniel",28.00,63.00,6,150.00,854
"Db",32.00,63.00,2,3017.00,854
"human",43.00,63.00,5,5324.00,854
"herzustellen",17.00,63.00,12,7308.00,854
"Gesicht",61.00,63.00,7,1475.00,854
"gestern",51.00,63.00,7,6447.00,854
"Intranet",49.00,63.00,8,9861.00,854
"Mediziner",53.00,63.00,9,4028.00,854
"John",42.00,63.00,4,3670.00,854
"Ministerin",36.00,63.00,10,8143.00,854
"Saarlandes",40.00,63.00,10,1775.00,854
"Schulungen",55.00,63.00,10,821.00,854
"Rückblick",36.00,63.00,9,2691.00,854
"Produkten",54.00,63.00,9,195.00,854
"Part",43.00,63.00,4,1397.00,854
"Rainer",47.00,63.00,6,4429.00,854
"Sachen",59.00,63.00,6,2346.00,854
"Rettungsdienst",34.00,63.00,14,5526.00,854
"Streit",49.00,63.00,6,8515.00,854
"vergleichende",27.00,63.00,13,3538.00,854
"springe",57.00,63.00,7,5852.00,854
"Auszug",48.00,63.00,6,9131.00,854
"amerikanischen",56.00,63.00,14,1492.00,854
"Augen",45.00,63.00,5,7749.00,854
"Arbeitsgruppen",39.00,63.00,14,8512.00,854
"beschrieben",52.00,63.00,11,8414.00,854
"Zeitungen",55.00,63.00,9,4373.00,854
"Würzburg",48.00,63.00,8,6222.00,854
"weiden",22.00,63.00,6,1465.00,854
"Verteilung",42.00,63.00,10,3470.00,854
"versucht",51.00,63.00,8,9755.00,854
"Weiterentwicklung",55.00,63.00,17,6925.00,854
"zuständige",45.00,63.00,10,7908.00,854
"bildet",59.00,62.00,6,3511.00,855
"Dresdner",42.00,62.00,8,1670.00,855
"Diät",28.00,62.00,4,4229.00,855
"Box",30.00,62.00,3,7568.00,855
"darstellen",60.00,62.00,10,8924.00,855
"Grundgesetz",24.00,62.00,11,7426.00,855
"führte",50.00,62.00,6,6116.00,855
"Flugzeug",58.00,62.00,8,3411.00,855
"Hauptbahnhof",39.00,62.00,12,8787.00,855
"Galerien",45.00,62.00,8,5376.00,855
"Jahrzehnten",53.00,62.00,11,3295.00,855
"Kloster",29.00,62.00,7,6415.00,855
"mitmachen",54.00,62.00,9,5842.00,855
"jegliche",59.00,62.00,8,9616.00,855
"inklusive",51.00,62.00,9,1814.00,855
"Marburg",29.00,62.00,7,6264.00,855
"lautet",57.00,62.00,6,7075.00,855
"Komplikationen",25.00,62.00,14,7747.00,855
"Kulturbesitz",29.00,62.00,12,2841.00,855
"Lebenslagen",51.00,62.00,11,2625.00,855
"oberste",20.00,62.00,7,4940.00,855
"Pressemeldung",18.00,62.00,13,2998.00,855
"Rubriken",47.00,62.00,8,4732.00,855
"offiziellen",57.00,62.00,11,8294.00,855
"Postanschrift",57.00,62.00,13,7894.00,855
"Stephan",33.00,62.00,7,1666.00,855
"Tisch",44.00,62.00,5,3468.00,855
"Umland",47.00,62.00,6,5545.00,855
"Technologien",46.00,62.00,12,592.00,855
"Signal",40.00,62.00,6,9578.00,855
"behandelten",50.00,62.00,11,9355.00,855
"besonderes",58.00,62.00,10,9313.00,855
"Beschäftigung",48.00,62.00,13,6110.00,855
"Aktualisierungen",54.00,62.00,16,1362.00,855
"angebotenen",55.00,62.00,11,9945.00,855
"Absolventen",48.00,62.00,11,5295.00,855
"zwölf",56.00,62.00,5,9652.00,855
"vorgesehen",51.00,62.00,10,4371.00,855
"vorher",54.00,62.00,6,1745.00,855
"wozu",51.00,62.00,4,4351.00,855
"vielfältige",60.00,62.00,11,5562.00,855
"eintritt",43.00,61.00,8,4452.00,856
"fälle",48.00,61.00,5,2518.00,856
"Faktoren",50.00,61.00,8,8579.00,856
"Dossiers",39.00,61.00,8,2281.00,856
"Eingang",41.00,61.00,7,2960.00,856
"durchgeführte",49.00,61.00,13,2678.00,856
"Cent",42.00,61.00,4,4930.00,856
"darum",56.00,61.00,5,479.00,856
"Ergebnissen",56.00,61.00,11,6501.00,856
"haftet",42.00,61.00,6,4859.00,856
"Gabriel",18.00,61.00,7,7472.00,856
"höher",53.00,61.00,5,486.00,856
"geboten",58.00,61.00,7,4690.00,856
"herzog",32.00,61.00,6,9786.00,856
"inhaltliche",49.00,61.00,11,9577.00,856
"Mietwagen",39.00,61.00,9,4922.00,856
"langfristig",52.00,61.00,11,4794.00,856
"Kult",58.00,61.00,4,8584.00,856
"langen",52.00,61.00,6,1891.00,856
"köpfe",34.00,61.00,5,2104.00,856
"lieber",54.00,61.00,6,1228.00,856
"kurzen",47.00,61.00,6,7098.00,856
"natürliche",53.00,61.00,10,4617.00,856
"Presseinformationen",54.00,61.00,19,5708.00,856
"sächsische",36.00,61.00,10,1152.00,856
"Parkplätze",50.00,61.00,10,6818.00,856
"Pension",40.00,61.00,7,9244.00,856
"nahe",51.00,61.00,4,1781.00,856
"Touristen",48.00,61.00,9,5188.00,856
"Umzug",49.00,61.00,5,6877.00,856
"Verhältnis",54.00,61.00,10,2316.00,856
"sorgt",57.00,61.00,5,8889.00,856
"Asien",55.00,61.00,5,8340.00,856
"attraktiven",56.00,61.00,11,7785.00,856
"zweiter",51.00,61.00,7,3319.00,856
"vorhandenen",57.00,61.00,11,8941.00,856
"weitergeleitet",53.00,61.00,14,3755.00,856
"Brust",38.00,60.00,5,7514.00,857
"Dienststellen",41.00,60.00,13,2322.00,857
"eintragen",56.00,60.00,9,8745.00,857
"Eingabe",49.00,60.00,7,1931.00,857
"Erziehung",52.00,60.00,9,7353.00,857
"Dach",44.00,60.00,4,1409.00,857
"breit",40.00,60.00,5,3523.00,857
"Bühne",43.00,60.00,5,1476.00,857
"gesehen",55.00,60.00,7,6419.00,857
