"word","urlcount","totalcount","wordLen","Random Number"
"periódico",34.00,52.00,9,1622.00
"Vasconcelos",39.00,52.00,11,1575.00
"vinte",38.00,52.00,5,6284.00
"Suécia",40.00,52.00,6,5907.00
"Trancoso",35.00,52.00,8,3128.00
"transferências",38.00,52.00,14,2113.00
"tendências",39.00,52.00,10,4858.00
"transformação",32.00,52.00,13,4381.00
"tratados",39.00,52.00,8,5985.00
"slot",9.00,52.00,4,4803.00
"veiga",35.00,52.00,5,7576.00
"aplicadas",42.00,52.00,9,9386.00
"certeza",43.00,52.00,7,1628.00
"catalogue",24.00,52.00,9,9125.00
"cabe",39.00,52.00,4,4704.00
"cair",33.00,52.00,4,4885.00
"Alexandra",26.00,52.00,9,7165.00
"conceitos",40.00,52.00,9,7627.00
"aceitar",48.00,52.00,7,4799.00
"aprovados",44.00,52.00,9,8411.00
"bus",24.00,52.00,3,453.00
"atribuídas",32.00,52.00,10,6002.00
"absoluta",30.00,52.00,8,1557.00
"Bombarral",30.00,52.00,9,9444.00
"compreender",40.00,52.00,11,1997.00
"carros",37.00,52.00,6,4066.00
"actualizados",36.00,52.00,12,9038.00
"complete",37.00,52.00,8,2900.00
"exerce",41.00,52.00,6,8963.00
"desembargador",11.00,52.00,13,5654.00
"externos",42.00,52.00,8,5119.00
"estagiar",37.00,52.00,8,878.00
"extracção",22.00,52.00,9,8539.00
"eixos",45.00,52.00,5,4926.00
"coronel",25.00,52.00,7,1618.00
"crítico",40.00,52.00,7,7575.00
"estabelecidas",27.00,52.00,13,4872.00
"dessas",45.00,52.00,6,3913.00
"fomento",22.00,51.00,7,9820.00
"morrer",33.00,51.00,6,7754.00
"Mateus",34.00,51.00,6,9656.00
"manifestação",19.00,51.00,12,6972.00
"introduzir",48.00,51.00,10,6154.00
"modem",30.00,51.00,5,3002.00
"Loulé",38.00,51.00,5,9935.00
"financial",31.00,51.00,9,6802.00
"homicídio",11.00,51.00,9,2200.00
"fichas",40.00,51.00,6,3246.00
"graves",40.00,51.00,6,3950.00
"históricos",41.00,51.00,10,2204.00
"porquê",43.00,51.00,6,7357.00
"parâmetros",29.00,51.00,10,3065.00
"participaram",32.00,51.00,12,2039.00
"olival",14.00,51.00,6,6357.00
"portátil",37.00,51.00,8,9906.00
"ocupação",40.00,51.00,8,5739.00
"nodes",8.00,51.00,5,7881.00
"obtidos",46.00,51.00,7,9377.00
"participa",40.00,51.00,9,9844.00
"operacionais",38.00,51.00,12,9097.00
"prefácio",23.00,51.00,8,7300.00
"rico",46.00,51.00,4,1391.00
"republicana",35.00,51.00,11,7637.00
"satisfazer",39.00,51.00,10,1145.00
"semanais",15.00,51.00,8,5932.00
"vasta",47.00,51.00,5,8775.00
"vidas",37.00,51.00,5,6854.00
"utilizam",44.00,51.00,8,704.00
"sindicatos",40.00,51.00,10,8225.00
"sinalização",23.00,51.00,11,1711.00
"tio",22.00,51.00,3,4247.00
"utopia",37.00,51.00,6,9279.00
"acredita",42.00,51.00,8,2127.00
"acompanha",45.00,51.00,9,6860.00
"aplica",48.00,51.00,6,7650.00
"Alice",38.00,51.00,5,5966.00
"carrinho",31.00,51.00,8,7067.00
"altamente",40.00,51.00,9,9281.00
"concedidos",17.00,51.00,10,3737.00
"coima",9.00,51.00,5,3907.00
"castanheira",32.00,51.00,11,4223.00
"Bolonha",31.00,51.00,7,5296.00
"deram",49.00,51.00,5,5690.00
"detalhada",43.00,51.00,9,1064.00
"desafio",44.00,51.00,7,1889.00
"elevados",48.00,51.00,8,6210.00
"deixou",47.00,51.00,6,876.00
"feitos",40.00,50.00,6,7056.00
"masculino",42.00,50.00,9,3471.00
"legalidade",23.00,50.00,10,4.00
"moinho",16.00,50.00,6,9311.00
"medo",37.00,50.00,4,7689.00
"mesquita",33.00,50.00,8,871.00
"haja",41.00,50.00,4,9335.00
"frota",22.00,50.00,5,6220.00
"ministra",24.00,50.00,8,6525.00
"gato",44.00,50.00,4,483.00
"memórias",35.00,50.00,8,7262.00
"luxação",1.00,50.00,7,1280.00
"reitor",33.00,50.00,6,2429.00
"presta",42.00,50.00,6,7847.00
"recém",39.00,50.00,5,9146.00
"prevenir",37.00,50.00,8,3441.00
"perfis",36.00,50.00,6,1959.00
"requerimentos",36.00,50.00,13,8796.00
"quantos",40.00,50.00,7,4223.00
"Pina",33.00,50.00,4,6611.00
"reconhecida",43.00,50.00,11,7150.00
"relevo",39.00,50.00,6,7871.00
"palco",38.00,50.00,5,1985.00
"recreativa",39.00,50.00,10,4438.00
"ribatejana",11.00,50.00,10,5247.00
"portucalense",25.00,50.00,12,7144.00
"obriga",42.00,50.00,6,926.00
"personalização",37.00,50.00,14,7494.00
"recorde",43.00,50.00,7,6720.00
"nela",39.00,50.00,4,9922.00
"possibilidades",45.00,50.00,14,6155.00
"parlamentar",31.00,50.00,11,7515.00
"passeio",32.00,50.00,7,1099.00
"nomeado",32.00,50.00,7,7431.00
"naquela",44.00,50.00,7,6821.00
"Roberto",36.00,50.00,7,7008.00
"vítima",29.00,50.00,6,987.00
"seguindo",41.00,50.00,8,755.00
"significativo",46.00,50.00,13,150.00
"troféu",30.00,50.00,6,6441.00
"Simão",39.00,50.00,5,5359.00
"anuncia",34.00,50.00,7,1237.00
"aparelhos",31.00,50.00,9,1351.00
"acontecer",44.00,50.00,9,8340.00
"capitão",21.00,50.00,7,3857.00
"atribuir",38.00,50.00,8,6616.00
"clássica",40.00,50.00,8,4543.00
"analisar",44.00,50.00,8,9898.00
"assistir",42.00,50.00,8,6154.00
"combater",36.00,50.00,8,1258.00
"crónicas",28.00,50.00,8,8165.00
"determinadas",40.00,50.00,12,1027.00
"detecção",40.00,50.00,8,7237.00
"entrou",43.00,50.00,6,5711.00
"dele",38.00,50.00,4,8863.00
"excisão",1.00,50.00,7,7195.00
"humanidades",45.00,49.00,11,9673.00
"maturidade",26.00,49.00,10,4698.00
"filiação",33.00,49.00,8,6494.00
"futura",44.00,49.00,6,6379.00
"Irlanda",40.00,49.00,7,4373.00
"Mendonça",34.00,49.00,8,4059.00
"leituras",25.00,49.00,8,8884.00
"incêndio",29.00,49.00,8,5031.00
"Iorque",40.00,49.00,6,8149.00
"médias",41.00,49.00,6,4383.00
"importação",30.00,49.00,10,836.00
"marcha",33.00,49.00,6,5430.00
"interactivos",39.00,49.00,12,1130.00
"livremente",30.00,49.00,10,5832.00
"inaugurado",26.00,49.00,10,7016.00
"intenção",36.00,49.00,8,3852.00
"licenciado",37.00,49.00,10,7522.00
"pedagógicas",23.00,49.00,11,9272.00
"pertencentes",33.00,49.00,12,7199.00
"piscinas",32.00,49.00,8,8115.00
"referente",43.00,49.00,9,2770.00
"resistência",39.00,49.00,11,9136.00
"protestos",34.00,49.00,9,9192.00
"prefixes",4.00,49.00,8,2388.00
"rotas",19.00,49.00,5,5974.00
"obrigação",38.00,49.00,9,1565.00
"passageiros",31.00,49.00,11,293.00
"Sines",48.00,49.00,5,9316.00
"tecnológicos",36.00,49.00,12,6057.00
"torne",44.00,49.00,5,3070.00
"unilateral",3.00,49.00,10,9463.00
"Sandra",32.00,49.00,6,3299.00
"sanitária",23.00,49.00,9,7751.00
"terminal",35.00,49.00,8,7533.00
"segue",42.00,49.00,5,6917.00
"anónimos",44.00,49.00,8,2355.00
"abandono",31.00,49.00,8,9162.00
"comportamentos",38.00,49.00,14,425.00
"comandos",25.00,49.00,8,2919.00
"associada",45.00,49.00,9,5559.00
"cemitério",31.00,49.00,9,3888.00
"comparado",28.00,49.00,9,9427.00
"alcance",39.00,49.00,7,6684.00
"aéreo",22.00,49.00,5,1409.00
"contador",39.00,49.00,8,1550.00
"eliminação",33.00,49.00,10,7107.00
"críticos",38.00,49.00,8,6459.00
"enviadas",34.00,49.00,8,6853.00
"corrida",17.00,49.00,7,890.00
"exibição",41.00,49.00,8,624.00
"cujos",42.00,49.00,5,8436.00
"dinâmico",29.00,49.00,8,5107.00
"enxerto",1.00,49.00,7,2436.00
"folha",35.00,48.00,5,4099.00
"mariana",34.00,48.00,7,9584.00
"inicialmente",42.00,48.00,12,1961.00
"modos",36.00,48.00,5,9059.00
"mexem",23.00,48.00,5,149.00
"intervalo",27.00,48.00,9,4178.00
"mínimas",19.00,48.00,7,9118.00
"ligadas",46.00,48.00,7,946.00
"gravura",48.00,48.00,7,3028.00
"incluído",39.00,48.00,8,3445.00
"oceano",35.00,48.00,6,4802.00
"reacção",37.00,48.00,7,5987.00
"perde",35.00,48.00,5,3062.00
"permita",37.00,48.00,7,8981.00
"remover",32.00,48.00,7,5709.00
"naturalmente",40.00,48.00,12,5208.00
"origens",42.00,48.00,7,5469.00
"reconstrução",19.00,48.00,12,9698.00
"Robert",40.00,48.00,6,3993.00
"regimes",25.00,48.00,7,4987.00
"renováveis",33.00,48.00,10,1925.00
"plantas",25.00,48.00,7,9344.00
"salgado",25.00,48.00,7,7067.00
"York",33.00,48.00,4,2458.00
"segundos",41.00,48.00,8,3423.00
"tombo",39.00,48.00,5,5927.00
"sufrágio",18.00,48.00,8,7206.00
"termina",37.00,48.00,7,4859.00
"semelhante",32.00,48.00,10,5509.00
"sarmento",22.00,48.00,8,9837.00
"senhores",26.00,48.00,8,5078.00
"Sequeira",33.00,48.00,8,5638.00
"solar",33.00,48.00,5,8156.00
"alentejano",37.00,48.00,10,9551.00
"carregar",22.00,48.00,8,2241.00
"age",36.00,48.00,3,3260.00
"botões",22.00,48.00,6,3880.00
"ambas",37.00,48.00,5,6098.00
"básicos",36.00,48.00,7,5141.00
"cobre",33.00,48.00,5,5099.00
"acta",24.00,48.00,4,257.00
"atraso",35.00,48.00,6,3734.00
"concorrentes",36.00,48.00,12,1095.00
"agricultores",12.00,48.00,12,1582.00
"acompanhado",44.00,48.00,11,9645.00
"ati",8.00,48.00,3,8436.00
"Adelaide",33.00,48.00,8,9553.00
"Alcobaça",31.00,48.00,8,6509.00
"anfiteatro",23.00,48.00,10,7541.00
"artístico",41.00,48.00,9,5074.00
"abuso",22.00,48.00,5,217.00
"ás",33.00,48.00,2,4833.00
"envolvendo",44.00,48.00,10,1975.00
"cota",14.00,48.00,4,4342.00
"depositar",40.00,48.00,9,1888.00
"duplo",32.00,48.00,5,3446.00
"expressões",35.00,48.00,10,2968.00
"denominação",25.00,48.00,11,9124.00
"dinâmicas",39.00,48.00,9,727.00
"estrangeira",34.00,48.00,11,4572.00
"coordenar",24.00,48.00,9,9315.00
"dates",22.00,48.00,5,7559.00
"juntamente",42.00,47.00,10,5817.00
"judiciário",25.00,47.00,10,581.00
"Ivo",24.00,47.00,3,3612.00
"moita",35.00,47.00,5,6579.00
"financiado",25.00,47.00,10,331.00
"incentivo",30.00,47.00,9,1375.00
"geologia",29.00,47.00,8,5966.00
"George",33.00,47.00,6,5941.00
"júnior",32.00,47.00,6,7359.00
"Leonor",29.00,47.00,6,5517.00
"podia",37.00,47.00,5,7254.00
"poluição",28.00,47.00,8,8041.00
"plena",39.00,47.00,5,1571.00
"Rogério",31.00,47.00,7,1418.00
"panda",26.00,47.00,5,4728.00
"operativo",38.00,47.00,9,7271.00
"próximas",40.00,47.00,8,2903.00
"patrícia",28.00,47.00,8,1846.00
"motivação",43.00,47.00,9,8921.00
"múltiplas",40.00,47.00,9,9428.00
"precisamente",36.00,47.00,12,2683.00
"primavera",24.00,47.00,9,339.00
"resgatar",44.00,47.00,8,8197.00
"operativos",38.00,47.00,10,3275.00
"óptica",40.00,47.00,6,8038.00
"sinal",37.00,47.00,5,7656.00
"volumes",31.00,47.00,7,8505.00
"surgiu",41.00,47.00,6,7708.00
"similar",35.00,47.00,7,6100.00
"Unesco",32.00,47.00,6,5537.00
"terrorismo",26.00,47.00,10,938.00
"trabalhador",31.00,47.00,11,7539.00
"Vladimir",22.00,47.00,8,1144.00
"Xviii",29.00,47.00,5,7745.00
"simplesmente",45.00,47.00,12,4972.00
"séc",32.00,47.00,3,2053.00
"variadas",46.00,47.00,8,5027.00
"tropical",31.00,47.00,8,6199.00
"venham",32.00,47.00,6,6884.00
"bandas",26.00,47.00,6,3790.00
"arqueologia",34.00,47.00,11,6835.00
"Alcântara",17.00,47.00,9,9113.00
"barcos",32.00,47.00,6,3716.00
"alternativo",41.00,47.00,11,9371.00
"berlinda",16.00,47.00,8,700.00
"acabar",40.00,47.00,6,3836.00
"assine",44.00,47.00,6,1535.00
"ausência",36.00,47.00,8,2672.00
"automação",25.00,47.00,9,7711.00
"aconteceu",36.00,47.00,9,3345.00
"coloca",40.00,47.00,6,5254.00
"apelo",18.00,47.00,5,6206.00
"bancos",40.00,47.00,6,5709.00
"critério",35.00,47.00,8,3277.00
"configure",7.00,47.00,9,3489.00
"dirigidas",40.00,47.00,9,4158.00
"encontrado",26.00,47.00,10,1243.00
"cooperativa",29.00,47.00,11,3226.00
"desenvolvam",37.00,47.00,11,5752.00
"conhece",42.00,47.00,7,7994.00
"engenheiros",28.00,47.00,11,8393.00
"escritos",40.00,47.00,8,7249.00
"consegue",44.00,47.00,8,3216.00
"facilidade",39.00,47.00,10,8309.00
"fac",11.00,47.00,3,9901.00
"conforto",41.00,47.00,8,8405.00
"deficiências",21.00,47.00,12,4308.00
"esclarecer",42.00,47.00,10,6644.00
"conto",33.00,47.00,5,9016.00
"editais",26.00,47.00,7,1345.00
"ergonomia",29.00,47.00,9,4542.00
"electricidade",40.00,47.00,13,1624.00
"livreiro",14.00,46.00,8,7758.00
"ganho",25.00,46.00,5,3068.00
"marina",39.00,46.00,6,5211.00
"lote",24.00,46.00,4,7817.00
"menino",25.00,46.00,6,7812.00
"file",25.00,46.00,4,9979.00
"fundador",38.00,46.00,8,6145.00
"informe",36.00,46.00,7,1058.00
"Hélder",30.00,46.00,6,7731.00
"jantar",32.00,46.00,6,1700.00
"localizado",36.00,46.00,10,9422.00
"formoso",16.00,46.00,7,384.00
"leilão",40.00,46.00,6,1681.00
"proprietário",34.00,46.00,12,4183.00
"responde",35.00,46.00,8,7860.00
"radical",32.00,46.00,7,6433.00
"Resende",29.00,46.00,7,5904.00
"permitido",36.00,46.00,9,8802.00
"religiosa",37.00,46.00,9,9938.00
"rádios",40.00,46.00,6,2165.00
"paixão",34.00,46.00,6,8969.00
"orientada",37.00,46.00,9,8220.00
"originais",36.00,46.00,9,6722.00
"Oslo",11.00,46.00,4,8804.00
"sabemos",36.00,46.00,7,6340.00
"reportagem",30.00,46.00,10,4293.00
"temáticos",35.00,46.00,9,3368.00
"tomadas",37.00,46.00,7,5977.00
"tapada",18.00,46.00,6,1624.00
"trinta",38.00,46.00,6,6119.00
"vogais",22.00,46.00,6,7021.00
"vilas",40.00,46.00,5,7103.00
"secundárias",35.00,46.00,11,8378.00
"Valdevez",40.00,46.00,8,721.00
"tradições",38.00,46.00,9,7686.00
"substância",17.00,46.00,10,7610.00
"causas",35.00,46.00,6,4806.00
"certidão",18.00,46.00,8,9810.00
"ameaça",33.00,46.00,6,9249.00
"bancas",25.00,46.00,6,371.00
"adicione",24.00,46.00,8,577.00
"austrália",36.00,46.00,9,3394.00
"ão",35.00,46.00,2,4684.00
"chama",39.00,46.00,5,3192.00
"avançar",34.00,46.00,7,2129.00
"Berlim",35.00,46.00,6,3222.00
"cá",40.00,46.00,2,5443.00
"certos",35.00,46.00,6,7625.00
"aquelas",41.00,46.00,7,9149.00
"culpa",34.00,46.00,5,4964.00
"distribuído",42.00,46.00,11,9252.00
"entregues",40.00,46.00,9,5873.00
"edital",19.00,46.00,6,4992.00
"estudantil",21.00,46.00,10,8616.00
"dependência",31.00,46.00,11,6228.00
"considerando",33.00,46.00,12,163.00
"década",33.00,46.00,6,2266.00
"dispensa",39.00,46.00,8,8815.00
"contendo",43.00,46.00,8,7587.00
"desemprego",30.00,46.00,10,9498.00
"convocar",38.00,46.00,8,4713.00
"decretos",11.00,46.00,8,6569.00
"drogas",27.00,46.00,6,3003.00
"emitido",28.00,46.00,7,7433.00
"informatização",42.00,45.00,14,3974.00
"horóscopo",40.00,45.00,9,6881.00
"furtado",32.00,45.00,7,2709.00
"importa",37.00,45.00,7,4953.00
"heroísmo",35.00,45.00,8,9734.00
"imposto",26.00,45.00,7,8555.00
"Iso",28.00,45.00,3,876.00
"golos",33.00,45.00,5,2029.00
"faixa",18.00,45.00,5,9951.00
"houver",33.00,45.00,6,3389.00
"hierarquia",18.00,45.00,10,8618.00
"Filipa",31.00,45.00,6,4728.00
"fornecidos",36.00,45.00,10,476.00
"levantamento",33.00,45.00,12,328.00
"incluídos",37.00,45.00,9,5846.00
"ficará",39.00,45.00,6,378.00
"fechar",30.00,45.00,6,895.00
"mecenato",21.00,45.00,8,9631.00
"presidencial",40.00,45.00,12,4141.00
"ordenações",22.00,45.00,10,2798.00
"mundiais",34.00,45.00,8,8523.00
"parede",41.00,45.00,6,8587.00
"regra",32.00,45.00,5,3232.00
"Rússia",27.00,45.00,6,5850.00
"permitirá",39.00,45.00,9,3240.00
"Raul",36.00,45.00,4,1919.00
"rica",41.00,45.00,4,7809.00
"parceiro",36.00,45.00,8,3179.00
"reporte",16.00,45.00,7,7814.00
"prime",32.00,45.00,5,2349.00
"publica",38.00,45.00,7,854.00
"remota",40.00,45.00,6,5056.00
"recordar",41.00,45.00,8,1498.00
"quixote",29.00,45.00,7,2743.00
"musicais",32.00,45.00,8,6686.00
"quiosques",30.00,45.00,9,5575.00
"praticamente",35.00,45.00,12,5748.00
"tiro",35.00,45.00,4,4449.00
"temático",32.00,45.00,8,1242.00
"verdes",39.00,45.00,6,7715.00
"saltar",45.00,45.00,6,6655.00
"têxtil",20.00,45.00,6,9207.00
"tesouro",36.00,45.00,7,8162.00
"socorro",30.00,45.00,7,5089.00
"transmitir",33.00,45.00,10,9020.00
"viu",37.00,45.00,3,7091.00
"sanções",22.00,45.00,7,9186.00
"suplementos",26.00,45.00,11,6814.00
"satisfeito",42.00,45.00,10,6140.00
"anunciou",37.00,45.00,8,8749.00
"aderentes",33.00,45.00,9,6661.00
"aproveitar",43.00,45.00,10,1612.00
"comandante",24.00,45.00,10,2127.00
"administradores",32.00,45.00,15,955.00
"círculo",15.00,45.00,7,3576.00
"comunica",42.00,45.00,8,5830.00
"captura",16.00,45.00,7,481.00
"cadeira",26.00,45.00,7,3872.00
"aptidão",27.00,45.00,7,2572.00
"actores",35.00,45.00,7,2133.00
"astrologia",38.00,45.00,10,6109.00
"africanos",28.00,45.00,9,4449.00
"cartazes",20.00,45.00,8,7136.00
"alargado",40.00,45.00,8,57.00
"aplicar",25.00,45.00,7,4581.00
"ama",18.00,45.00,3,884.00
"cabeçalho",7.00,45.00,9,9775.00
"colegas",28.00,45.00,7,4696.00
"dela",40.00,45.00,4,4421.00
"escolhido",41.00,45.00,9,1777.00
"duque",32.00,45.00,5,8705.00
"devida",30.00,45.00,6,8456.00
"deslocação",37.00,45.00,10,8543.00
"dito",37.00,45.00,4,3386.00
"dama",38.00,45.00,4,4195.00
"esquadra",15.00,45.00,8,7920.00
"extensões",36.00,45.00,9,9489.00
"eventualmente",41.00,45.00,13,4132.00
"educativa",37.00,45.00,9,751.00
"currículo",33.00,45.00,9,1348.00
"intervenientes",38.00,44.00,14,1264.00
"Jacinto",31.00,44.00,7,2197.00
"Leça",20.00,44.00,4,5043.00
"ligeiros",30.00,44.00,8,1224.00
"gago",35.00,44.00,4,7399.00
"indica",35.00,44.00,6,6035.00
"glória",26.00,44.00,6,101.00
"formal",33.00,44.00,6,1204.00
"lobos",36.00,44.00,5,5744.00
"mariano",33.00,44.00,7,6453.00
"Madalena",41.00,44.00,8,199.00
"maus",27.00,44.00,4,9426.00
"impossível",36.00,44.00,10,8901.00
"rosário",29.00,44.00,7,9055.00
"rectificação",25.00,44.00,12,4872.00
"procurando",37.00,44.00,10,6757.00
"paradigma",27.00,44.00,9,5808.00
"primário",27.00,44.00,8,3777.00
"revogado",12.00,44.00,8,7109.00
"periódica",28.00,44.00,9,3020.00
"possuem",41.00,44.00,7,8565.00
"racional",32.00,44.00,8,4665.00
"permitiu",37.00,44.00,8,662.00
"positiva",34.00,44.00,8,1017.00
"piscina",28.00,44.00,7,1540.00
"recebida",22.00,44.00,8,7386.00
"pêlo",8.00,44.00,4,2260.00
"poderia",35.00,44.00,7,8519.00
"Salazar",34.00,44.00,7,9296.00
"temperatura",27.00,44.00,11,4508.00
"Vaticano",38.00,44.00,8,5126.00
"sanitário",23.00,44.00,9,8348.00
"Tunísia",42.00,44.00,7,4170.00
"vide",35.00,44.00,4,3564.00
"souto",15.00,44.00,5,8385.00
"Valpaços",23.00,44.00,8,1075.00
"Celorico",26.00,44.00,8,8958.00
"cem",36.00,44.00,3,4072.00
"células",20.00,44.00,7,5728.00
"canídeos",13.00,44.00,8,52.00
"braille",13.00,44.00,7,3686.00
"alarme",26.00,44.00,6,5499.00
"almanaques",21.00,44.00,10,8183.00
"abastecimento",35.00,44.00,13,5929.00
"beneficiação",24.00,44.00,12,4986.00
"arguido",15.00,44.00,7,476.00
"alojar",27.00,44.00,6,5424.00
"Amorim",25.00,44.00,6,4390.00
"banca",35.00,44.00,5,1575.00
"aumenta",33.00,44.00,7,4696.00
"discutir",39.00,44.00,8,5197.00
"efectivo",35.00,44.00,8,8434.00
"distribuidor",38.00,44.00,12,1889.00
"dirigido",36.00,44.00,8,9670.00
"consultório",31.00,44.00,11,8892.00
"elaborado",41.00,44.00,9,4502.00
"cortes",30.00,44.00,6,8210.00
"condicionado",28.00,44.00,12,1434.00
"corresponder",27.00,44.00,12,82.00
"eliminatória",15.00,44.00,12,8750.00
"correios",32.00,44.00,8,2338.00
"destaca",35.00,44.00,7,1960.00
"coordenadores",31.00,44.00,13,7542.00
"espada",39.00,44.00,6,7042.00
"divórcio",24.00,44.00,8,4501.00
"esqueça",30.00,44.00,7,6565.00
"diga",39.00,44.00,4,9732.00
"dentes",9.00,44.00,6,1927.00
"dissolução",19.00,44.00,10,3978.00
"envolvimento",36.00,44.00,12,2917.00
"editoras",28.00,44.00,8,2594.00
"encerra",39.00,44.00,7,2936.00
"estabilidade",31.00,44.00,12,72.00
"entender",34.00,44.00,8,6521.00
"criando",41.00,44.00,7,7124.00
"Durão",28.00,44.00,5,9464.00
"exigem",31.00,44.00,6,2779.00
"Crespo",16.00,44.00,6,9112.00
"lê",17.00,43.00,2,9054.00
"hipótese",35.00,43.00,8,716.00
"malta",30.00,43.00,5,4810.00
"hospitalar",25.00,43.00,10,651.00
"geralmente",22.00,43.00,10,80.00
"limitado",29.00,43.00,8,33.00
"justa",27.00,43.00,5,5709.00
"fine",15.00,43.00,4,4327.00
"legitimidade",20.00,43.00,12,8542.00
"mantêm",40.00,43.00,6,3178.00
"impacte",33.00,43.00,7,8947.00
"Felgueiras",37.00,43.00,10,4916.00
"implantação",21.00,43.00,11,7584.00
"pousadas",27.00,43.00,8,8786.00
"partilhado",30.00,43.00,10,9620.00
"parlamentares",19.00,43.00,13,9276.00
"relacionamento",37.00,43.00,14,4317.00
"relacionado",37.00,43.00,11,6541.00
"polémica",24.00,43.00,8,3481.00
"repartição",28.00,43.00,10,4335.00
"península",40.00,43.00,9,2024.00
"proibição",23.00,43.00,9,7461.00
"recusa",32.00,43.00,6,1786.00
"organizacional",37.00,43.00,14,5462.00
"régua",41.00,43.00,5,3651.00
"patrocínio",35.00,43.00,10,5730.00
"proximidade",37.00,43.00,11,8113.00
"personagens",27.00,43.00,11,6511.00
"particularmente",37.00,43.00,15,2579.00
"prestado",39.00,43.00,8,8611.00
"pretendida",39.00,43.00,10,43.00
"vos",24.00,43.00,3,8465.00
"urbanismo",34.00,43.00,9,1926.00
"vertentes",40.00,43.00,9,661.00
"sonhos",33.00,43.00,6,8349.00
"testar",31.00,43.00,6,4804.00
"universitárias",32.00,43.00,14,944.00
"scope",18.00,43.00,5,5814.00
"tecido",36.00,43.00,6,7969.00
"sondagem",36.00,43.00,8,6858.00
"veteranos",22.00,43.00,9,6893.00
"singulares",30.00,43.00,10,5387.00
"Caraíbas",29.00,43.00,8,9016.00
"afinal",35.00,43.00,6,6998.00
"caricatura",10.00,43.00,10,2039.00
"bate",24.00,43.00,4,458.00
"alojado",30.00,43.00,7,5301.00
"beneficiar",38.00,43.00,10,4196.00
"benefício",34.00,43.00,9,5732.00
"cego",18.00,43.00,4,7193.00
"agrupamento",27.00,43.00,11,9815.00
"clima",38.00,43.00,5,1400.00
"cálculos",34.00,43.00,8,9508.00
"angra",34.00,43.00,5,1180.00
"celebração",30.00,43.00,10,3675.00
"Alenquer",20.00,43.00,8,6817.00
"acha",33.00,43.00,4,818.00
"canções",24.00,43.00,7,256.00
"convidado",31.00,43.00,9,5607.00
"derivados",30.00,43.00,9,2000.00
"desigual",23.00,43.00,8,3417.00
"coragem",27.00,43.00,7,9263.00
"exactas",41.00,43.00,7,3141.00
"distribuídos",34.00,43.00,12,6914.00
"dotado",38.00,43.00,6,6782.00
"continuam",34.00,43.00,9,3178.00
"esquerdo",20.00,43.00,8,528.00
"controle",35.00,43.00,8,2071.00
"fenómeno",31.00,42.00,8,2490.00
"hotelaria",34.00,42.00,9,7680.00
"generalidade",31.00,42.00,12,1759.00
"firma",18.00,42.00,5,7112.00
"iniciais",31.00,42.00,8,7977.00
"gesto",41.00,42.00,5,6851.00
"fotocópia",14.00,42.00,9,1656.00
"geridos",24.00,42.00,7,3019.00
"lucros",24.00,42.00,6,2588.00
"graus",29.00,42.00,5,3752.00
"literário",26.00,42.00,9,3539.00
"filha",34.00,42.00,5,4262.00
"pronunciar",20.00,42.00,10,1879.00
"procure",34.00,42.00,7,8271.00
"portadores",33.00,42.00,10,5825.00
"peão",19.00,42.00,4,7402.00
"motricidade",19.00,42.00,11,8929.00
"pertence",37.00,42.00,8,9937.00
"Raimundo",18.00,42.00,8,8613.00
"Orlando",30.00,42.00,7,5662.00
"proprietários",35.00,42.00,13,8614.00
"proporciona",39.00,42.00,11,4057.00
"noutras",36.00,42.00,7,4456.00
"quaresma",33.00,42.00,8,4549.00
"penso",22.00,42.00,5,3468.00
"rapidez",37.00,42.00,7,8676.00
"relacionada",34.00,42.00,11,4191.00
"refrigerantes",17.00,42.00,13,9162.00
"oleiros",34.00,42.00,7,7282.00
"residente",34.00,42.00,9,3540.00
"teria",30.00,42.00,5,5671.00
"visam",38.00,42.00,5,3389.00
"subir",37.00,42.00,5,5618.00
"significativa",32.00,42.00,13,443.00
"votações",31.00,42.00,8,2663.00
"substituir",36.00,42.00,10,8411.00
"triunfo",20.00,42.00,7,4735.00
"Samora",12.00,42.00,6,7327.00
"separação",28.00,42.00,9,3880.00
"trindade",31.00,42.00,8,4961.00
"verbas",34.00,42.00,6,6475.00
"silves",40.00,42.00,6,9188.00
"seguimento",39.00,42.00,10,5421.00
"utilidades",40.00,42.00,10,2025.00
"Telmo",24.00,42.00,5,13.00
"aéreas",26.00,42.00,6,124.00
"chefes",28.00,42.00,6,9653.00
"aparece",33.00,42.00,7,2590.00
"aliás",31.00,42.00,5,318.00
"côa",20.00,42.00,3,8920.00
"certas",31.00,42.00,6,2761.00
"cerâmica",15.00,42.00,8,8555.00
"Amarante",40.00,42.00,8,1561.00
"biológica",28.00,42.00,9,3144.00
"activar",31.00,42.00,7,9278.00
"afectos",28.00,42.00,7,2707.00
"atitude",35.00,42.00,7,7440.00
"abrange",39.00,42.00,7,3243.00
"aproveite",40.00,42.00,9,2802.00
"afins",35.00,42.00,5,4307.00
"aceita",34.00,42.00,6,7852.00
"afirmou",34.00,42.00,7,831.00
"estilos",31.00,42.00,7,6518.00
"deputado",18.00,42.00,8,9389.00
"directos",29.00,42.00,8,3938.00
"eventual",37.00,42.00,8,8140.00
"construída",36.00,42.00,10,61.00
"esquecer",38.00,42.00,8,3151.00
"especificamente",38.00,42.00,15,1371.00
"geográfico",25.00,41.00,10,952.00
