"word","urlcount","totalcount","wordLen","Random Number"
"judging",20.00,25.00,7,9555.00
"females",12.00,25.00,7,6859.00
"Geoffrey",21.00,25.00,8,6147.00
"evolve",17.00,25.00,6,3681.00
"elders",20.00,25.00,6,5997.00
"literary",16.00,25.00,8,4623.00
"Hebrew",15.00,25.00,6,1555.00
"lat",18.00,25.00,3,3173.00
"flowchart",18.00,25.00,9,268.00
"Jennifer",20.00,25.00,8,947.00
"Lloyd",21.00,25.00,5,4252.00
"ignoring",11.00,25.00,8,5772.00
"festivals",18.00,25.00,9,3393.00
"levy",22.00,25.00,4,8755.00
"essentially",23.00,25.00,11,7900.00
"loads",21.00,25.00,5,9883.00
"greener",19.00,25.00,7,3251.00
"hills",16.00,25.00,5,9698.00
"ftp",4.00,25.00,3,5059.00
"heights",15.00,25.00,7,9974.00
"roman",17.00,24.00,5,852.00
"rubbish",18.00,24.00,7,5944.00
"retire",22.00,24.00,6,3723.00
"Simpson",20.00,24.00,7,1788.00
"noon",10.00,24.00,4,9499.00
"paint",7.00,24.00,5,4015.00
"privy",17.00,24.00,5,8113.00
"numerical",17.00,24.00,9,9818.00
"overviews",24.00,24.00,9,9821.00
"probationary",7.00,24.00,12,9917.00
"presenters",14.00,24.00,10,6516.00
"personalised",22.00,24.00,12,3066.00
"nationalist",22.00,24.00,11,9211.00
"presently",17.00,24.00,9,7137.00
"Nancy",9.00,24.00,5,5550.00
"sentenced",21.00,24.00,9,6231.00
"modernise",21.00,24.00,9,6248.00
"possibilities",21.00,24.00,13,7696.00
"occurring",21.00,24.00,9,1630.00
"piloting",18.00,24.00,8,4254.00
"Moore",19.00,24.00,5,241.00
"motivate",21.00,24.00,8,5885.00
"seasonally",9.00,24.00,10,9624.00
"settlements",21.00,24.00,11,4345.00
"talented",22.00,24.00,8,9323.00
"wastes",15.00,24.00,6,1108.00
"trans",13.00,24.00,5,3677.00
"varies",24.00,24.00,6,2608.00
"ventures",24.00,24.00,8,6850.00
"virtue",13.00,24.00,6,2593.00
"Zimbabwean",8.00,24.00,10,3910.00
"tap",16.00,24.00,3,1409.00
"Taiwan",24.00,24.00,6,1118.00
"sterling",22.00,24.00,8,8026.00
"straw",17.00,24.00,5,6652.00
"toxic",12.00,24.00,5,4587.00
"yours",21.00,24.00,5,2484.00
"zinc",4.00,24.00,4,5882.00
"collects",21.00,24.00,8,3093.00
"drew",18.00,24.00,4,267.00
"beware",12.00,24.00,6,8752.00
"conservancy",15.00,24.00,11,7244.00
"designer",16.00,24.00,8,5464.00
"arena",19.00,24.00,5,1159.00
"Alex",19.00,24.00,4,1579.00
"buyers",19.00,24.00,6,9991.00
"coping",18.00,24.00,6,6261.00
"Cunningham",9.00,24.00,10,3855.00
"distributor",14.00,24.00,11,8777.00
"Crawford",20.00,24.00,8,7300.00
"dream",22.00,24.00,5,2201.00
"adjacent",13.00,24.00,8,8726.00
"biking",20.00,24.00,6,6768.00
"bespoke",22.00,24.00,7,8026.00
"ads",20.00,24.00,3,5970.00
"adapted",21.00,24.00,7,4664.00
"dealers",21.00,24.00,7,8417.00
"asthma",18.00,24.00,6,1603.00
"deadlines",19.00,24.00,9,4510.00
"cranmer",24.00,24.00,7,7739.00
"destroyed",19.00,24.00,9,9135.00
"Donald",19.00,24.00,6,4350.00
"condemned",16.00,24.00,9,5705.00
"backlash",8.00,24.00,8,6453.00
"concert",19.00,24.00,7,4043.00
"crop",11.00,24.00,4,549.00
"acid",12.00,24.00,4,7874.00
"affiliations",15.00,24.00,12,4114.00
"Bruce",21.00,24.00,5,2936.00
"activate",22.00,24.00,8,9871.00
"coats",6.00,24.00,5,7737.00
"accommodate",19.00,24.00,11,8943.00
"constraints",21.00,24.00,11,5582.00
"ascot",10.00,24.00,5,471.00
"affiliated",23.00,24.00,10,7843.00
"catchment",11.00,24.00,9,3239.00
"badge",14.00,24.00,5,2476.00
"alter",21.00,24.00,5,1872.00
"deeper",24.00,24.00,6,826.00
"concentrating",23.00,24.00,13,6983.00
"barristers",21.00,24.00,10,6476.00
"circuit",9.00,24.00,7,3313.00
"differently",19.00,24.00,11,9397.00
"contractor",12.00,24.00,10,821.00
"Adams",19.00,24.00,5,865.00
"deposited",12.00,24.00,9,5402.00
"detainee",6.00,24.00,8,2869.00
"diagnosis",17.00,24.00,9,5390.00
"benefiting",20.00,24.00,10,7226.00
"aggregated",12.00,24.00,10,8614.00
"Barry",22.00,24.00,5,9937.00
"comfortable",24.00,24.00,11,7773.00
"Clive",18.00,24.00,5,7942.00
"dissatisfied",20.00,24.00,12,9150.00
"favourites",22.00,24.00,10,2418.00
"Marie",18.00,24.00,5,2663.00
"emergence",15.00,24.00,9,7360.00
"Geneva",17.00,24.00,6,7173.00
"indication",22.00,24.00,10,2926.00
"Lynn",20.00,24.00,4,4301.00
"impairments",20.00,24.00,11,525.00
"eaves",15.00,24.00,5,8227.00
"greenfield",22.00,24.00,10,2319.00
"Leighton",20.00,24.00,8,4533.00
"Lyme",21.00,24.00,4,18.00
"hunt",23.00,24.00,4,7888.00
"introductions",17.00,24.00,13,7617.00
"interpersonal",16.00,24.00,13,5582.00
"mains",10.00,24.00,5,8958.00
"gang",17.00,24.00,4,717.00
"investigatory",14.00,24.00,13,8201.00
"investigators",17.00,24.00,13,3909.00
"Iran",24.00,24.00,4,2080.00
"gully",2.00,24.00,5,1749.00
"expressing",16.00,24.00,10,7297.00
"Hastings",22.00,24.00,8,1422.00
"maybe",18.00,24.00,5,3002.00
"happiness",9.00,24.00,9,2877.00
"mammal",8.00,24.00,6,2792.00
"educate",20.00,24.00,7,9366.00
"extracts",19.00,24.00,8,8500.00
"facilitated",19.00,24.00,11,5306.00
"eve",20.00,24.00,3,6439.00
"losing",20.00,24.00,6,8307.00
"handed",21.00,24.00,6,440.00
"letting",19.00,24.00,7,6125.00
"inserted",7.00,24.00,8,526.00
"managerial",19.00,24.00,10,64.00
"spectrum",20.00,23.00,8,7459.00
"proprietary",14.00,23.00,11,4001.00
"Nigeria",22.00,23.00,7,8521.00
"speciality",23.00,23.00,10,9787.00
"reminds",15.00,23.00,7,6363.00
"realising",17.00,23.00,9,7040.00
"passing",20.00,23.00,7,9766.00
"sheep",11.00,23.00,5,5808.00
"respects",14.00,23.00,8,7554.00
"muse",19.00,23.00,4,6755.00
"prescription",16.00,23.00,12,8705.00
"Scarborough",21.00,23.00,11,2458.00
"negotiate",20.00,23.00,9,162.00
"pleasant",21.00,23.00,8,5516.00
"miller",20.00,23.00,6,6020.00
"potter",18.00,23.00,6,6883.00
"pharmacopoeia",11.00,23.00,13,2743.00
"peaceful",13.00,23.00,8,1287.00
"offline",23.00,23.00,7,7142.00
"slide",18.00,23.00,5,1889.00
"obliged",15.00,23.00,7,8078.00
"recipient",20.00,23.00,9,4125.00
"negotiating",21.00,23.00,11,4991.00
"sink",6.00,23.00,4,6824.00
"opt",19.00,23.00,3,8875.00
"safari",23.00,23.00,6,6096.00
"Sandra",17.00,23.00,6,5883.00
"oriental",16.00,23.00,8,5600.00
"profiling",13.00,23.00,9,6255.00
"oversees",23.00,23.00,8,6006.00
"milk",13.00,23.00,4,5905.00
"refine",21.00,23.00,6,4771.00
"showers",11.00,23.00,7,1328.00
"skin",15.00,23.00,4,2522.00
"valuing",19.00,23.00,7,6803.00
"vibration",12.00,23.00,9,6315.00
"substantive",18.00,23.00,11,5860.00
"workbook",23.00,23.00,8,4949.00
"survivors",14.00,23.00,9,6702.00
"wisdom",14.00,23.00,6,7029.00
"weatherproof",2.00,23.00,12,5117.00
"unison",13.00,23.00,6,9109.00
"watts",13.00,23.00,5,3135.00
"territory",20.00,23.00,9,3407.00
"survive",21.00,23.00,7,1170.00
"trademark",21.00,23.00,9,4948.00
"streamlined",23.00,23.00,11,5391.00
"Thailand",16.00,23.00,8,9755.00
"suspension",12.00,23.00,10,5781.00
"tend",20.00,23.00,4,6436.00
"Wm",7.00,23.00,2,6486.00
"struggles",17.00,23.00,9,7019.00
"comparable",20.00,23.00,10,9380.00
"ceiling",7.00,23.00,7,3672.00
"crack",20.00,23.00,5,5661.00
"coaching",14.00,23.00,8,4429.00
"alike",21.00,23.00,5,7726.00
"bow",20.00,23.00,3,7004.00
"appearing",19.00,23.00,9,59.00
"abilities",21.00,23.00,9,6725.00
"arises",20.00,23.00,6,8039.00
"Celtic",18.00,23.00,6,9474.00
"acknowledgement",23.00,23.00,15,2448.00
"Atlantic",15.00,23.00,8,3941.00
"chaplaincy",17.00,23.00,10,8721.00
"cams",3.00,23.00,4,3423.00
"assaulted",14.00,23.00,9,4124.00
"decline",19.00,23.00,7,1128.00
"drives",19.00,23.00,6,2284.00
"donating",18.00,23.00,8,6442.00
"demonstrations",18.00,23.00,14,8171.00
"consolidated",17.00,23.00,12,5728.00
"denied",19.00,23.00,6,1673.00
"Charlotte",14.00,23.00,9,6296.00
"charlie",14.00,23.00,7,1739.00
"concentrated",20.00,23.00,12,8230.00
"deceased",11.00,23.00,8,6309.00
"Caerphilly",15.00,23.00,10,4345.00
"cited",20.00,23.00,5,3631.00
"advertisement",17.00,23.00,13,1842.00
"criminalising",11.00,23.00,13,9424.00
"amazing",19.00,23.00,7,8956.00
"billed",17.00,23.00,6,6043.00
"chancery",8.00,23.00,8,7882.00
"alive",19.00,23.00,5,5571.00
"affiliates",21.00,23.00,10,4898.00
"arrears",8.00,23.00,7,8366.00
"Bennett",19.00,23.00,7,4094.00
"Du",17.00,23.00,2,5630.00
"advertisements",17.00,23.00,14,7904.00
"continuously",18.00,23.00,12,4423.00
"merely",21.00,23.00,6,2220.00
"fifty",20.00,23.00,5,1024.00
"foremost",20.00,23.00,8,2551.00
"greening",18.00,23.00,8,1549.00
"lobby",20.00,23.00,5,5649.00
"foreigners",20.00,23.00,10,401.00
"enforced",18.00,23.00,8,4452.00
"lie",18.00,23.00,3,7150.00
"incompatibility",5.00,23.00,15,7050.00
"incentive",14.00,23.00,9,4885.00
"Hungary",22.00,23.00,7,7002.00
"exploratory",16.00,23.00,11,86.00
"fame",22.00,23.00,4,868.00
"glazed",3.00,23.00,6,9274.00
"Korean",19.00,23.00,6,9860.00
"econometrics",4.00,23.00,12,1763.00
"Macmillan",19.00,23.00,9,7886.00
"inactive",6.00,23.00,8,9453.00
"impairment",20.00,23.00,10,2321.00
"ecological",18.00,23.00,10,1914.00
"honest",23.00,23.00,6,1464.00
"genetic",18.00,23.00,7,689.00
"flying",19.00,23.00,6,8739.00
"instances",19.00,23.00,9,6544.00
"instruction",14.00,23.00,11,8791.00
"Harrison",18.00,23.00,8,5321.00
"indicates",22.00,23.00,9,5261.00
"meal",11.00,23.00,4,427.00
"equitable",17.00,23.00,9,472.00
"founder",16.00,23.00,7,2868.00
"ferry",16.00,23.00,5,5653.00
"duplication",16.00,23.00,11,1557.00
"empty",23.00,23.00,5,6636.00
"landowners",10.00,23.00,10,5230.00
"Henley",13.00,23.00,6,8023.00
"grandparents",9.00,23.00,12,3834.00
"Hilary",18.00,23.00,6,8997.00
"Irvine",19.00,23.00,6,5369.00
"hardware",21.00,23.00,8,5735.00
"Guantanamo",7.00,23.00,10,6679.00
"furthermore",22.00,23.00,11,8251.00
"Lewes",14.00,23.00,5,5683.00
"mainstreaming",20.00,23.00,13,4778.00
"Gareth",12.00,23.00,6,1559.00
"emerged",23.00,23.00,7,3591.00
"ladders",9.00,23.00,7,9540.00
"generous",19.00,23.00,8,9533.00
"hat",14.00,23.00,3,8434.00
"Murphy",19.00,22.00,6,9562.00
"spell",20.00,22.00,5,1634.00
"promised",21.00,22.00,8,3639.00
"mixture",21.00,22.00,7,5241.00
"posed",19.00,22.00,5,8097.00
"referee",10.00,22.00,7,8466.00
"sorted",16.00,22.00,6,5289.00
"stake",22.00,22.00,5,3929.00
"secondly",21.00,22.00,8,850.00
"motorways",10.00,22.00,9,9392.00
"racially",14.00,22.00,8,6470.00
"sectoral",19.00,22.00,8,9641.00
"senate",8.00,22.00,6,7438.00
"quays",12.00,22.00,5,2814.00
"spark",20.00,22.00,5,8546.00
"personalise",17.00,22.00,11,8991.00
"opal",2.00,22.00,4,2982.00
"refuges",6.00,22.00,7,7968.00
"moments",20.00,22.00,7,847.00
"referring",19.00,22.00,9,4862.00
"rotten",4.00,22.00,6,1209.00
"radar",13.00,22.00,5,4090.00
"Prescott",17.00,22.00,8,5957.00
"rebate",13.00,22.00,6,6012.00
"riots",14.00,22.00,5,2840.00
"Roy",16.00,22.00,3,2998.00
"receivers",9.00,22.00,9,751.00
"shire",15.00,22.00,5,5743.00
"sociological",13.00,22.00,12,2055.00
"proposing",21.00,22.00,9,7811.00
"soc",15.00,22.00,3,6793.00
"Shakespeare",13.00,22.00,11,7987.00
"recreational",17.00,22.00,12,8541.00
"missed",22.00,22.00,6,2851.00
"overcome",20.00,22.00,8,4351.00
"realistic",20.00,22.00,9,3108.00
"mineral",13.00,22.00,7,6919.00
"Sherlock",17.00,22.00,8,4997.00
"recess",11.00,22.00,6,8358.00
"princess",16.00,22.00,8,865.00
"nurseries",16.00,22.00,9,9583.00
"Whitley",14.00,22.00,7,4238.00
"trend",19.00,22.00,5,8418.00
"weaknesses",21.00,22.00,10,7263.00
"urges",19.00,22.00,5,2402.00
"Unix",21.00,22.00,4,5655.00
"supervisor",15.00,22.00,10,8300.00
"surveyors",14.00,22.00,9,1875.00
"tapes",15.00,22.00,5,5832.00
"tagged",11.00,22.00,6,3610.00
"storm",17.00,22.00,5,8140.00
"Stanton",12.00,22.00,7,2943.00
"utilisation",9.00,22.00,11,1349.00
"warps",7.00,22.00,5,3304.00
"treating",19.00,22.00,8,7809.00
"tactical",12.00,22.00,8,9865.00
"surgeries",17.00,22.00,9,2760.00
"Sudan",16.00,22.00,5,8994.00
"turnaround",10.00,22.00,10,3641.00
"tittle",5.00,22.00,6,6364.00
"treaty",17.00,22.00,6,5054.00
"workings",21.00,22.00,8,540.00
"tattle",5.00,22.00,6,2841.00
"statisticians",19.00,22.00,13,1659.00
"unhappy",18.00,22.00,7,4036.00
"tides",8.00,22.00,5,9970.00
"withdraw",17.00,22.00,8,6227.00
"taxis",10.00,22.00,5,2485.00
"underpinned",21.00,22.00,11,4366.00
"uninterrupted",22.00,22.00,13,3291.00
"undertakes",20.00,22.00,10,7565.00
"arrests",16.00,22.00,7,9559.00
"aspirations",19.00,22.00,11,6826.00
"assaults",15.00,22.00,8,2476.00
"clerks",17.00,22.00,6,9248.00
"divorce",19.00,22.00,7,7485.00
"clips",16.00,22.00,5,6463.00
"docs",17.00,22.00,4,2283.00
"collision",16.00,22.00,9,6711.00
"docks",17.00,22.00,5,4373.00
"docklands",18.00,22.00,9,5128.00
"abandoned",22.00,22.00,9,529.00
"cleaning",19.00,22.00,8,4844.00
"Asians",7.00,22.00,6,3454.00
"backbencher",15.00,22.00,11,7901.00
"Clements",20.00,22.00,8,6778.00
"consisting",20.00,22.00,10,7079.00
"Dar",10.00,22.00,3,2882.00
"anticipated",22.00,22.00,11,564.00
"bare",21.00,22.00,4,9532.00
"agreeing",20.00,22.00,8,3115.00
"caps",11.00,22.00,4,4401.00
"continental",13.00,22.00,11,4749.00
"Budd",10.00,22.00,4,5124.00
"descriptive",12.00,22.00,11,9499.00
"Ara",8.00,22.00,3,5458.00
"brow",18.00,22.00,4,9414.00
"deported",14.00,22.00,8,9733.00
"dioxide",15.00,22.00,7,3786.00
"discharged",14.00,22.00,10,5450.00
"chronological",19.00,22.00,13,2845.00
"datum",4.00,22.00,5,3547.00
"deport",11.00,22.00,6,7118.00
"cs",14.00,22.00,2,4420.00
"discounted",13.00,22.00,10,9820.00
"brackets",12.00,22.00,8,5743.00
"dependants",14.00,22.00,10,7867.00
"chooses",17.00,22.00,7,8309.00
"ambassador",12.00,22.00,10,5716.00
"bug",9.00,22.00,3,9668.00
"companion",17.00,22.00,9,110.00
"Cyprus",21.00,22.00,6,8935.00
"apologise",20.00,22.00,9,4147.00
"actuaries",10.00,22.00,9,4926.00
"conserve",18.00,22.00,8,3333.00
"ball",15.00,22.00,4,8257.00
"classifieds",16.00,22.00,11,4304.00
"abstraction",10.00,22.00,11,3207.00
"differing",19.00,22.00,9,9474.00
"constructive",20.00,22.00,12,4509.00
"Bangladesh",19.00,22.00,10,772.00
"Deborah",14.00,22.00,7,799.00
"Anglia",14.00,22.00,6,6371.00
"demonstrates",20.00,22.00,12,5058.00
"bond",15.00,22.00,4,9220.00
"analysed",22.00,22.00,8,7559.00
"boating",12.00,22.00,7,8212.00
"bookshops",16.00,22.00,9,73.00
"bombers",17.00,22.00,7,5880.00
"fulfilment",18.00,22.00,10,3730.00
"licenses",20.00,22.00,8,144.00
"interact",19.00,22.00,8,1260.00
"inspected",16.00,22.00,9,4279.00
"encouragement",19.00,22.00,13,544.00
"extends",21.00,22.00,7,8990.00
"mead",20.00,22.00,4,1866.00
"immunology",22.00,22.00,10,2235.00
"flushing",5.00,22.00,8,4823.00
"Guernsey",13.00,22.00,8,8622.00
"Jamaica",16.00,22.00,7,4509.00
"Fm",20.00,22.00,2,6172.00
"fare",21.00,22.00,4,5219.00
"logistics",17.00,22.00,9,9795.00
"jay",15.00,22.00,3,9115.00
"guildhall",15.00,22.00,9,7000.00
"gutters",1.00,22.00,7,9001.00
"illustrates",22.00,22.00,11,7838.00
"invites",18.00,22.00,7,4127.00
"hunger",14.00,22.00,6,8899.00
"Gael",15.00,22.00,4,3324.00
"encryption",15.00,22.00,10,7576.00
"evacuation",22.00,22.00,10,5570.00
"incl",5.00,22.00,4,1349.00
"hears",15.00,22.00,5,6177.00
"exporting",17.00,22.00,9,310.00
"ham",17.00,22.00,3,3452.00
"intervals",20.00,22.00,9,3769.00
"feasibility",14.00,22.00,11,3876.00
"lifestyles",18.00,22.00,10,1211.00
"dwelling",13.00,22.00,8,4577.00
"joists",2.00,22.00,6,7136.00
"Heidelberg",8.00,22.00,10,5455.00
"knew",21.00,22.00,4,8827.00
"lending",15.00,22.00,7,8066.00
"Ghana",19.00,22.00,5,8643.00
"existed",19.00,22.00,7,1042.00
"kindly",18.00,22.00,6,6050.00
"eleven",20.00,22.00,6,7599.00
"graffiti",13.00,22.00,8,9291.00
"lazy",16.00,22.00,4,2030.00
"expects",20.00,22.00,7,3187.00
"gazetteer",13.00,22.00,9,1294.00
"gilts",12.00,22.00,5,8902.00
"plight",14.00,21.00,6,4646.00
"retrieved",9.00,21.00,9,2708.00
"rejected",19.00,21.00,8,7414.00
"recommending",21.00,21.00,12,7056.00
"seasoned",3.00,21.00,8,3494.00
"restaurant",20.00,21.00,10,175.00
"pursuant",9.00,21.00,8,254.00
"polish",18.00,21.00,6,9272.00
"oldest",17.00,21.00,6,2586.00
"parity",11.00,21.00,6,6412.00
"moreover",18.00,21.00,8,4183.00
"pals",15.00,21.00,4,8318.00
"moorlands",12.00,21.00,9,6828.00
"render",7.00,21.00,6,6908.00
"Moscow",11.00,21.00,6,7450.00
"Pb",6.00,21.00,2,1313.00
"sexually",16.00,21.00,8,8793.00
"outlets",10.00,21.00,7,4722.00
"negatived",4.00,21.00,9,6319.00
"neck",13.00,21.00,4,8258.00
"rangers",8.00,21.00,7,6126.00
"redesigned",15.00,21.00,10,5297.00
"retaining",16.00,21.00,9,8473.00
"peel",17.00,21.00,4,3031.00
"nanotechnology",10.00,21.00,14,3760.00
"occurrence",11.00,21.00,10,196.00
"planners",17.00,21.00,8,9203.00
"myself",20.00,21.00,6,2851.00
"paternity",10.00,21.00,9,4200.00
"shed",18.00,21.00,4,1842.00
"racing",11.00,21.00,6,3209.00
"sickness",16.00,21.00,8,8520.00
"patrol",18.00,21.00,6,8306.00
"opposite",18.00,21.00,8,247.00
"municipal",18.00,21.00,9,7259.00
"pioneering",20.00,21.00,10,9096.00
"remembered",19.00,21.00,10,7317.00
"pharmacist",21.00,21.00,10,826.00
"pathology",13.00,21.00,9,6488.00
"separated",16.00,21.00,9,7712.00
"scenarios",16.00,21.00,9,4222.00
"rush",21.00,21.00,4,7872.00
"minster",12.00,21.00,7,4230.00
"renewed",19.00,21.00,7,2674.00
"spruce",8.00,21.00,6,546.00
"minimal",17.00,21.00,7,7782.00
"mirror",18.00,21.00,6,1890.00
"mm",8.00,21.00,2,6363.00
"renowned",19.00,21.00,8,682.00
"precisely",18.00,21.00,9,1929.00
"prayers",15.00,21.00,7,8944.00
"modify",19.00,21.00,6,6837.00
"Saddam",10.00,21.00,6,1657.00
"San",17.00,21.00,3,3609.00
"praise",15.00,21.00,6,5540.00
"sally",17.00,21.00,5,1383.00
"Wessex",16.00,21.00,6,6319.00
"wardens",16.00,21.00,7,7292.00
"stereotypes",20.00,21.00,11,2566.00
"transit",16.00,21.00,7,9747.00
"threatening",15.00,21.00,11,2340.00
"technicians",12.00,21.00,11,9885.00
"wellington",19.00,21.00,10,9221.00
"synthesis",16.00,21.00,9,698.00
"unsafe",16.00,21.00,6,1258.00
"typing",17.00,21.00,6,9412.00
"watching",19.00,21.00,8,9708.00
"strive",21.00,21.00,6,4362.00
"Thorpe",19.00,21.00,6,5259.00
"thin",21.00,21.00,4,2574.00
"stepping",17.00,21.00,8,5856.00
"tropical",18.00,21.00,8,8425.00
"temp",9.00,21.00,4,6970.00
"territorial",15.00,21.00,11,1452.00
"tries",18.00,21.00,5,1076.00
"syntax",7.00,21.00,6,3533.00
"transaction",16.00,21.00,11,13.00
"wireless",15.00,21.00,8,5257.00
"tutorial",16.00,21.00,8,6083.00
"wages",14.00,21.00,5,5327.00
"treatments",16.00,21.00,10,2180.00
"stewardship",19.00,21.00,11,8580.00
"vouchers",15.00,21.00,8,6586.00
"cardiology",17.00,21.00,10,1620.00
"breaches",15.00,21.00,8,3677.00
"cotton",20.00,21.00,6,5899.00
"continent",16.00,21.00,9,6348.00
"Brazilian",11.00,21.00,9,3525.00
"culturally",20.00,21.00,10,1889.00
"Charlton",17.00,21.00,8,8498.00
"devoted",17.00,21.00,7,7809.00
"cats",15.00,21.00,4,9961.00
"attitude",20.00,21.00,8,3949.00
"Boolean",10.00,21.00,7,1872.00
"attacked",14.00,21.00,8,8796.00
"Cullen",4.00,21.00,6,4305.00
"ambition",18.00,21.00,8,2746.00
"cry",17.00,21.00,3,8293.00
"concentration",13.00,21.00,13,1516.00
"container",13.00,21.00,9,3421.00
"derive",19.00,21.00,6,9927.00
"Connor",17.00,21.00,6,5670.00
"Abdul",12.00,21.00,5,9911.00
"accompany",18.00,21.00,9,6117.00
"costly",18.00,21.00,6,7165.00
"adopting",20.00,21.00,8,145.00
"babies",19.00,21.00,6,356.00
"abusive",12.00,21.00,7,4231.00
"disqualified",14.00,21.00,12,7454.00
"competent",15.00,21.00,9,6345.00
"cracks",6.00,21.00,6,6210.00
"aloud",20.00,21.00,5,4293.00
"distributors",20.00,21.00,12,6637.00
"deny",17.00,21.00,4,3589.00
"brush",9.00,21.00,5,8109.00
"adverts",16.00,21.00,7,3718.00
"Chile",16.00,21.00,5,8788.00
"conditional",14.00,21.00,11,5465.00
"addiction",15.00,21.00,9,9473.00
"creator",18.00,21.00,7,1056.00
"competency",16.00,21.00,10,1572.00
"cistern",1.00,21.00,7,9769.00
"conclude",20.00,21.00,8,7966.00
"capitalism",13.00,21.00,10,5118.00
"ashes",14.00,21.00,5,3430.00
"delete",17.00,21.00,6,8750.00
"donated",16.00,21.00,7,8257.00
"critics",14.00,21.00,7,8906.00
"camps",13.00,21.00,5,281.00
"diversion",12.00,21.00,9,573.00
"Baltic",11.00,21.00,6,475.00
"acronyms",12.00,21.00,8,7604.00
"criticised",14.00,21.00,10,1194.00
"countdown",14.00,21.00,9,2732.00
"drinks",15.00,21.00,6,2411.00
"dementia",15.00,21.00,8,1998.00
"acres",14.00,21.00,5,6323.00
"harmful",13.00,21.00,7,56.00
"mega",16.00,21.00,4,6653.00
"havering",13.00,21.00,8,5723.00
"empowering",18.00,21.00,10,102.00
"Holt",16.00,21.00,4,1223.00
"informs",20.00,21.00,7,8432.00
"fat",12.00,21.00,3,2437.00
"Lindsey",12.00,21.00,7,6920.00
"labels",15.00,21.00,6,4530.00
"empire",14.00,21.00,6,6717.00
"honoured",16.00,21.00,8,5894.00
"Georgia",13.00,21.00,7,4879.00
"Lindsay",16.00,21.00,7,1914.00
"firmly",19.00,21.00,6,6152.00
"hedgerow",6.00,21.00,8,3740.00
"elimination",18.00,21.00,11,9725.00
"interviewed",13.00,21.00,11,3543.00
"firstly",18.00,21.00,7,2219.00
"medal",8.00,21.00,5,7345.00
"fertilisation",15.00,21.00,13,5439.00
"exploit",21.00,21.00,7,4185.00
"fares",13.00,21.00,5,6278.00
"historians",15.00,21.00,10,3613.00
"histories",16.00,21.00,9,3710.00
"justify",15.00,21.00,7,2129.00
"enormous",21.00,21.00,8,5112.00
"externally",19.00,21.00,10,7144.00
"malicious",18.00,21.00,9,8916.00
"manufacture",12.00,21.00,11,2023.00
"macro",16.00,21.00,5,2094.00
"genealogists",9.00,21.00,12,9673.00
"logic",11.00,21.00,5,7210.00
"manuscripts",13.00,21.00,11,1034.00
"experiments",14.00,21.00,11,8452.00
"inward",15.00,21.00,6,8057.00
"interior",16.00,21.00,8,4060.00
"mandate",17.00,21.00,7,5130.00
"measurements",17.00,21.00,12,3104.00
"Hereford",21.00,21.00,8,8586.00
"impose",14.00,21.00,6,6351.00
"fox",16.00,21.00,3,6779.00
"mention",19.00,21.00,7,245.00
"evolutionary",19.00,21.00,12,658.00
"personality",19.00,20.00,11,7384.00
"rated",18.00,20.00,5,1429.00
"perinatal",14.00,20.00,9,9422.00
"periodically",20.00,20.00,12,1061.00
"pres",20.00,20.00,4,1780.00
"spouse",7.00,20.00,6,3061.00
"sends",19.00,20.00,5,5996.00
"mistake",17.00,20.00,7,1402.00
"reliance",17.00,20.00,8,7724.00
"Nb",17.00,20.00,2,5343.00
"Murray",15.00,20.00,6,5136.00
"remarkable",17.00,20.00,10,1038.00
"preparations",11.00,20.00,12,6714.00
"physiology",10.00,20.00,10,6732.00
"phases",14.00,20.00,6,778.00
"Rae",13.00,20.00,3,2697.00
"rigorous",20.00,20.00,8,3604.00
"moderate",13.00,20.00,8,4154.00
"mistakes",18.00,20.00,8,4850.00
"shock",20.00,20.00,5,7318.00
"reflection",17.00,20.00,10,7776.00
"referrer",20.00,20.00,8,5276.00
"singleton",11.00,20.00,9,2429.00
"organisms",15.00,20.00,9,6658.00
"oven",10.00,20.00,4,3933.00
"republished",20.00,20.00,11,7422.00
"Sid",14.00,20.00,3,4838.00
"oversight",13.00,20.00,9,17.00
"reconfiguration",13.00,20.00,15,9561.00
"reproductive",12.00,20.00,12,2915.00
"shortlisted",14.00,20.00,11,2453.00
"raw",14.00,20.00,3,4681.00
"paperwork",15.00,20.00,9,8083.00
"Pearson",16.00,20.00,7,8170.00
"prosecute",10.00,20.00,9,8959.00
"princes",12.00,20.00,7,2828.00
"Shelton",8.00,20.00,7,248.00
"presiding",14.00,20.00,9,754.00
"reaction",19.00,20.00,8,1623.00
"socially",18.00,20.00,8,5518.00
"Pattie",5.00,20.00,6,5147.00
"pays",20.00,20.00,4,6390.00
"rationale",16.00,20.00,9,1873.00
"roadworks",14.00,20.00,9,7830.00
"plantations",10.00,20.00,11,2092.00
"poplar",17.00,20.00,6,3150.00
"Santa",11.00,20.00,5,5829.00
"pledge",17.00,20.00,6,4362.00
"seeds",18.00,20.00,5,4109.00
"pull",19.00,20.00,4,7152.00
"reminder",19.00,20.00,8,4239.00
"respiratory",15.00,20.00,11,8917.00
"pleasure",18.00,20.00,8,6053.00
"purely",19.00,20.00,6,9413.00
"popularity",18.00,20.00,10,9570.00
"rental",12.00,20.00,6,9158.00
"positively",20.00,20.00,10,907.00
"positioned",11.00,20.00,10,7314.00
"seas",14.00,20.00,4,6703.00
"monopoly",11.00,20.00,8,5977.00
