"word","urlcount","totalcount","wordLen","Random Number","Rank"
"Radiator",8.00,25.00,8,3955.00,1852
"Regal",25.00,25.00,5,5405.00,1852
"Räuber",15.00,25.00,6,5809.00,1852
"prozentige",25.00,25.00,10,2914.00,1852
"reiz",25.00,25.00,4,2273.00,1852
"Passagen",24.00,25.00,8,7653.00,1852
"Prozessen",24.00,25.00,9,5224.00,1852
"portierte",14.00,25.00,9,9142.00,1852
"Rückerstattung",20.00,25.00,14,1075.00,1852
"Raubkopien",19.00,25.00,10,5453.00,1852
"potenziellen",21.00,25.00,12,2754.00,1852
"Schneemann",11.00,25.00,10,5302.00,1852
"Rezeption",8.00,25.00,9,5175.00,1852
"Pech",23.00,25.00,4,554.00,1852
"Reisekosten",23.00,25.00,11,5037.00,1852
"Plastik",13.00,25.00,7,5603.00,1852
"pervers",12.00,25.00,7,2241.00,1852
"schildern",22.00,25.00,9,6388.00,1852
"übel",18.00,24.00,4,6636.00,1853
"traut",22.00,24.00,5,6105.00,1853
"Sprachraum",23.00,24.00,10,5065.00,1853
"Seminarraum",13.00,24.00,11,7883.00,1853
"streben",23.00,24.00,7,9878.00,1853
"Stöcke",23.00,24.00,6,8169.00,1853
"Seychellen",24.00,24.00,10,1140.00,1853
"streicheln",24.00,24.00,10,8506.00,1853
"sinnvoller",23.00,24.00,10,1308.00,1853
"schwarzer",22.00,24.00,9,1129.00,1853
"schwedische",23.00,24.00,11,1833.00,1853
"Shakespeare",14.00,24.00,11,3617.00,1853
"stürzt",20.00,24.00,6,3420.00,1853
"träumt",23.00,24.00,6,6924.00,1853
"sportlich",23.00,24.00,9,2563.00,1853
"stell",19.00,24.00,5,1064.00,1853
"stützt",24.00,24.00,6,2493.00,1853
"Stellenangebot",21.00,24.00,14,6257.00,1853
"Stadions",17.00,24.00,8,1665.00,1853
"sportlicher",20.00,24.00,11,5440.00,1853
"spätere",24.00,24.00,7,8828.00,1853
"Synergien",19.00,24.00,9,4345.00,1853
"Südwest",20.00,24.00,7,2844.00,1853
"taten",22.00,24.00,5,7770.00,1853
"Studentinnen",19.00,24.00,12,6161.00,1853
"Schulter",22.00,24.00,8,7487.00,1853
"Theatersaal",15.00,24.00,11,2372.00,1853
"taucht",24.00,24.00,6,5291.00,1853
"Schülerin",19.00,24.00,9,4821.00,1853
"Straßenkrawalle",16.00,24.00,15,7185.00,1853
"seinerzeit",23.00,24.00,10,3297.00,1853
"Standardeinstellungen",17.00,24.00,21,5709.00,1853
"streicht",22.00,24.00,8,3484.00,1853
"standardmäßige",24.00,24.00,14,2115.00,1853
"synchron",19.00,24.00,8,7684.00,1853
"spannendes",24.00,24.00,10,8397.00,1853
"stattfindenden",22.00,24.00,14,7942.00,1853
"Stande",20.00,24.00,6,2200.00,1853
"schüchterne",21.00,24.00,11,358.00,1853
"Todestag",23.00,24.00,8,771.00,1853
"Unwirksamkeit",20.00,24.00,13,2904.00,1853
"vertreibt",19.00,24.00,9,3759.00,1853
"Unsicherheit",22.00,24.00,12,12.00,1853
"Verbote",18.00,24.00,7,9928.00,1853
"Verhaftung",18.00,24.00,10,8538.00,1853
"unberechtigte",18.00,24.00,13,4111.00,1853
"vertrauliche",21.00,24.00,12,1914.00,1853
"unzulässige",18.00,24.00,11,3830.00,1853
"unangenehm",24.00,24.00,10,3558.00,1853
"ungeachtet",22.00,24.00,10,9017.00,1853
"Vertraulichkeit",23.00,24.00,15,3458.00,1853
"versuchten",24.00,24.00,10,9485.00,1853
"Umkreis",24.00,24.00,7,2933.00,1853
"vergebenen",20.00,24.00,10,8280.00,1853
"unterschrieben",23.00,24.00,14,6233.00,1853
"urheberrechtlicher",14.00,24.00,18,8400.00,1853
"überträgt",24.00,24.00,9,99.00,1853
"verhängt",23.00,24.00,8,1393.00,1853
"Verwaltungsreform",21.00,24.00,17,2231.00,1853
"unvergesslichen",22.00,24.00,15,8616.00,1853
"überflüssig",21.00,24.00,11,394.00,1853
"vorsieht",23.00,24.00,8,3735.00,1853
"Vorreiter",22.00,24.00,9,2218.00,1853
"Zehner",19.00,24.00,6,9672.00,1853
"Wanderwege",15.00,24.00,10,6551.00,1853
"wg",19.00,24.00,2,482.00,1853
"Vorsteher",7.00,24.00,9,4035.00,1853
"Wildpark",17.00,24.00,8,4258.00,1853
"Vorschlägen",21.00,24.00,11,3053.00,1853
"Wissens",24.00,24.00,7,7988.00,1853
"zielt",24.00,24.00,5,6985.00,1853
"Wertschätzung",18.00,24.00,13,8993.00,1853
"Wänden",22.00,24.00,6,6995.00,1853
"wahres",22.00,24.00,6,8773.00,1853
"Weinkeller",21.00,24.00,10,959.00,1853
"Walther",11.00,24.00,7,6967.00,1853
"worüber",23.00,24.00,7,7687.00,1853
"zusammenleben",20.00,24.00,13,5689.00,1853
"Wasserkraftwerke",21.00,24.00,16,5977.00,1853
"Wagon",17.00,24.00,5,7937.00,1853
"winkt",24.00,24.00,5,9413.00,1853
"Ziegel",14.00,24.00,6,1998.00,1853
"Waltraud",20.00,24.00,8,892.00,1853
"warst",18.00,24.00,5,7467.00,1853
"Instituten",21.00,24.00,10,4822.00,1853
"Heirat",22.00,24.00,6,5207.00,1853
"Knotenpunkt",23.00,24.00,11,5307.00,1853
"Integrität",16.00,24.00,10,9797.00,1853
"Konturen",13.00,24.00,8,8437.00,1853
"interessantesten",24.00,24.00,16,6211.00,1853
"Kopenhagen",19.00,24.00,10,2669.00,1853
"inspiriert",23.00,24.00,10,1567.00,1853
"Informationssysteme",21.00,24.00,19,4704.00,1853
"hellblau",12.00,24.00,8,7164.00,1853
"jeglichen",24.00,24.00,9,9295.00,1853
"Kläranlage",14.00,24.00,10,6712.00,1853
"Kathrin",16.00,24.00,7,2377.00,1853
"klug",22.00,24.00,4,5635.00,1853
"Herzenslust",21.00,24.00,11,5131.00,1853
"kostbare",20.00,24.00,8,76.00,1853
"Kerl",23.00,24.00,4,3432.00,1853
"Irreführung",14.00,24.00,11,7485.00,1853
"Klänge",22.00,24.00,6,3747.00,1853
"hinterlegen",23.00,24.00,11,9084.00,1853
"hindurch",23.00,24.00,8,6058.00,1853
"isländisch",22.00,24.00,10,5263.00,1853
"Institutes",21.00,24.00,10,4833.00,1853
"Kleinkinder",19.00,24.00,11,3690.00,1853
"körperliche",21.00,24.00,11,8407.00,1853
"herzliches",22.00,24.00,10,7803.00,1853
"Hochzeiten",23.00,24.00,10,7678.00,1853
"Kansas",21.00,24.00,6,9572.00,1853
"ideales",20.00,24.00,7,2166.00,1853
"Ikone",18.00,24.00,5,1337.00,1853
"konsequente",22.00,24.00,11,2454.00,1853
"Höhle",21.00,24.00,5,4752.00,1853
"Huts",24.00,24.00,4,1744.00,1853
"konsumieren",23.00,24.00,11,4412.00,1853
"Komplikationen",21.00,24.00,14,1181.00,1853
"hülle",17.00,24.00,5,6828.00,1853
"Kanne",3.00,24.00,5,7799.00,1853
"Hoden",16.00,24.00,5,791.00,1853
"Fleischwolf",16.00,24.00,11,2434.00,1853
"erhöhten",20.00,24.00,8,3680.00,1853
"Dringlichkeit",21.00,24.00,13,860.00,1853
"ergänzende",22.00,24.00,10,7291.00,1853
"faxe",20.00,24.00,4,8713.00,1853
"eingeschränkte",19.00,24.00,14,3528.00,1853
"faszinierend",22.00,24.00,12,64.00,1853
"einzulösen",24.00,24.00,10,3130.00,1853
"erkennbare",17.00,24.00,10,9398.00,1853
"Entscheider",23.00,24.00,11,7075.00,1853
"erhältst",20.00,24.00,8,2065.00,1853
"Feuerbestattung",17.00,24.00,15,9547.00,1853
"empfindliche",16.00,24.00,12,5428.00,1853
"dunkelrot",24.00,24.00,9,3841.00,1853
"erfuhr",23.00,24.00,6,5573.00,1853
"Einnahme",15.00,24.00,8,201.00,1853
"Finanzier",24.00,24.00,9,4387.00,1853
"entwickeltes",23.00,24.00,12,9508.00,1853
"einmischen",15.00,24.00,10,370.00,1853
"dynamisch",23.00,24.00,9,9613.00,1853
"Experiment",23.00,24.00,10,9186.00,1853
"ermittelbar",4.00,24.00,11,4948.00,1853
"durchzusetzen",19.00,24.00,13,7035.00,1853
"eigentümliche",11.00,24.00,13,734.00,1853
"exotische",22.00,24.00,9,6875.00,1853
"gärten",16.00,24.00,6,6555.00,1853
"geschaffene",19.00,24.00,11,3384.00,1853
"gemachte",19.00,24.00,8,8570.00,1853
"funken",19.00,24.00,6,4228.00,1853
"gründet",23.00,24.00,7,5980.00,1853
"Folie",21.00,24.00,5,6867.00,1853
"gesangliche",6.00,24.00,11,5993.00,1853
"hager",16.00,24.00,5,9082.00,1853
"geprüften",24.00,24.00,9,3326.00,1853
"gratulieren",23.00,24.00,11,8849.00,1853
"Gottesdienste",19.00,24.00,13,8243.00,1853
"Gehör",24.00,24.00,5,4629.00,1853
"funktionsfähig",23.00,24.00,14,8411.00,1853
"Grundstein",21.00,24.00,10,4779.00,1853
"Geschlechtsverkehr",14.00,24.00,18,6758.00,1853
"Grundstücks",21.00,24.00,11,7163.00,1853
"Harold",11.00,24.00,6,3887.00,1853
"geforderte",23.00,24.00,10,3112.00,1853
"genehmigten",17.00,24.00,11,6911.00,1853
"Gerichten",22.00,24.00,9,6807.00,1853
"Gerichtes",24.00,24.00,9,9116.00,1853
"gewährte",19.00,24.00,8,5396.00,1853
"gewährten",22.00,24.00,9,6860.00,1853
"gefüllt",21.00,24.00,7,4812.00,1853
"Gemüter",20.00,24.00,7,2291.00,1853
"gewünschtes",22.00,24.00,11,4850.00,1853
"Geldbeträge",22.00,24.00,11,5391.00,1853
"gebrauchten",20.00,24.00,11,228.00,1853
"geahndet",22.00,24.00,8,2621.00,1853
"Gbit",22.00,24.00,4,5129.00,1853
"genommenen",18.00,24.00,10,2995.00,1853
"Hase",16.00,24.00,4,8979.00,1853
"mitliefern",21.00,24.00,10,8377.00,1853
"Lohn",23.00,24.00,4,1527.00,1853
"lohnen",24.00,24.00,6,3379.00,1853
"lokales",16.00,24.00,7,9948.00,1853
"Lokalisierung",21.00,24.00,13,7086.00,1853
"Mittelmeer",18.00,24.00,10,164.00,1853
"Manier",24.00,24.00,6,1509.00,1853
"Lösungsvorschlägen",20.00,24.00,18,4595.00,1853
"Löwen",17.00,24.00,5,2460.00,1853
"leistungsfähigen",23.00,24.00,16,6515.00,1853
"Kurses",18.00,24.00,6,9782.00,1853
"nackte",20.00,24.00,6,643.00,1853
"Küste",21.00,24.00,5,7925.00,1853
"Laub",17.00,24.00,4,3087.00,1853
"meldete",22.00,24.00,7,6463.00,1853
"Linienführung",10.00,24.00,13,1629.00,1853
"luxuriöses",21.00,24.00,10,9994.00,1853
"künftige",23.00,24.00,8,1737.00,1853
"maximalen",16.00,24.00,9,9549.00,1853
"lenken",22.00,24.00,6,6824.00,1853
"niedrige",21.00,24.00,8,6083.00,1853
"nachweisen",22.00,24.00,10,4596.00,1853
"locken",24.00,24.00,6,846.00,1853
"nochmal",23.00,24.00,7,2441.00,1853
"Lech",18.00,24.00,4,7574.00,1853
"mitzumachen",24.00,24.00,11,5332.00,1853
"Libanon",21.00,24.00,7,4486.00,1853
"nahen",24.00,24.00,5,8702.00,1853
"Nasa",18.00,24.00,4,8979.00,1853
"Monitors",23.00,24.00,8,7944.00,1853
"Liaison",18.00,24.00,7,9017.00,1853
"manuelles",6.00,24.00,9,8133.00,1853
"Lawinen",16.00,24.00,7,2848.00,1853
"künstlerischer",24.00,24.00,14,15.00,1853
"abzuholen",23.00,24.00,9,7884.00,1853
"Akademien",18.00,24.00,9,3577.00,1853
"anerkennt",18.00,24.00,9,7017.00,1853
"Administratoren",15.00,24.00,15,3956.00,1853
"Bände",19.00,24.00,5,7106.00,1853
"ausgerüstet",22.00,24.00,11,9218.00,1853
"angehoben",22.00,24.00,9,4627.00,1853
"abzurufen",21.00,24.00,9,9505.00,1853
"Aufstellung",23.00,24.00,11,1964.00,1853
"abzubauen",23.00,24.00,9,9067.00,1853
"Auszahlungen",16.00,24.00,12,3283.00,1853
"antwortet",21.00,24.00,9,9976.00,1853
"Abwehr",17.00,24.00,6,8025.00,1853
"ausrichten",23.00,24.00,10,440.00,1853
"auswirken",23.00,24.00,9,2776.00,1853
"arabische",21.00,24.00,9,5843.00,1853
"Abbruch",22.00,24.00,7,5812.00,1853
"ausländischer",20.00,24.00,13,7974.00,1853
"ähnlicher",21.00,24.00,9,8022.00,1853
"Auszüge",20.00,24.00,7,7503.00,1853
"älterer",21.00,24.00,7,6008.00,1853
"Badegäste",16.00,24.00,9,3693.00,1853
"abzuziehen",21.00,24.00,10,6460.00,1853
"Bakterien",21.00,24.00,9,7313.00,1853
"Alice",21.00,24.00,5,5780.00,1853
"aufnimmt",18.00,24.00,8,241.00,1853
"Ausbildungslehrgang",5.00,24.00,19,126.00,1853
"angemeldeten",19.00,24.00,12,8864.00,1853
"amtliche",16.00,24.00,8,1573.00,1853
"anhänge",18.00,24.00,7,7119.00,1853
"abzuschicken",24.00,24.00,12,2285.00,1853
"angerufenen",16.00,24.00,11,9311.00,1853
"dehnen",12.00,24.00,6,687.00,1853
"Bauzeit",19.00,24.00,7,4585.00,1853
"bind",12.00,24.00,4,1161.00,1853
"brach",23.00,24.00,5,9415.00,1853
"Bussen",18.00,24.00,6,2378.00,1853
"befolgen",17.00,24.00,8,7592.00,1853
"belasten",24.00,24.00,8,601.00,1853
"Burschenschaft",16.00,24.00,14,1171.00,1853
"defekter",15.00,24.00,8,1897.00,1853
"Blüten",21.00,24.00,6,8505.00,1853
"Blume",13.00,24.00,5,9310.00,1853
"Devise",24.00,24.00,6,8817.00,1853
"Bestehens",24.00,24.00,9,9246.00,1853
"bewegliche",24.00,24.00,10,5972.00,1853
"Chöre",15.00,24.00,5,8391.00,1853
"besitze",24.00,24.00,7,9424.00,1853
"dotiert",20.00,24.00,7,6395.00,1853
"befristet",22.00,24.00,9,7429.00,1853
"bemerkbar",22.00,24.00,9,4799.00,1853
"demonstriert",20.00,24.00,12,9923.00,1853
"Christus",23.00,24.00,8,9572.00,1853
"chronisch",17.00,24.00,9,9194.00,1853
"Beistellung",13.00,24.00,11,3413.00,1853
"beherrscht",23.00,24.00,10,7153.00,1853
"Chart",21.00,24.00,5,5744.00,1853
"bares",23.00,24.00,5,2192.00,1853
"bejaht",17.00,24.00,6,6524.00,1853
"bekanntlich",24.00,24.00,11,9087.00,1853
"bequemer",24.00,24.00,8,1755.00,1853
"bankübliche",24.00,24.00,11,6565.00,1853
"bestmöglich",21.00,24.00,11,3273.00,1853
"Bruch",21.00,24.00,5,2676.00,1853
"beunruhigte",24.00,24.00,11,4736.00,1853
"Delegationen",20.00,24.00,12,9747.00,1853
"behilflich",24.00,24.00,10,6968.00,1853
"Cdu",21.00,24.00,3,359.00,1853
"Delle",8.00,24.00,5,2007.00,1853
"Rezepten",24.00,24.00,8,5171.00,1853
"optischen",21.00,24.00,9,367.00,1853
"Recherchen",24.00,24.00,10,9052.00,1853
"Postfächer",20.00,24.00,10,7483.00,1853
"Ranges",12.00,24.00,6,8925.00,1853
"Quittungen",14.00,24.00,10,1521.00,1853
"Rheinland",18.00,24.00,9,928.00,1853
"Rhythmus",23.00,24.00,8,5172.00,1853
"originelle",23.00,24.00,10,2936.00,1853
"schlau",22.00,24.00,6,859.00,1853
"prämiert",21.00,24.00,8,2842.00,1853
"organisierten",21.00,24.00,13,6924.00,1853
"Safari",19.00,24.00,6,1435.00,1853
"Reisepass",20.00,24.00,9,3914.00,1853
"Schild",21.00,24.00,6,1630.00,1853
"pornographische",12.00,24.00,15,3516.00,1853
"Paradigma",8.00,24.00,9,4163.00,1853
"Sachbearbeiterin",22.00,24.00,16,3389.00,1853
"Schlagzeuger",23.00,24.00,12,4108.00,1853
"Schneeschuh",10.00,24.00,11,7066.00,1853
"Satzung",15.00,24.00,7,3890.00,1853
"prägnant",24.00,24.00,8,5576.00,1853
"Pressestelle",22.00,24.00,12,3261.00,1853
"Schülerverkehr",21.00,23.00,14,1091.00,1854
"trank",19.00,23.00,5,1885.00,1854
"spare",22.00,23.00,5,9815.00,1854
"Streik",20.00,23.00,6,3193.00,1854
"Sensation",22.00,23.00,9,7882.00,1854
"Stativ",7.00,23.00,6,6811.00,1854
"Sicherheitsexperten",15.00,23.00,19,8983.00,1854
"Teenagers",8.00,23.00,9,8512.00,1854
"Sims",12.00,23.00,4,8086.00,1854
"seil",18.00,23.00,4,244.00,1854
"Tagungen",19.00,23.00,8,6161.00,1854
"Spielregeln",19.00,23.00,11,3655.00,1854
"Signaturen",15.00,23.00,10,3939.00,1854
"Telefonapparat",15.00,23.00,14,3146.00,1854
"Tanja",18.00,23.00,5,3383.00,1854
"sicherte",21.00,23.00,8,2723.00,1854
"Sydney",14.00,23.00,6,1874.00,1854
"schrauben",21.00,23.00,9,3188.00,1854
"Sofa",18.00,23.00,4,1991.00,1854
"spazieren",20.00,23.00,9,4288.00,1854
"Suhrkamp",11.00,23.00,8,9761.00,1854
"temporär",19.00,23.00,8,3595.00,1854
"Trainerin",16.00,23.00,9,100.00,1854
"schwedischen",22.00,23.00,12,2755.00,1854
"Stich",22.00,23.00,5,2518.00,1854
"Steffen",15.00,23.00,7,9896.00,1854
"Spaltung",20.00,23.00,8,4284.00,1854
"sechsten",23.00,23.00,8,9832.00,1854
"volljährig",23.00,23.00,10,8444.00,1854
"verführt",18.00,23.00,8,1984.00,1854
"verlegen",21.00,23.00,8,2508.00,1854
"umfassender",22.00,23.00,11,145.00,1854
"Urlaubs",19.00,23.00,7,1701.00,1854
"übersetzen",20.00,23.00,10,9175.00,1854
"ungern",19.00,23.00,6,6512.00,1854
"vierteljährlich",17.00,23.00,15,568.00,1854
"unterwerfen",23.00,23.00,11,5480.00,1854
"Vorbereitungszeit",12.00,23.00,17,8820.00,1854
"vorfahren",13.00,23.00,9,3381.00,1854
"überlassenen",11.00,23.00,12,4210.00,1854
"übertragene",20.00,23.00,11,3043.00,1854
"verteidigen",22.00,23.00,11,8850.00,1854
"Unmöglichkeit",21.00,23.00,13,58.00,1854
"vollendeten",15.00,23.00,11,2646.00,1854
"verwertet",19.00,23.00,9,6222.00,1854
"Verkehrsminister",22.00,23.00,16,7886.00,1854
"Vorbeugung",23.00,23.00,10,4008.00,1854
"vergangen",20.00,23.00,9,1842.00,1854
"Vitamin",14.00,23.00,7,9874.00,1854
"zunehmender",23.00,23.00,11,9143.00,1854
"Wdr",14.00,23.00,3,8614.00,1854
"vorzugsweise",20.00,23.00,12,5696.00,1854
"Werbeagenturen",14.00,23.00,14,9053.00,1854
"zugänglichen",18.00,23.00,12,9912.00,1854
"Waschmaschinen",14.00,23.00,14,3411.00,1854
"zulegen",21.00,23.00,7,8297.00,1854
"Zentrums",19.00,23.00,8,7158.00,1854
"Zahlungstermine",23.00,23.00,15,2428.00,1854
"Werbemitteln",13.00,23.00,12,8672.00,1854
"Zyklus",21.00,23.00,6,7784.00,1854
"weinen",21.00,23.00,6,2594.00,1854
"Wettkampf",23.00,23.00,9,7223.00,1854
"zeitgerecht",23.00,23.00,11,9047.00,1854
"zwingen",16.00,23.00,7,8629.00,1854
"Wirt",17.00,23.00,4,80.00,1854
"Vortag",18.00,23.00,6,2385.00,1854
"zittern",23.00,23.00,7,9280.00,1854
"zurecht",22.00,23.00,7,2196.00,1854
"waschen",21.00,23.00,7,712.00,1854
"zögern",23.00,23.00,6,6600.00,1854
"zugenommen",21.00,23.00,10,3104.00,1854
"wunderschön",21.00,23.00,11,2182.00,1854
"vortragende",22.00,23.00,11,1075.00,1854
"zuverlässiger",21.00,23.00,13,5229.00,1854
"innovativer",23.00,23.00,11,6486.00,1854
"Kokain",13.00,23.00,6,9937.00,1854
"Hürde",21.00,23.00,5,4208.00,1854
"klärt",21.00,23.00,5,2559.00,1854
"Kilobyte",19.00,23.00,8,6663.00,1854
"Interessenvertretungen",20.00,23.00,22,9420.00,1854
"klassifiziert",18.00,23.00,13,6092.00,1854
"Konservenbüchse",18.00,23.00,15,2017.00,1854
"Körperfett",13.00,23.00,10,2059.00,1854
"Italiens",23.00,23.00,8,7076.00,1854
"Höchstgeschwindigkeit",11.00,23.00,21,7651.00,1854
"Kreation",23.00,23.00,8,1280.00,1854
"komfortabler",23.00,23.00,12,4323.00,1854
"hinteren",20.00,23.00,8,9132.00,1854
"Herd",22.00,23.00,4,4207.00,1854
"Konsolidierung",18.00,23.00,14,5021.00,1854
"Indianer",12.00,23.00,8,3507.00,1854
"konstituierende",8.00,23.00,15,1304.00,1854
"konkretes",20.00,23.00,9,1869.00,1854
"hingehen",20.00,23.00,8,1698.00,1854
"Inseraten",22.00,23.00,9,9242.00,1854
"Käufers",13.00,23.00,7,3271.00,1854
"Kasten",16.00,23.00,6,259.00,1854
"kommst",22.00,23.00,6,896.00,1854
"Konsolen",19.00,23.00,8,8036.00,1854
"Kompliment",14.00,23.00,10,6731.00,1854
"Köchin",20.00,23.00,6,1901.00,1854
"heilen",19.00,23.00,6,8286.00,1854
"klagende",14.00,23.00,8,378.00,1854
"Klängen",21.00,23.00,7,2911.00,1854
"katalanisch",22.00,23.00,11,9211.00,1854
"hervorragendes",22.00,23.00,14,3696.00,1854
"indonesisch",21.00,23.00,11,9789.00,1854
"Interpretationen",20.00,23.00,16,9181.00,1854
"Kartons",22.00,23.00,7,1836.00,1854
"Kreta",16.00,23.00,5,275.00,1854
"Kabarettist",20.00,23.00,11,6180.00,1854
"Herzens",21.00,23.00,7,634.00,1854
"Katalogen",19.00,23.00,9,3902.00,1854
"Hausverwaltung",19.00,23.00,14,6837.00,1854
"Idiot",19.00,23.00,5,2622.00,1854
"Korrektheit",23.00,23.00,11,6681.00,1854
"erwartete",20.00,23.00,9,1225.00,1854
"ehrliche",22.00,23.00,8,4405.00,1854
"Esoterik",20.00,23.00,8,910.00,1854
"Entrichtung",14.00,23.00,11,5963.00,1854
"Fächer",18.00,23.00,6,422.00,1854
"entdeckten",22.00,23.00,10,870.00,1854
"Erfindung",20.00,23.00,9,1253.00,1854
"Entfernungen",22.00,23.00,12,5983.00,1854
"engagieren",22.00,23.00,10,3932.00,1854
"Edelsteine",17.00,23.00,10,7205.00,1854
"entrichtet",21.00,23.00,10,2411.00,1854
"fähiges",15.00,23.00,7,9850.00,1854
"entgehen",23.00,23.00,8,729.00,1854
"Fahnen",19.00,23.00,6,5977.00,1854
"Energiemarkt",14.00,23.00,12,7675.00,1854
"extremen",21.00,23.00,8,7510.00,1854
"erlitt",22.00,23.00,6,4876.00,1854
"Eigenständigkeit",18.00,23.00,16,4756.00,1854
"empfehle",21.00,23.00,8,9165.00,1854
"Elektrotechniker",18.00,23.00,16,2109.00,1854
"Ermöglichung",19.00,23.00,12,5568.00,1854
"erneute",23.00,23.00,7,5061.00,1854
"einstimmig",21.00,23.00,10,8848.00,1854
"elektrischen",22.00,23.00,12,4386.00,1854
"eingegebenen",20.00,23.00,12,4627.00,1854
"eleganter",16.00,23.00,9,1966.00,1854
"einzugeben",22.00,23.00,10,4275.00,1854
"Eintracht",15.00,23.00,9,1608.00,1854
"finanzieller",20.00,23.00,12,4472.00,1854
"Duisburg",17.00,23.00,8,3374.00,1854
"Fenstern",19.00,23.00,8,5380.00,1854
"Fahrzeugen",21.00,23.00,10,7816.00,1854
"feierten",23.00,23.00,8,4561.00,1854
"fehlte",23.00,23.00,6,3469.00,1854
"flächendeckender",14.00,23.00,16,5647.00,1854
"eingeschlossen",23.00,23.00,14,6589.00,1854
"Gremium",23.00,23.00,7,7318.00,1854
"gemeinnützig",21.00,23.00,12,5925.00,1854
"Graphiken",21.00,23.00,9,5417.00,1854
"Hannelore",19.00,23.00,9,9657.00,1854
"gedrückt",21.00,23.00,8,7814.00,1854
"getätigten",13.00,23.00,10,9454.00,1854
"Geschosse",21.00,23.00,9,9216.00,1854
"gespielte",17.00,23.00,9,8476.00,1854
"geratene",23.00,23.00,8,8525.00,1854
"Hauptspeicher",16.00,23.00,13,9537.00,1854
"gebrauchte",20.00,23.00,10,1265.00,1854
"geschaltet",22.00,23.00,10,7937.00,1854
"Greenpeace",11.00,23.00,10,8944.00,1854
"gewiss",22.00,23.00,6,7090.00,1854
"Generierung",14.00,23.00,11,264.00,1854
"grafisches",23.00,23.00,10,5836.00,1854
"geschieden",17.00,23.00,10,7103.00,1854
"gestört",21.00,23.00,7,5574.00,1854
"gemischte",20.00,23.00,9,3636.00,1854
"geglaubt",23.00,23.00,8,3496.00,1854
"Glückwünsche",20.00,23.00,12,2023.00,1854
"französisches",17.00,23.00,13,1456.00,1854
"harmonische",22.00,23.00,11,3624.00,1854
"gehaltener",18.00,23.00,10,4683.00,1854
"gönnen",22.00,23.00,6,5562.00,1854
"Freiheitsstrafe",11.00,23.00,15,5054.00,1854
"Fortschritte",21.00,23.00,12,4182.00,1854
"neusten",23.00,23.00,7,4871.00,1854
"neueren",22.00,23.00,7,6850.00,1854
"maritime",15.00,23.00,8,6455.00,1854
"Motorschiff",18.00,23.00,11,3439.00,1854
"Monopoly",15.00,23.00,8,8167.00,1854
"Nationalteams",17.00,23.00,13,2828.00,1854
"offizielles",23.00,23.00,11,4478.00,1854
"legalen",14.00,23.00,7,7352.00,1854
"Ohio",14.00,23.00,4,2653.00,1854
"Laufpass",19.00,23.00,8,9435.00,1854
"Massagen",18.00,23.00,8,1698.00,1854
"Liebesleben",22.00,23.00,11,1508.00,1854
"Kunstwerken",23.00,23.00,11,6014.00,1854
"Nationalfeiertag",18.00,23.00,16,4946.00,1854
"liebst",17.00,23.00,6,289.00,1854
"öffnete",21.00,23.00,7,3477.00,1854
"merkte",22.00,23.00,6,551.00,1854
"nobel",7.00,23.00,5,1322.00,1854
"möge",19.00,23.00,4,5748.00,1854
"neunten",23.00,23.00,7,4684.00,1854
"Lawine",18.00,23.00,6,1125.00,1854
"Kur",16.00,23.00,3,6791.00,1854
"Niederlanden",21.00,23.00,12,1513.00,1854
"mitversichert",18.00,23.00,13,8341.00,1854
"normative",14.00,23.00,9,1609.00,1854
"Notrufe",19.00,23.00,7,2092.00,1854
"objektiven",18.00,23.00,10,7737.00,1854
"Makro",13.00,23.00,5,6697.00,1854
"Lieferumfang",20.00,23.00,12,3388.00,1854
"leistungsstark",21.00,23.00,14,3014.00,1854
"Archivierung",22.00,23.00,12,6790.00,1854
"Abmahnung",14.00,23.00,9,6581.00,1854
"aufwachsen",21.00,23.00,10,9474.00,1854
"Abänderungen",21.00,23.00,12,6987.00,1854
"angesprochenen",16.00,23.00,14,5327.00,1854
"angesetzt",22.00,23.00,9,95.00,1854
"Auskünften",20.00,23.00,10,5138.00,1854
"abgebildeten",12.00,23.00,12,8417.00,1854
"ärztlicher",12.00,23.00,10,5161.00,1854
"auflegen",7.00,23.00,8,7529.00,1854
"Arbeitnehmerinnen",17.00,23.00,17,7900.00,1854
"bahnen",20.00,23.00,6,5651.00,1854
"anspruchsvollen",23.00,23.00,15,2977.00,1854
"aktuellem",22.00,23.00,9,8709.00,1854
"annimmt",23.00,23.00,7,8246.00,1854
"ausverkauften",22.00,23.00,13,2590.00,1854
"Afrikaner",6.00,23.00,9,7434.00,1854
"aufgezeigt",23.00,23.00,10,6414.00,1854
"akzeptierten",21.00,23.00,12,2876.00,1854
"ausreichen",19.00,23.00,10,8053.00,1854
"angeschlossener",14.00,23.00,15,6174.00,1854
"aussteigen",18.00,23.00,10,9079.00,1854
"angerichtet",23.00,23.00,11,8015.00,1854
"ausreichenden",19.00,23.00,13,2921.00,1854
"aufgetreten",20.00,23.00,11,6211.00,1854
"anregen",22.00,23.00,7,8821.00,1854
"ausgebucht",19.00,23.00,10,7572.00,1854
"Achim",15.00,23.00,5,6770.00,1854
"Ausarbeitung",17.00,23.00,12,1500.00,1854
"abgesendet",23.00,23.00,10,8034.00,1854
"Anspruchs",20.00,23.00,9,7979.00,1854
"coolen",23.00,23.00,6,6294.00,1854
