"word","urlcount","totalcount","wordLen","Random Number"
"bail",262.00,1554.00,4,2251.00
"vincent",803.00,1553.00,7,7798.00
"diffusion",1047.00,1552.00,9,4384.00
"covering",1252.00,1552.00,8,8308.00
"pied",888.00,1552.00,4,97.00
"arrive",1237.00,1552.00,6,5481.00
"authorization",754.00,1552.00,13,1543.00
"expense",858.00,1551.00,7,3725.00
"seems",1172.00,1550.00,5,6642.00
"woodstock",1306.00,1550.00,9,8575.00
"appoint",567.00,1550.00,7,4436.00
"kick",1028.00,1549.00,4,3163.00
"thesis",498.00,1549.00,6,5428.00
"whitehorse",955.00,1549.00,10,6052.00
"mac",746.00,1548.00,3,7409.00
"visible",1000.00,1548.00,7,7863.00
"describe",1083.00,1547.00,8,8660.00
"productions",1028.00,1546.00,11,3040.00
"assignments",671.00,1543.00,11,6484.00
"kansas",710.00,1540.00,6,4554.00
"leasing",532.00,1540.00,7,605.00
"investigations",773.00,1540.00,14,9454.00
"bio",772.00,1540.00,3,2356.00
"mounted",757.00,1538.00,7,2676.00
"arms",997.00,1537.00,4,7558.00
"exist",1181.00,1535.00,5,1835.00
"jersey",1122.00,1535.00,6,3286.00
"trek",939.00,1534.00,4,3544.00
"burlington",1140.00,1533.00,10,1621.00
"achievements",1173.00,1533.00,12,8588.00
"entering",1171.00,1532.00,8,5975.00
"glance",1419.00,1532.00,6,5167.00
"owen",1024.00,1532.00,4,7388.00
"indigenous",654.00,1531.00,10,1243.00
"negative",952.00,1531.00,8,912.00
"ones",1255.00,1530.00,4,729.00
"freedom",975.00,1528.00,7,6235.00
"passage",829.00,1528.00,7,4330.00
"alb",164.00,1525.00,3,9688.00
"controls",854.00,1523.00,8,8968.00
"dream",1056.00,1523.00,5,792.00
"bylaws",880.00,1523.00,6,1570.00
"choosing",1203.00,1521.00,8,579.00
"custody",372.00,1520.00,7,1910.00
"farmers",754.00,1519.00,7,5392.00
"involves",1205.00,1519.00,8,5748.00
"allowing",1238.00,1519.00,8,1886.00
"nelson",839.00,1518.00,6,558.00
"utility",812.00,1518.00,7,7606.00
"breaks",1269.00,1518.00,6,8492.00
"cardiovascular",586.00,1517.00,14,7393.00
"exceed",989.00,1515.00,6,290.00
"notify",998.00,1514.00,6,4257.00
"specials",1108.00,1514.00,8,8228.00
"automated",816.00,1514.00,9,3523.00
"francisco",723.00,1513.00,9,8714.00
"anywhere",1334.00,1513.00,8,3363.00
"saying",1237.00,1512.00,6,2057.00
"exchanges",839.00,1511.00,9,6241.00
"promotional",902.00,1511.00,11,7456.00
"measurement",828.00,1511.00,11,5667.00
"celebration",1058.00,1511.00,11,6922.00
"radiation",709.00,1510.00,9,4380.00
"victims",682.00,1510.00,7,1344.00
"reproduce",766.00,1509.00,9,2116.00
"breton",856.00,1509.00,6,3948.00
"finish",1092.00,1508.00,6,7805.00
"missing",1079.00,1508.00,7,7050.00
"refund",578.00,1508.00,6,6786.00
"passing",900.00,1506.00,7,4695.00
"classroom",1108.00,1506.00,9,73.00
"cottage",769.00,1505.00,7,4826.00
"premises",451.00,1503.00,8,9480.00
"eyes",1053.00,1500.00,4,9085.00
"propositions",482.00,1499.00,12,3140.00
"diamonds",267.00,1498.00,8,7425.00
"pbs",425.00,1497.00,3,5792.00
"sixth",1052.00,1496.00,5,8335.00
"galleries",1074.00,1495.00,9,2690.00
"exempt",644.00,1492.00,6,309.00
"keith",1013.00,1492.00,5,1444.00
"taxable",300.00,1491.00,7,2789.00
"reasonably",587.00,1491.00,10,7015.00
"conclusions",835.00,1490.00,11,6211.00
"mont",933.00,1490.00,4,3714.00
"prescription",594.00,1490.00,12,2609.00
"evaluations",938.00,1489.00,11,9487.00
"demonstrate",1064.00,1489.00,11,8186.00
"doctors",872.00,1489.00,7,5013.00
"inlet",874.00,1489.00,5,3966.00
"roles",1017.00,1489.00,5,2884.00
"mandatory",883.00,1488.00,9,186.00
"father",870.00,1487.00,6,3041.00
"greg",936.00,1487.00,4,7875.00
"mechanisms",853.00,1487.00,10,8680.00
"boulevard",805.00,1487.00,9,1974.00
"societies",983.00,1486.00,9,6098.00
"listen",904.00,1485.00,6,4979.00
"putting",1211.00,1485.00,7,7527.00
"digest",707.00,1483.00,6,9917.00
"fan",792.00,1483.00,3,8326.00
"identifier",816.00,1482.00,10,9919.00
"proclamation",417.00,1482.00,12,3531.00
"aerospace",779.00,1482.00,9,1569.00
"compatible",707.00,1482.00,10,8065.00
"philosophy",915.00,1481.00,10,7284.00
"emergencies",954.00,1480.00,11,1452.00
"emerging",1071.00,1480.00,8,3032.00
"bringing",1279.00,1480.00,8,6077.00
"coordinates",1151.00,1479.00,11,7953.00
"ray",887.00,1479.00,3,4019.00
"arena",1008.00,1479.00,5,1402.00
"hip",1194.00,1478.00,3,7516.00
"wait",1046.00,1478.00,4,8415.00
"cook",1057.00,1476.00,4,3629.00
"developments",1095.00,1475.00,12,2625.00
"yellowknife",1034.00,1474.00,11,344.00
"adaptation",891.00,1473.00,10,8298.00
"mots",711.00,1472.00,4,965.00
"rh",661.00,1472.00,2,9422.00
"outcome",756.00,1471.00,7,3425.00
"waterfront",906.00,1471.00,10,1978.00
"wealth",1213.00,1471.00,6,4165.00
"confirm",1152.00,1470.00,7,7553.00
"existence",998.00,1470.00,9,4198.00
"probability",770.00,1470.00,11,7570.00
"kent",1132.00,1469.00,4,1772.00
"himself",972.00,1469.00,7,3120.00
"wage",564.00,1469.00,4,7316.00
"delay",804.00,1468.00,5,5313.00
"pesticides",583.00,1468.00,10,3594.00
"aims",1131.00,1468.00,4,7667.00
"object",606.00,1467.00,6,623.00
"onto",966.00,1467.00,4,3663.00
"treaty",623.00,1467.00,6,5188.00
"lessons",1058.00,1466.00,7,7119.00
"transferred",745.00,1466.00,11,1797.00
"biggest",1229.00,1466.00,7,3452.00
"institutes",1029.00,1464.00,10,1193.00
"australian",952.00,1464.00,10,8071.00
"capabilities",943.00,1464.00,12,1994.00
"immunization",441.00,1462.00,12,1677.00
"pleasure",842.00,1461.00,8,5748.00
"roster",957.00,1459.00,6,6142.00
"formed",1116.00,1457.00,6,1543.00
"dept",743.00,1457.00,4,739.00
"principle",782.00,1457.00,9,2485.00
"foot",1009.00,1456.00,4,9964.00
"selkirk",356.00,1456.00,7,6806.00
"trait",789.00,1456.00,5,9503.00
"happen",1119.00,1455.00,6,6582.00
"load",910.00,1455.00,4,710.00
"absolutely",1294.00,1455.00,10,2280.00
"hundreds",1283.00,1454.00,8,9440.00
"tournaments",895.00,1454.00,11,7724.00
"bid",730.00,1453.00,3,4175.00
"russia",836.00,1452.00,6,7641.00
"refuse",741.00,1452.00,6,3128.00
"miami",760.00,1451.00,5,7585.00
"faculties",1195.00,1450.00,9,7553.00
"upgrade",1138.00,1450.00,7,3916.00
"administrators",1015.00,1450.00,14,1668.00
"hire",887.00,1449.00,4,815.00
"opened",1131.00,1449.00,6,3049.00
"spotlights",717.00,1449.00,10,9975.00
"substantial",925.00,1449.00,11,7615.00
"utilities",831.00,1449.00,9,5088.00
"vi",768.00,1449.00,2,8598.00
"ceremony",857.00,1449.00,8,757.00
"celebrates",986.00,1449.00,10,1181.00
"holders",599.00,1447.00,7,956.00
"fly",853.00,1446.00,3,2639.00
"monetary",547.00,1446.00,8,9488.00
"wine",667.00,1446.00,4,8339.00
"italy",974.00,1445.00,5,9207.00
"practitioners",897.00,1443.00,13,2106.00
"outre",870.00,1443.00,5,193.00
"structural",675.00,1443.00,10,4559.00
"commitments",806.00,1442.00,11,8453.00
"hon",472.00,1441.00,3,9996.00
"huge",1201.00,1441.00,4,9923.00
"receiver",591.00,1441.00,8,1992.00
"thriller",579.00,1441.00,8,5549.00
"alexander",736.00,1441.00,9,1759.00
"directive",640.00,1439.00,9,1376.00
"exhibits",944.00,1439.00,8,9938.00
"chain",792.00,1439.00,5,4744.00
"documentary",956.00,1437.00,11,3533.00
"dire",966.00,1437.00,4,6966.00
"transports",625.00,1437.00,10,2967.00
"accessing",1292.00,1437.00,9,358.00
"mes",515.00,1436.00,3,9057.00
"rick",964.00,1436.00,4,4631.00
"flying",816.00,1435.00,6,7046.00
"forget",1203.00,1434.00,6,2061.00
"extremely",1196.00,1434.00,9,3621.00
"guys",770.00,1434.00,4,9017.00
"julie",801.00,1433.00,5,855.00
"promotes",1102.00,1432.00,8,5049.00
"whistler",854.00,1432.00,8,6961.00
"naval",553.00,1431.00,5,8948.00
"tenant",482.00,1431.00,6,4494.00
"connecting",1251.00,1430.00,10,1382.00
"crisis",827.00,1429.00,6,5817.00
"roe",194.00,1429.00,3,9030.00
"circa",188.00,1429.00,5,5373.00
"taylor",923.00,1428.00,6,2901.00
"nominations",695.00,1427.00,11,4370.00
"sir",923.00,1427.00,3,8334.00
"blazers",556.00,1427.00,7,5805.00
"visits",922.00,1426.00,6,4710.00
"terrorism",608.00,1425.00,9,3768.00
"formula",570.00,1424.00,7,4333.00
"rom",661.00,1424.00,3,9690.00
"remuneration",446.00,1424.00,12,9651.00
"commissions",908.00,1423.00,11,47.00
"preseason",1371.00,1422.00,9,7527.00
"purchasing",1091.00,1422.00,10,7932.00
"replaced",864.00,1421.00,8,4103.00
"athletic",842.00,1421.00,8,6806.00
"raising",1095.00,1420.00,7,2944.00
"calculated",845.00,1420.00,10,6726.00
"adding",1107.00,1420.00,6,3311.00
"motifs",413.00,1419.00,6,1053.00
"sol",564.00,1418.00,3,9648.00
"preparedness",725.00,1416.00,12,788.00
"bench",614.00,1416.00,5,3349.00
"dead",814.00,1415.00,4,1763.00
"condominium",1039.00,1415.00,11,6773.00
"enlarge",1050.00,1415.00,7,7633.00
"motels",1046.00,1414.00,6,3362.00
"undertaken",952.00,1414.00,10,2685.00
"threat",841.00,1414.00,6,2882.00
"additions",1270.00,1414.00,9,1435.00
"optimal",1294.00,1413.00,7,7554.00
"piece",1058.00,1413.00,5,6221.00
"removal",837.00,1411.00,7,6655.00
"suggests",1151.00,1411.00,8,6022.00
"merchandise",972.00,1410.00,11,9828.00
"entrance",816.00,1409.00,8,111.00
"cutting",966.00,1408.00,7,8947.00
"netscape",1089.00,1408.00,8,3585.00
"showed",980.00,1407.00,6,6149.00
"phoenix",944.00,1405.00,7,5567.00
"biochemistry",537.00,1404.00,12,5363.00
"closely",1204.00,1404.00,7,3004.00
"baker",691.00,1404.00,5,9229.00
"ward",805.00,1403.00,4,8410.00
"tried",920.00,1403.00,5,3683.00
"engines",764.00,1402.00,7,2047.00
"laboratories",771.00,1401.00,12,3349.00
"mixed",858.00,1401.00,5,3786.00
"contracting",620.00,1400.00,11,5396.00
"connected",1103.00,1400.00,9,2793.00
"indexes",759.00,1400.00,7,9161.00
"supervision",845.00,1400.00,11,7495.00
"tricks",1268.00,1400.00,6,218.00
"aim",1158.00,1400.00,3,895.00
"confirmation",851.00,1399.00,12,6278.00
"suggested",1055.00,1398.00,9,7208.00
"hypertension",801.00,1397.00,12,7073.00
"encyclopedia",801.00,1396.00,12,5651.00
"disaster",731.00,1396.00,8,2464.00
"injured",947.00,1396.00,7,29.00
"advancement",991.00,1396.00,11,6707.00
"origin",837.00,1395.00,6,8322.00
"scientist",810.00,1395.00,9,8763.00
"rest",1066.00,1395.00,4,1996.00
"appraiser",226.00,1395.00,9,1081.00
"requiring",916.00,1394.00,9,1790.00
"hazardous",630.00,1393.00,9,3431.00
"unknown",939.00,1393.00,7,760.00
"asking",1030.00,1393.00,6,9904.00
"trouble",1005.00,1391.00,7,2726.00
"barriers",811.00,1391.00,8,7989.00
"scored",766.00,1390.00,6,8107.00
"attached",935.00,1390.00,8,2974.00
"die",1003.00,1389.00,3,7793.00
"bush",706.00,1388.00,4,8923.00
"administered",942.00,1388.00,12,4147.00
"charts",765.00,1387.00,6,8494.00
"decrease",776.00,1386.00,8,8425.00
"designs",1110.00,1385.00,7,9206.00
"township",296.00,1385.00,8,3902.00
"advisories",944.00,1385.00,10,2839.00
"failed",951.00,1383.00,6,3910.00
"diversification",759.00,1383.00,15,323.00
"incentives",974.00,1383.00,10,7743.00
"restaurant",945.00,1383.00,10,6969.00
"confirms",1304.00,1382.00,8,9483.00
"ends",917.00,1382.00,4,5194.00
"indoor",810.00,1382.00,6,3025.00
"mystery",809.00,1382.00,7,6036.00
"infections",575.00,1381.00,10,6500.00
"bathrooms",1080.00,1381.00,9,4595.00
"apple",740.00,1381.00,5,4030.00
"indicates",1053.00,1379.00,9,8903.00
"scenario",370.00,1379.00,8,3723.00
"subcategory",697.00,1378.00,11,9435.00
"recipients",851.00,1378.00,10,8904.00
"venture",741.00,1378.00,7,8894.00
"infectious",580.00,1377.00,10,640.00
"obesity",555.00,1376.00,7,5975.00
"posters",1133.00,1376.00,7,374.00
"conviction",482.00,1375.00,10,1625.00
"relevance",1265.00,1374.00,9,7885.00
"faster",1100.00,1373.00,6,9194.00
"prizes",883.00,1373.00,6,5877.00
"townhouse",1260.00,1373.00,9,9612.00
"tower",702.00,1373.00,5,9017.00
"exclusion",644.00,1372.00,9,6688.00
"crash",632.00,1372.00,5,6689.00
"exactly",1189.00,1372.00,7,3760.00
"negotiations",773.00,1370.00,12,7397.00
"count",909.00,1369.00,5,3553.00
"incurred",598.00,1368.00,8,3384.00
"superior",903.00,1368.00,8,9570.00
"advise",970.00,1368.00,6,5010.00
"intent",938.00,1366.00,6,8872.00
"signing",1025.00,1366.00,7,8792.00
"conception",868.00,1365.00,10,2169.00
"trained",994.00,1365.00,7,2623.00
"communicate",942.00,1365.00,11,3272.00
"anderson",737.00,1365.00,8,6876.00
"completes",800.00,1364.00,9,3823.00
"competitions",905.00,1364.00,12,7073.00
"susan",863.00,1362.00,5,9269.00
"cloudiness",563.00,1362.00,10,8385.00
"coupe",376.00,1361.00,5,9211.00
"lance",1164.00,1361.00,5,5349.00
"chairs",822.00,1361.00,6,569.00
"custom",1127.00,1360.00,6,111.00
"vacations",728.00,1360.00,9,8800.00
"iron",623.00,1359.00,4,8991.00
"oxford",614.00,1358.00,6,3567.00
"prospectus",279.00,1358.00,10,8459.00
"bills",656.00,1358.00,5,9765.00
"sitting",869.00,1357.00,7,627.00
"emphasis",998.00,1356.00,8,9394.00
"aimed",1119.00,1355.00,5,2931.00
"shape",1009.00,1354.00,5,9241.00
"felt",986.00,1352.00,4,1511.00
"homelessness",227.00,1352.00,12,5914.00
"manufactured",581.00,1351.00,12,5119.00
"int",496.00,1350.00,3,4160.00
"lodge",494.00,1350.00,5,8616.00
"geology",642.00,1350.00,7,6205.00
"powerful",1114.00,1350.00,8,3700.00
"religious",790.00,1350.00,9,3186.00
"sky",837.00,1350.00,3,1504.00
"revolution",421.00,1350.00,10,3006.00
"african",739.00,1350.00,7,2764.00
"concrete",651.00,1349.00,8,9126.00
"endorse",1295.00,1347.00,7,7453.00
"davis",839.00,1346.00,5,8303.00
"commonwealth",657.00,1346.00,12,8345.00
"divided",1030.00,1345.00,7,7783.00
"excess",759.00,1345.00,6,2786.00
"filled",1105.00,1345.00,6,6813.00
"grievance",287.00,1345.00,9,7742.00
"prediction",450.00,1345.00,10,6000.00
"replace",935.00,1345.00,7,678.00
"biographies",1129.00,1345.00,11,9103.00
"hunter",1048.00,1344.00,6,2207.00
"prescribing",306.00,1344.00,11,2322.00
"device",792.00,1343.00,6,3052.00
"disclose",606.00,1343.00,8,7850.00
"quarterfinals",316.00,1343.00,13,759.00
"soils",508.00,1343.00,5,3578.00
"kelly",971.00,1342.00,5,4944.00
"subscriptions",1141.00,1342.00,13,5832.00
"rankin",824.00,1342.00,6,6665.00
"wrong",1005.00,1342.00,5,8341.00
"biography",770.00,1342.00,9,2900.00
"annex",451.00,1342.00,5,8133.00
"magazines",800.00,1341.00,9,4990.00
"truly",1102.00,1341.00,5,1344.00
"shots",1052.00,1340.00,5,2023.00
"convenience",1016.00,1339.00,11,1764.00
"disciplines",1032.00,1339.00,11,8348.00
"offences",445.00,1338.00,8,5436.00
"md",536.00,1338.00,2,2516.00
"dog",630.00,1337.00,3,7875.00
"equality",512.00,1337.00,8,7312.00
"doctoral",755.00,1337.00,8,9918.00
"subsections",355.00,1337.00,11,6856.00
"airlines",613.00,1337.00,8,3340.00
"epee",371.00,1336.00,4,6834.00
"god",533.00,1335.00,3,6786.00
"banking",743.00,1335.00,7,2703.00
"vista",550.00,1334.00,5,6623.00
"invite",1189.00,1333.00,6,7081.00
"mario",518.00,1333.00,5,1169.00
"boat",699.00,1333.00,4,85.00
"modifier",772.00,1332.00,8,9067.00
"conversion",735.00,1330.00,10,6191.00
"grains",591.00,1329.00,6,4098.00
"rank",717.00,1328.00,4,3505.00
"literary",678.00,1327.00,8,3874.00
"memories",809.00,1327.00,8,7548.00
"wear",848.00,1327.00,4,1974.00
"premiers",856.00,1326.00,8,8517.00
"seem",1045.00,1326.00,4,7170.00
"completely",1086.00,1326.00,10,265.00
"ot",709.00,1325.00,2,8692.00
"shooting",1082.00,1325.00,8,2010.00
"walter",749.00,1325.00,6,8451.00
"supplied",897.00,1324.00,8,1405.00
"commonly",1049.00,1320.00,8,3151.00
"neither",949.00,1319.00,7,2522.00
"roy",819.00,1319.00,3,5698.00
"nancy",974.00,1318.00,5,3263.00
"poland",1058.00,1318.00,6,1862.00
"cat",787.00,1317.00,3,3595.00
"barry",923.00,1317.00,5,7931.00
"caregivers",555.00,1316.00,10,8776.00
"criterion",516.00,1315.00,9,4903.00
"interactions",824.00,1315.00,12,6911.00
"larry",770.00,1315.00,5,9592.00
"parcs",651.00,1315.00,5,2771.00
"meteorology",443.00,1315.00,11,3570.00
"vacancy",991.00,1315.00,7,8570.00
"charitable",827.00,1315.00,10,7189.00
"illegal",787.00,1314.00,7,4968.00
"evaluate",923.00,1313.00,8,6040.00
"locale",593.00,1313.00,6,4103.00
"suppl",261.00,1313.00,5,8037.00
"brooks",958.00,1312.00,6,3670.00
"errors",1027.00,1311.00,6,9090.00
"projected",770.00,1311.00,9,992.00
"talent",947.00,1310.00,6,6199.00
"sabre",422.00,1310.00,5,9949.00
"wilderness",685.00,1310.00,10,8299.00
"audiences",836.00,1309.00,9,5526.00
"korea",696.00,1308.00,5,1635.00
"preventing",1039.00,1308.00,10,2173.00
"supervisor",532.00,1308.00,10,5878.00
"foundations",738.00,1307.00,11,8806.00
"gone",1069.00,1307.00,4,352.00
"neighbourhood",720.00,1306.00,13,7381.00
"fibre",560.00,1305.00,5,4807.00
"ride",797.00,1305.00,4,8046.00
"tim",943.00,1305.00,3,858.00
"augmentation",521.00,1305.00,12,3375.00
"fundamental",930.00,1304.00,11,6318.00
"leaf",823.00,1303.00,4,3796.00
"shipments",339.00,1302.00,9,1374.00
"wrote",658.00,1302.00,5,4452.00
"tourist",839.00,1300.00,7,1458.00
"dc",522.00,1299.00,2,8727.00
"hi",734.00,1299.00,2,5465.00
"warming",718.00,1299.00,7,2066.00
"hwy",406.00,1298.00,3,1437.00
"roads",826.00,1298.00,5,6307.00
"trips",859.00,1297.00,5,5907.00
"vegetables",658.00,1297.00,10,1910.00
"cancellation",500.00,1297.00,12,5391.00
"experimental",793.00,1296.00,12,4214.00
"danger",836.00,1296.00,6,5125.00
"samples",644.00,1296.00,7,8962.00
"serves",1094.00,1296.00,6,3073.00
"flat",968.00,1295.00,4,6965.00
"mi",700.00,1295.00,2,4027.00
"assessed",704.00,1295.00,8,9336.00
"exceeding",457.00,1294.00,9,6349.00
"jasper",536.00,1294.00,6,9122.00
"losing",1040.00,1294.00,6,5674.00
"sick",789.00,1294.00,4,4320.00
"labs",905.00,1293.00,4,2558.00
"hunting",704.00,1293.00,7,3482.00
"pop",912.00,1293.00,3,506.00
"alan",818.00,1293.00,4,5826.00
"spectrum",594.00,1292.00,8,2334.00
"forgot",1221.00,1291.00,6,7214.00
"successfully",1079.00,1291.00,12,1196.00
"cancelled",753.00,1291.00,9,8476.00
"resistance",573.00,1290.00,10,9438.00
"sensitive",944.00,1290.00,9,3693.00
"israel",691.00,1289.00,6,8400.00
"adjustment",641.00,1289.00,10,6476.00
"bytes",1223.00,1289.00,5,1050.00
"intensive",856.00,1288.00,9,44.00
"ships",594.00,1288.00,5,6348.00
"height",762.00,1287.00,6,4843.00
"claude",752.00,1287.00,6,1465.00
"captain",751.00,1286.00,7,7942.00
"extend",976.00,1285.00,6,2189.00
"studying",1008.00,1285.00,8,1296.00
"sm",259.00,1284.00,2,4538.00
"treat",935.00,1284.00,5,4466.00
"bursaries",714.00,1284.00,9,8620.00
"frequent",840.00,1283.00,8,8257.00
"assume",1059.00,1283.00,6,9094.00
"fails",687.00,1281.00,5,3761.00
"mba",337.00,1281.00,3,6607.00
"surrounding",1095.00,1281.00,11,9370.00
"addressing",895.00,1281.00,10,8912.00
"subscriber",929.00,1279.00,10,5639.00
"terrace",584.00,1279.00,7,4366.00
"entrepreneurs",685.00,1278.00,13,1250.00
"chapters",848.00,1278.00,8,2241.00
"optional",619.00,1277.00,8,530.00
"conventions",633.00,1276.00,11,1851.00
"estimate",759.00,1276.00,8,249.00
"tie",978.00,1276.00,3,8219.00
"doc",659.00,1275.00,3,7237.00
"georgia",645.00,1275.00,7,2973.00
"cattle",374.00,1275.00,6,5142.00
"planner",876.00,1274.00,7,7214.00
"highlight",1096.00,1273.00,9,4126.00
"unemployment",573.00,1273.00,12,6919.00
"writer",886.00,1273.00,6,3359.00
"imposed",563.00,1272.00,7,7225.00
"welland",774.00,1272.00,7,668.00
"termination",494.00,1272.00,11,9032.00
"capt",341.00,1272.00,4,5936.00
"conducting",890.00,1269.00,10,6826.00
"instructors",799.00,1269.00,11,4644.00
"amazon",262.00,1269.00,6,7016.00
"backgrounder",591.00,1269.00,12,6249.00
"greenpeace",189.00,1268.00,10,6238.00
"plastic",546.00,1267.00,7,1375.00
"vitamin",392.00,1267.00,7,9154.00
"doors",823.00,1266.00,5,7590.00
"travers",893.00,1266.00,7,1526.00
"logged",953.00,1265.00,6,3303.00
"guard",685.00,1265.00,5,4225.00
"passion",878.00,1265.00,7,2481.00
"performances",774.00,1265.00,12,9906.00
"pat",840.00,1264.00,3,7381.00
"maybe",995.00,1264.00,5,2928.00
"ultimate",1023.00,1264.00,8,1991.00
"christopher",753.00,1262.00,11,2207.00
"branches",720.00,1262.00,8,4866.00
"chicken",688.00,1261.00,7,1743.00
"colonel",580.00,1261.00,7,4950.00
"brands",845.00,1260.00,6,1747.00
"bacteria",471.00,1260.00,8,6896.00
"employ",455.00,1259.00,6,6046.00
"clark",818.00,1259.00,5,2495.00
"exceptions",841.00,1258.00,10,9492.00
"targets",804.00,1258.00,7,3280.00
"supports",900.00,1258.00,8,5922.00
"roll",821.00,1258.00,4,132.00
"completing",1013.00,1258.00,10,9152.00
"pretty",950.00,1257.00,6,8587.00
"toxic",623.00,1257.00,5,4368.00
"occasions",971.00,1256.00,9,8462.00
"amazing",909.00,1256.00,7,8683.00
"licensee",140.00,1255.00,8,2515.00
"limitation",567.00,1255.00,10,6633.00
"oxygen",481.00,1254.00,6,3380.00
"seats",571.00,1253.00,5,7796.00
"catherine",772.00,1253.00,9,3893.00
"planet",986.00,1252.00,6,494.00
"constituent",822.00,1251.00,11,5585.00
"lewis",729.00,1251.00,5,8981.00
"penalties",686.00,1250.00,9,1636.00
"embassy",784.00,1249.00,7,1079.00
"treaties",721.00,1249.00,8,3439.00
"wife",848.00,1249.00,4,6898.00
"damages",587.00,1248.00,7,4590.00
"talking",969.00,1248.00,7,3269.00
"tba",288.00,1248.00,3,1307.00
"mini",852.00,1246.00,4,7999.00
"oldest",1148.00,1246.00,6,5745.00
"russell",736.00,1246.00,7,9309.00
"bases",901.00,1246.00,5,8282.00
"henry",834.00,1245.00,5,4668.00
"happens",934.00,1245.00,7,1090.00
"increasingly",984.00,1245.00,12,2798.00
"rescue",684.00,1245.00,6,3677.00
"warm",890.00,1245.00,4,4856.00
"bound",766.00,1245.00,5,1657.00
"explain",991.00,1244.00,7,8803.00
"democratic",650.00,1244.00,10,8729.00
"confirmed",913.00,1242.00,9,6846.00
"slow",944.00,1242.00,4,2089.00
"dating",984.00,1241.00,6,6573.00
"purchaser",281.00,1241.00,9,8370.00
"concentration",684.00,1240.00,13,7378.00
"discussed",771.00,1240.00,9,3400.00
"observation",747.00,1240.00,11,8542.00
"seal",543.00,1240.00,4,3966.00
"shutouts",625.00,1240.00,8,2382.00
"faith",792.00,1239.00,5,7492.00
"genre",891.00,1239.00,5,8297.00
"katrina",781.00,1239.00,7,4362.00
"sporting",809.00,1239.00,8,9264.00
"twice",1052.00,1239.00,5,7254.00
"tradition",996.00,1239.00,9,2657.00
"bowl",674.00,1239.00,4,4663.00
"potato",474.00,1238.00,6,6501.00
"watching",887.00,1238.00,8,3046.00
"senators",470.00,1236.00,8,5682.00
"radar",687.00,1236.00,5,3889.00
"mvp",703.00,1235.00,3,2399.00
"peer",753.00,1235.00,4,934.00
"referee",576.00,1235.00,7,4124.00
"seasonal",823.00,1235.00,8,1636.00
"pharmaceutical",623.00,1234.00,14,5728.00
"automatic",833.00,1234.00,9,8587.00
"appeared",895.00,1234.00,8,6251.00
"contributing",1015.00,1233.00,12,3053.00
"hunt",903.00,1233.00,4,9401.00
"rupert",618.00,1233.00,6,3075.00
"claire",759.00,1233.00,6,2594.00
"sch",94.00,1232.00,3,5542.00
"rice",658.00,1231.00,4,8600.00
"clock",991.00,1231.00,5,349.00
"donald",667.00,1230.00,6,37.00
"focuses",1051.00,1229.00,7,6167.00
"duncan",773.00,1229.00,6,171.00
"proposition",470.00,1228.00,11,7570.00
"enhancing",913.00,1226.00,9,5250.00
"feeling",897.00,1225.00,7,173.00
"advocate",657.00,1225.00,8,5167.00
"fiche",521.00,1224.00,5,4704.00
"tonne",541.00,1222.00,5,9685.00
"brock",550.00,1222.00,5,6959.00
"newest",1146.00,1221.00,6,6859.00
"pair",819.00,1221.00,4,5240.00
"stone",751.00,1220.00,5,9298.00
"comics",1149.00,1220.00,6,6473.00
"raw",599.00,1219.00,3,679.00
"trusts",407.00,1219.00,6,2234.00
"binding",520.00,1219.00,7,8460.00
"affiliation",808.00,1219.00,11,6849.00
"disclaimers",1146.00,1218.00,11,6220.00
"attorney",510.00,1218.00,8,511.00
"champ",747.00,1218.00,5,1604.00
"archival",518.00,1218.00,8,8846.00
"demands",865.00,1217.00,7,6789.00
"plains",644.00,1217.00,6,8497.00
"aquatic",597.00,1217.00,7,8976.00
"claimant",252.00,1217.00,8,2212.00
"dynamics",904.00,1216.00,8,363.00
"louise",717.00,1216.00,6,2946.00
"italian",644.00,1215.00,7,7735.00
"sequences",369.00,1215.00,9,7761.00
"lights",962.00,1214.00,6,8120.00
"wright",687.00,1214.00,6,3096.00
"boy",894.00,1214.00,3,8870.00
"decade",905.00,1213.00,6,7318.00
"cpl",318.00,1213.00,3,9238.00
"sq",723.00,1213.00,2,2406.00
"personally",674.00,1212.00,10,9860.00
"dial",687.00,1211.00,4,6410.00
"logos",1060.00,1211.00,5,5185.00
"generate",874.00,1211.00,8,928.00
"camera",717.00,1211.00,6,5259.00
"indicator",701.00,1210.00,9,7905.00
"pride",964.00,1209.00,5,5966.00
"displayed",813.00,1208.00,9,5600.00
"retention",748.00,1208.00,9,1800.00
"generations",849.00,1207.00,11,1617.00
"processed",876.00,1207.00,9,1134.00
"sending",992.00,1207.00,7,9264.00
"discretion",740.00,1206.00,10,5953.00
"governmental",812.00,1205.00,12,6122.00
"exists",919.00,1204.00,6,2322.00
"derived",835.00,1204.00,7,9692.00
"mc",656.00,1204.00,2,5119.00
"procurement",599.00,1204.00,11,7305.00
"banker",245.00,1204.00,6,8091.00
"attending",941.00,1204.00,9,7312.00
"reproduced",572.00,1203.00,10,23.00
"saving",880.00,1203.00,6,6837.00
"aspect",1009.00,1203.00,6,2085.00
"raymond",675.00,1202.00,7,7848.00
"dawson",806.00,1201.00,6,2838.00
