"word","urlcount","totalcount","wordLen","Random Number","Rank"
"reisweg",3.00,4.00,7,3202.00,508
"sbijdrage",4.00,4.00,9,8695.00,508
"samenwerkt",3.00,4.00,10,7397.00,508
"patyn",1.00,4.00,5,9183.00,508
"putte",4.00,4.00,5,9074.00,508
"scala",3.00,4.00,5,5671.00,508
"pauleke",4.00,4.00,7,2721.00,508
"scampi",4.00,4.00,6,1991.00,508
"prioriteiten",4.00,4.00,12,415.00,508
"rekent",4.00,4.00,6,1567.00,508
"related",3.00,4.00,7,6104.00,508
"sch",2.00,4.00,3,4248.00,508
"promotor",4.00,4.00,8,3687.00,508
"scène",4.00,4.00,5,3405.00,508
"scene",4.00,4.00,5,9334.00,508
"proclamatie",4.00,4.00,11,5896.00,508
"soep",3.00,4.00,4,1073.00,508
"paulo",4.00,4.00,5,8316.00,508
"samenwerkende",3.00,4.00,13,6468.00,508
"soetaert",2.00,4.00,8,9889.00,508
"paxchristi",2.00,4.00,10,7683.00,508
"puymbroeck",2.00,4.00,10,7361.00,508
"puydt",4.00,4.00,5,8011.00,508
"reisbureau",4.00,4.00,10,8524.00,508
"soedan",2.00,4.00,6,5104.00,508
"puntjes",4.00,4.00,7,5796.00,508
"patje",4.00,4.00,5,1810.00,508
"prompt",4.00,4.00,6,2671.00,508
"poëtische",4.00,4.00,9,1487.00,508
"pol",4.00,4.00,3,8975.00,508
"sankt",1.00,4.00,5,5392.00,508
"patcho",4.00,4.00,6,7863.00,508
"proms",3.00,4.00,5,3421.00,508
"rein",1.00,4.00,4,3902.00,508
"points",3.00,4.00,6,1568.00,508
"reiger",1.00,4.00,6,9969.00,508
"pupillen",3.00,4.00,8,4047.00,508
"sounds",3.00,4.00,6,9051.00,508
"reasons",3.00,4.00,7,279.00,508
"soundtracks",1.00,4.00,11,782.00,508
"sanne",3.00,4.00,5,3441.00,508
"reinigingsbeurten",3.00,4.00,17,4935.00,508
"socially",2.00,4.00,8,6640.00,508
"sony",3.00,4.00,4,5832.00,508
"sancti",3.00,4.00,6,197.00,508
"realistje",4.00,4.00,9,1517.00,508
"sancties",4.00,4.00,8,5613.00,508
"poëtisch",3.00,4.00,8,5229.00,508
"satellietzender",4.00,4.00,15,9152.00,508
"push",4.00,4.00,4,2969.00,508
"reinhold",4.00,4.00,8,100.00,508
"productontwikkeling",4.00,4.00,19,4245.00,508
"rehlingen",1.00,4.00,9,8095.00,508
"polder",3.00,4.00,6,297.00,508
"realiteiten",4.00,4.00,11,6663.00,508
"sandra",2.00,4.00,6,2133.00,508
"poepegatje",4.00,4.00,10,6845.00,508
"rentevrije",3.00,4.00,10,7838.00,508
"renebran",4.00,4.00,8,298.00,508
"regina",2.00,4.00,6,8007.00,508
"proefperiode",4.00,4.00,12,5740.00,508
"scheiden",3.00,4.00,8,6716.00,508
"peloton",3.00,4.00,7,8696.00,508
"polste",4.00,4.00,6,6746.00,508
"popken",4.00,4.00,6,8563.00,508
"sluitend",4.00,4.00,8,7978.00,508
"prisma",3.00,4.00,6,9816.00,508
"polls",4.00,4.00,5,4595.00,508
"pekoster",4.00,4.00,8,7217.00,508
"pollet",4.00,4.00,6,1183.00,508
"salvador",2.00,4.00,8,1212.00,508
"pb",1.00,4.00,2,350.00,508
"rep",3.00,4.00,3,1691.00,508
"schending",4.00,4.00,9,8620.00,508
"saberon",4.00,4.00,7,5820.00,508
"sloeberd",4.00,4.00,8,2101.00,508
"rescuer",4.00,4.00,7,7175.00,508
"pepi",2.00,4.00,4,8108.00,508
"required",4.00,4.00,8,9220.00,508
"reggae",4.00,4.00,6,7177.00,508
"requests",4.00,4.00,8,1796.00,508
"schatteman",4.00,4.00,10,75.00,508
"reputatie",4.00,4.00,9,6502.00,508
"slotseminarie",4.00,4.00,13,4029.00,508
"slotviering",1.00,4.00,11,4439.00,508
"regeringsbeleid",3.00,4.00,15,9611.00,508
"reproduceren",3.00,4.00,12,1519.00,508
"prinsen",4.00,4.00,7,2585.00,508
"regeringen",4.00,4.00,10,7567.00,508
"pco",4.00,4.00,3,3966.00,508
"renier",2.00,4.00,6,2078.00,508
"samengevat",4.00,4.00,10,4754.00,508
"samenhangend",4.00,4.00,12,2166.00,508
"problème",2.00,4.00,8,3091.00,508
"pds",3.00,4.00,3,9947.00,508
"snelwegen",3.00,4.00,9,1166.00,508
"pdemeyer",4.00,4.00,8,8769.00,508
"rem",3.00,4.00,3,5727.00,508
"relevant",4.00,4.00,8,5903.00,508
"registratieplicht",3.00,4.00,17,7465.00,508
"sobekemsaf",2.00,4.00,10,6520.00,508
"relatiegeschenken",4.00,4.00,17,3204.00,508
"samenstel",1.00,4.00,9,2523.00,508
"reserve",3.00,4.00,7,8343.00,508
"reageer",2.00,4.00,7,1415.00,508
"sneefs",4.00,4.00,6,6967.00,508
"peggy",3.00,4.00,5,2903.00,508
"qatar",3.00,4.00,5,3985.00,508
"smurke",4.00,4.00,6,3698.00,508
"politiezones",3.00,4.00,12,6134.00,508
"snauwaert",4.00,4.00,9,8010.00,508
"schadevergoeding",3.00,4.00,16,8950.00,508
"pluralistische",4.00,4.00,14,2687.00,508
"société",2.00,4.00,7,4510.00,508
"renã",4.00,4.00,4,6598.00,508
"schaken",4.00,4.00,7,604.00,508
"remove",4.00,4.00,6,6226.00,508
"probleemkind",2.00,4.00,12,4131.00,508
"remise",1.00,4.00,6,7957.00,508
"snelheidsverlaging",2.00,4.00,18,4553.00,508
"rechtbanken",3.00,4.00,11,6994.00,508
"reed",3.00,4.00,4,9028.00,508
"prehistorie",4.00,4.00,11,2098.00,508
"sgtbash",4.00,4.00,7,1262.00,508
"preek",2.00,4.00,5,5035.00,508
"rioleringsinfrastructuur",1.00,4.00,24,7639.00,508
"sfeerbeelden",3.00,4.00,12,4293.00,508
"plaatsvindt",4.00,4.00,11,148.00,508
"phylloscopus",1.00,4.00,12,808.00,508
"roubaix",2.00,4.00,7,4725.00,508
"seychellen",3.00,4.00,10,6727.00,508
"prototype",4.00,4.00,9,9009.00,508
"schuimstof",2.00,4.00,10,6482.00,508
"psk",3.00,4.00,3,1852.00,508
"présentation",3.00,4.00,12,4654.00,508
"rotterdam",4.00,4.00,9,6451.00,508
"posities",2.00,4.00,8,8561.00,508
"sex",3.00,4.00,3,3742.00,508
"severus",2.00,4.00,7,7006.00,508
"schumann",2.00,4.00,8,9884.00,508
"precair",4.00,4.00,7,5368.00,508
"range",3.00,4.00,5,4685.00,508
"piazza",2.00,4.00,6,468.00,508
"ploegkoers",1.00,4.00,10,9126.00,508
"rosty",4.00,4.00,5,5691.00,508
"sethi",2.00,4.00,5,4406.00,508
"science",4.00,4.00,7,1578.00,508
"ses",4.00,4.00,3,1508.00,508
"recordprijzen",2.00,4.00,13,9802.00,508
"plaatsje",4.00,4.00,8,3657.00,508
"rouwen",1.00,4.00,6,8116.00,508
"rozenkrans",1.00,4.00,10,9207.00,508
"rijdende",3.00,4.00,8,3576.00,508
"petra",4.00,4.00,5,8158.00,508
"rijkdommen",4.00,4.00,10,4031.00,508
"petto",4.00,4.00,5,4475.00,508
"rijkelijk",4.00,4.00,9,4467.00,508
"roza",2.00,4.00,4,4244.00,508
"présence",3.00,4.00,8,3866.00,508
"portugais",1.00,4.00,9,8765.00,508
"schrauwen",4.00,4.00,9,9156.00,508
"rijksarchivaris",2.00,4.00,15,448.00,508
"rac",1.00,4.00,3,94.00,508
"preisner",4.00,4.00,8,2077.00,508
"showband",2.00,4.00,8,5868.00,508
"shango",4.00,4.00,6,1324.00,508
"psychologe",3.00,4.00,10,962.00,508
"portugese",2.00,4.00,9,1490.00,508
"rijrichting",3.00,4.00,11,590.00,508
"routers",1.00,4.00,7,1053.00,508
"routeplan",2.00,4.00,9,210.00,508
"shipping",3.00,4.00,8,5538.00,508
"schrijnwerkerij",2.00,4.00,15,9280.00,508
"philippus",2.00,4.00,9,2840.00,508
"shaw",1.00,4.00,4,7257.00,508
"shark",2.00,4.00,5,4520.00,508
"preken",4.00,4.00,6,5735.00,508
"ringen",3.00,4.00,6,4782.00,508
"rkpatrick",4.00,4.00,9,6424.00,508
"plakken",4.00,4.00,7,6083.00,508
"selectieprocedure",2.00,4.00,17,9049.00,508
"randstad",4.00,4.00,8,7665.00,508
"roodstuitzwaluw",2.00,4.00,15,9102.00,508
"pif",2.00,4.00,3,4277.00,508
"ramp",3.00,4.00,4,9658.00,508
"sdsl",1.00,4.00,4,8393.00,508
"roemeni",2.00,4.00,7,3932.00,508
"powerboat",4.00,4.00,9,7212.00,508
"rahotep",2.00,4.00,7,5342.00,508
"programmering",4.00,4.00,13,8716.00,508
"postini",1.00,4.00,7,6391.00,508
"seating",1.00,4.00,7,9607.00,508
"pijnlijke",4.00,4.00,9,6050.00,508
"powerpoint",4.00,4.00,10,3843.00,508
"ronny",4.00,4.00,5,1749.00,508
"provider",3.00,4.00,8,2182.00,508
"roland",3.00,4.00,6,9705.00,508
"seksuele",3.00,4.00,8,9631.00,508
"second",4.00,4.00,6,6561.00,508
"recyclage",2.00,4.00,9,9322.00,508
"pikker",4.00,4.00,6,6713.00,508
"pinodjem",2.00,4.00,8,5838.00,508
"segers",2.00,4.00,6,6860.00,508
"rector",4.00,4.00,6,4338.00,508
"poten",4.00,4.00,5,5240.00,508
"secursmash",4.00,4.00,10,6604.00,508
"section",4.00,4.00,7,7742.00,508
"ronald",4.00,4.00,6,5497.00,508
"securing",4.00,4.00,8,3241.00,508
"postman",4.00,4.00,7,987.00,508
"roberto",2.00,4.00,7,1825.00,508
"schuift",4.00,4.00,7,2432.00,508
"serve",3.00,4.00,5,3057.00,508
"rkst",4.00,4.00,4,4855.00,508
"pied",3.00,4.00,4,7186.00,508
"pieken",3.00,4.00,6,5176.00,508
"rosario",4.00,4.00,7,2412.00,508
"roadhouse",2.00,4.00,9,5271.00,508
"ros",1.00,4.00,3,4225.00,508
"sergio",4.00,4.00,6,1253.00,508
"recreanten",3.00,4.00,10,3144.00,508
"scores",3.00,4.00,6,5378.00,508
"scormen",4.00,4.00,7,6080.00,508
"piranha",4.00,4.00,7,9119.00,508
"rednax",4.00,4.00,6,6435.00,508
"pie",4.00,4.00,3,845.00,508
"robot",3.00,4.00,5,5713.00,508
"praga",2.00,4.00,5,5895.00,508
"pittoreske",4.00,4.00,10,4578.00,508
"pittig",3.00,4.00,6,3463.00,508
"screen",3.00,4.00,6,3359.00,508
"roose",2.00,4.00,5,246.00,508
"redgy",4.00,4.00,5,2960.00,508
"provinciewegen",3.00,4.00,14,3257.00,508
"pierewietje",4.00,4.00,11,6581.00,508
"rafelghem",4.00,4.00,9,5668.00,508
"rodes",4.00,4.00,5,6018.00,508
"rodts",4.00,4.00,5,7484.00,508
"senna",4.00,4.00,5,9214.00,508
"scorpion",4.00,4.00,8,189.00,508
"schoonmoeder",2.00,4.00,12,5100.00,508
"presentatrice",4.00,4.00,13,9457.00,508
"ridders",4.00,4.00,7,3961.00,508
"ptah",1.00,4.00,4,6337.00,508
"persvrijheid",4.00,4.00,12,6733.00,508
"ruigpootbuizerd",2.00,4.00,15,6321.00,508
"ridouane",1.00,4.00,8,3872.00,508
"schoolwijzer",2.00,4.00,12,7856.00,508
"platen",4.00,4.00,6,3032.00,508
"rico",2.00,4.00,4,2327.00,508
"rietkraag",2.00,4.00,9,9853.00,508
"ruilen",3.00,4.00,6,2140.00,508
"personnel",3.00,4.00,9,4258.00,508
"sisse",4.00,4.00,5,7394.00,508
"schoorvoetend",4.00,4.00,13,6285.00,508
"présente",4.00,4.00,8,324.00,508
"raadzaam",3.00,4.00,8,4319.00,508
"schoolkoopwijzer",3.00,4.00,16,2197.00,508
"riche",3.00,4.00,5,2248.00,508
"plastic",4.00,4.00,7,8485.00,508
"reflectie",4.00,4.00,9,1503.00,508
"rhodos",4.00,4.00,6,5316.00,508
"presentations",3.00,4.00,13,2619.00,508
"président",4.00,4.00,9,1837.00,508
"preshoekbos",2.00,4.00,11,5773.00,508
"schoon",4.00,4.00,6,6221.00,508
"schoolpoolen",2.00,4.00,12,5057.00,508
"rubenket",4.00,4.00,8,8344.00,508
"ruddervoorde",3.00,4.00,12,509.00,508
"presidentsvrouw",4.00,4.00,15,9624.00,508
"pesk",4.00,4.00,4,6953.00,508
"reynaert",3.00,4.00,8,7137.00,508
"raadpleegbaar",3.00,4.00,13,6584.00,508
"pesticide",3.00,4.00,9,8990.00,508
"sinclar",3.00,4.00,7,1349.00,508
"protected",4.00,4.00,9,7345.00,508
"schot",4.00,4.00,5,5512.00,508
"rp",4.00,4.00,2,4526.00,508
"presentator",3.00,4.00,11,6102.00,508
"sitting",3.00,4.00,7,7953.00,508
"rsi",2.00,4.00,3,879.00,508
"prestigieuse",2.00,4.00,12,1982.00,508
"rre",4.00,4.00,3,6150.00,508
"siteblad",1.00,4.00,8,9661.00,508
"portefeuille",3.00,4.00,12,3028.00,508
"petit",4.00,4.00,5,9055.00,508
"planned",4.00,4.00,7,6227.00,508
"peterv",4.00,4.00,6,2638.00,508
"beschermer",3.00,4.00,10,6062.00,508
"berust",4.00,4.00,6,1905.00,508
"arbeidsbescherming",4.00,4.00,18,3088.00,508
"bern",4.00,4.00,4,159.00,508
"beloning",4.00,4.00,8,6708.00,508
"beekvallei",1.00,4.00,10,9316.00,508
"bedrijvencentra",3.00,4.00,15,4435.00,508
"beëindigen",3.00,4.00,10,3977.00,508
"arabië",3.00,4.00,6,7261.00,508
"advocatenkantoor",4.00,4.00,16,5662.00,508
"advisering",4.00,4.00,10,5572.00,508
"auspici",4.00,4.00,7,6544.00,508
"beginners",3.00,4.00,9,7666.00,508
"adje",4.00,4.00,4,362.00,508
"beerput",3.00,4.00,7,4573.00,508
"audience",1.00,4.00,8,7378.00,508
"bonds",2.00,4.00,5,2523.00,508
"bonaire",1.00,4.00,7,5718.00,508
"arc",3.00,4.00,3,47.00,508
"bomberos",4.00,4.00,8,1990.00,508
"béétje",4.00,4.00,6,4980.00,508
"arbeidsvoorwaarden",4.00,4.00,18,1423.00,508
"advertisement",3.00,4.00,13,2013.00,508
"bevoorradingsposten",2.00,4.00,19,6338.00,508
"beroepsautorijscholen",4.00,4.00,21,1675.00,508
"begeven",4.00,4.00,7,7269.00,508
"berucht",3.00,4.00,7,7575.00,508
"berokkenen",3.00,4.00,10,4676.00,508
"arbeidsvergunning",3.00,4.00,17,8510.00,508
"berrem",4.00,4.00,6,844.00,508
"bolssens",4.00,4.00,8,358.00,508
"beroepsbekwaamheid",2.00,4.00,18,3358.00,508
"arcadis",1.00,4.00,7,5573.00,508
"adviesorgaan",4.00,4.00,12,3006.00,508
"beerse",4.00,4.00,6,7835.00,508
"bertyboy",4.00,4.00,8,2184.00,508
"admiral",2.00,4.00,7,4406.00,508
"afscheid",3.00,4.00,8,9291.00,508
"afgifte",3.00,4.00,7,4815.00,508
"besloot",3.00,4.00,7,1962.00,508
"bill",4.00,4.00,4,2585.00,508
"bezet",4.00,4.00,5,7689.00,508
"applicatie",4.00,4.00,10,3514.00,508
"africaines",1.00,4.00,10,5138.00,508
"bezat",4.00,4.00,5,3465.00,508
"become",3.00,4.00,6,7827.00,508
"becherovka",4.00,4.00,10,2961.00,508
"because",4.00,4.00,7,2628.00,508
"became",3.00,4.00,6,5007.00,508
"africains",1.00,4.00,9,1530.00,508
"agnew",1.00,4.00,5,5012.00,508
"apostel",3.00,4.00,7,8884.00,508
"afgewisseld",3.00,4.00,11,3990.00,508
"beats",3.00,4.00,5,4379.00,508
"afsluiter",3.00,4.00,9,4715.00,508
"beasty",4.00,4.00,6,7027.00,508
"boeijen",1.00,4.00,7,4384.00,508
"afspelen",4.00,4.00,8,9416.00,508
"boeg",4.00,4.00,4,7701.00,508
"beanie",4.00,4.00,6,7516.00,508
"boechout",4.00,4.00,8,6812.00,508
"beachparty",1.00,4.00,10,6367.00,508
"aph",1.00,4.00,3,14.00,508
"bingo",4.00,4.00,5,8545.00,508
"antwoordapparaat",4.00,4.00,16,3013.00,508
"boekbesprekingen",4.00,4.00,16,6712.00,508
"boete",3.00,4.00,5,1311.00,508
"aquarium",3.00,4.00,8,3560.00,508
"bogen",3.00,4.00,5,4740.00,508
"aquafin",3.00,4.00,7,667.00,508
"affichecampagnes",4.00,4.00,16,9924.00,508
"boezinge",3.00,4.00,8,4063.00,508
"boeveriestraat",2.00,4.00,14,1521.00,508
"bermuda",2.00,4.00,7,3120.00,508
"beschouwde",4.00,4.00,10,807.00,508
"actroske",4.00,4.00,8,9417.00,508
"afgebeeld",4.00,4.00,9,2958.00,508
"bedrijfsgebouwen",2.00,4.00,16,4341.00,508
"bedrijfsfirefighter",4.00,4.00,19,9585.00,508
"boekvorm",3.00,4.00,8,13.00,508
"bedrijfscultuur",2.00,4.00,15,1188.00,508
"afghanistan",2.00,4.00,11,6898.00,508
"afgenomen",3.00,4.00,9,7499.00,508
"beschrijvingsniveau",1.00,4.00,19,5367.00,508
"bedrijfsactiviteiten",2.00,4.00,20,9264.00,508
"boerin",3.00,4.00,6,9818.00,508
"beschrijvingsregels",2.00,4.00,19,6105.00,508
"bedreigt",4.00,4.00,8,7932.00,508
"bedreigde",3.00,4.00,9,6352.00,508
"afgestapt",2.00,4.00,9,1574.00,508
"afgevaardigde",4.00,4.00,13,9967.00,508
"beselare",2.00,4.00,8,4204.00,508
"afgewenteld",3.00,4.00,11,8139.00,508
"apprendre",1.00,4.00,9,802.00,508
"affaire",2.00,4.00,7,8321.00,508
"biketrial",4.00,4.00,9,5690.00,508
"benjy",4.00,4.00,5,2331.00,508
"acts",4.00,4.00,4,9596.00,508
"benedetto",1.00,4.00,9,685.00,508
"aanpasbaarheid",1.00,4.00,14,5177.00,508
"beleggingsplan",2.00,4.00,14,3241.00,508
"argent",2.00,4.00,6,9657.00,508
"boudewijn",2.00,4.00,9,394.00,508
"boucle",2.00,4.00,6,8040.00,508
"aretha",2.00,4.00,6,7706.00,508
"aanreiken",4.00,4.00,9,5824.00,508
"bibliothecaris",3.00,4.00,14,639.00,508
"aansluit",4.00,4.00,8,7573.00,508
"asskicker",4.00,4.00,9,8199.00,508
"assess",4.00,4.00,6,6429.00,508
"aansporing",4.00,4.00,10,3045.00,508
"armenian",2.00,4.00,8,6442.00,508
"both",4.00,4.00,4,8141.00,508
"aansprakelijkheidsverzekering",1.00,4.00,29,4559.00,508
"aanspraken",3.00,4.00,10,2605.00,508
"arend",4.00,4.00,5,314.00,508
"aanspreekt",4.00,4.00,10,46.00,508
"benoemen",2.00,4.00,8,6339.00,508
"benoeming",4.00,4.00,9,1483.00,508
"aanspreken",3.00,4.00,10,6897.00,508
"areas",3.00,4.00,5,1176.00,508
"belast",3.00,4.00,6,3166.00,508
"bot",4.00,4.00,3,2298.00,508
"aantrekkelijker",4.00,4.00,15,3731.00,508
"belegd",2.00,4.00,6,8230.00,508
"arrestatie",3.00,4.00,10,4910.00,508
"artistic",2.00,4.00,8,9400.00,508
"belleke",4.00,4.00,7,8976.00,508
"bouwwerkzaamheden",2.00,4.00,17,2361.00,508
"bell",4.00,4.00,4,7015.00,508
"below",4.00,4.00,5,5963.00,508
"believe",4.00,4.00,7,5439.00,508
"belgnurse",4.00,4.00,9,3001.00,508
"bouwstenen",3.00,4.00,10,9751.00,508
"bidprentjes",4.00,4.00,11,5506.00,508
"aangekondigde",4.00,4.00,13,5229.00,508
"aachen",2.00,4.00,6,3840.00,508
"belgians",1.00,4.00,8,5301.00,508
"bouge",1.00,4.00,5,9732.00,508
"aangeplant",3.00,4.00,10,8210.00,508
"beogen",4.00,4.00,6,9004.00,508
"aalbeke",2.00,4.00,7,6519.00,508
"bouwgrond",2.00,4.00,9,9714.00,508
"bouwfuif",2.00,4.00,8,6703.00,508
"around",4.00,4.00,6,5520.00,508
"bpa",4.00,4.00,3,2352.00,508
"beleidsopties",3.00,4.00,13,127.00,508
"aankomen",4.00,4.00,8,4353.00,508
"benadrukken",3.00,4.00,11,8756.00,508
"arnhem",4.00,4.00,6,8442.00,508
"benchmarking",2.00,4.00,12,9779.00,508
"boulevard",4.00,4.00,9,1754.00,508
"beleidsinformatica",1.00,4.00,18,6304.00,508
"aanduiden",4.00,4.00,9,9459.00,508
"berichtjes",2.00,4.00,10,3024.00,508
"achtenzeventig",4.00,4.00,14,8643.00,508
"achterban",4.00,4.00,9,365.00,508
"berenice",2.00,4.00,8,323.00,508
"atmosphäre",1.00,4.00,10,369.00,508
"boord",4.00,4.00,5,6317.00,508
"achteruit",4.00,4.00,9,4598.00,508
"achttiende",3.00,4.00,10,9380.00,508
"acrocephalus",1.00,4.00,12,8425.00,508
"archiefbewaarplaatsen",4.00,4.00,21,3963.00,508
"behartigt",4.00,4.00,9,4835.00,508
"bijgewoond",4.00,4.00,10,8310.00,508
"atomium",2.00,4.00,7,6413.00,508
"aanvaardbaar",4.00,4.00,12,128.00,508
"activiteitenverslag",2.00,4.00,19,7912.00,508
"borgervrouwtje",4.00,4.00,14,1855.00,508
"bezorgd",3.00,4.00,7,8861.00,508
"books",3.00,4.00,5,6865.00,508
"affiliated",2.00,4.00,10,3426.00,508
"behaald",4.00,4.00,7,1308.00,508
"binnengevlogen",2.00,4.00,14,8155.00,508
"actualiteiten",4.00,4.00,13,8461.00,508
"attesten",3.00,4.00,8,8254.00,508
"adams",4.00,4.00,5,6915.00,508
"adding",4.00,4.00,6,5486.00,508
"addition",3.00,4.00,8,9864.00,508
"berm",3.00,4.00,4,954.00,508
"archiefbeschrijvingen",2.00,4.00,21,7877.00,508
"activisten",4.00,4.00,10,297.00,508
"archive",4.00,4.00,7,6123.00,508
"additional",3.00,4.00,10,8080.00,508
"aanverwante",4.00,4.00,11,8644.00,508
"bosse",4.00,4.00,5,7676.00,508
"bossche",4.00,4.00,7,2355.00,508
"assurance",3.00,4.00,9,3889.00,508
"bepaal",4.00,4.00,6,9554.00,508
"astantwerpen",4.00,4.00,12,720.00,508
"bosnië",3.00,4.00,6,8488.00,508
"aanwijzing",2.00,4.00,10,8402.00,508
"aanwinsten",4.00,4.00,10,4957.00,508
"aanwinstenlijst",4.00,4.00,15,5462.00,508
"archivistische",1.00,4.00,14,7208.00,508
"archiefstuk",4.00,4.00,11,1673.00,508
"bijblijven",2.00,4.00,10,3803.00,508
"acem",1.00,4.00,4,4639.00,508
"bekerfinale",1.00,4.00,11,6801.00,508
"aavlaanderen",2.00,4.00,12,2460.00,508
"architect",4.00,4.00,9,490.00,508
"aanbeveling",4.00,4.00,11,1966.00,508
"archipel",4.00,4.00,8,3652.00,508
"abl",4.00,4.00,3,9937.00,508
"atelier",4.00,4.00,7,1897.00,508
"bijgedragen",4.00,4.00,11,6238.00,508
"academici",4.00,4.00,9,1868.00,508
"bereidheid",2.00,4.00,10,8087.00,508
"beïnvloed",4.00,4.00,9,1682.00,508
"borgloon",3.00,4.00,8,5472.00,508
"bossuyt",4.00,4.00,7,7637.00,508
"aapengnuo",1.00,4.00,9,4641.00,508
"aken",3.00,4.00,4,9750.00,508
"aida",1.00,4.00,4,885.00,508
"baetske",4.00,4.00,7,1091.00,508
"bandwidth",3.00,4.00,9,852.00,508
"aves",2.00,4.00,4,3174.00,508
"bewerkingen",4.00,4.00,11,1711.00,508
"ambvplk",4.00,4.00,7,1367.00,508
"airportstop",1.00,4.00,11,9449.00,508
"blackadder",4.00,4.00,10,1645.00,508
"azmm",4.00,4.00,4,8452.00,508
"ante",2.00,4.00,4,3477.00,508
"bartv",4.00,4.00,5,2029.00,508
"azmmlinda",4.00,4.00,9,6659.00,508
"ambusara",4.00,4.00,8,4185.00,508
"bewegwijzering",4.00,4.00,14,6433.00,508
"blond",4.00,4.00,5,9729.00,508
"baelen",1.00,4.00,6,6088.00,508
"ambumedic",4.00,4.00,9,8695.00,508
"baert",4.00,4.00,5,9762.00,508
"basisinitiatieven",4.00,4.00,17,3621.00,508
"allicht",4.00,4.00,7,5782.00,508
"bagage",4.00,4.00,6,5337.00,508
"allerheiligste",2.00,4.00,14,3141.00,508
"blusman",4.00,4.00,7,1628.00,508
"bevestigde",4.00,4.00,10,9867.00,508
"andrea",3.00,4.00,6,1751.00,508
"bewaarde",3.00,4.00,8,0.00,508
"airportfire",4.00,4.00,11,2979.00,508
"birdie",4.00,4.00,6,8901.00,508
"barrières",4.00,4.00,9,1872.00,508
"aanbesteed",4.00,4.00,10,2775.00,508
"bevestig",4.00,4.00,8,5010.00,508
"airconditioning",3.00,4.00,15,7157.00,508
"baetzelier",2.00,4.00,10,4155.00,508
"airfreak",4.00,4.00,8,7829.00,508
"america",4.00,4.00,7,103.00,508
"airport",3.00,4.00,7,937.00,508
"anke",4.00,4.00,4,3400.00,508
"andyke",4.00,4.00,6,9535.00,508
"ambufire",4.00,4.00,8,6404.00,508
"albanië",3.00,4.00,7,6287.00,508
"bach",3.00,4.00,4,7135.00,508
"alberto",4.00,4.00,7,743.00,508
"ambuce",4.00,4.00,6,4978.00,508
"birdathon",2.00,4.00,9,4869.00,508
"albertus",2.00,4.00,8,8137.00,508
"biotoop",4.00,4.00,7,7992.00,508
"autonomie",2.00,4.00,9,2836.00,508
"betaalbare",4.00,4.00,10,3111.00,508
"barbecue",3.00,4.00,8,30.00,508
"barbara",3.00,4.00,7,5469.00,508
"betekende",4.00,4.00,9,6415.00,508
"albums",4.00,4.00,6,2194.00,508
"autopompken",4.00,4.00,11,4891.00,508
"announce",3.00,4.00,8,5833.00,508
"ambitie",4.00,4.00,7,8763.00,508
"bloemistenstraat",2.00,4.00,16,3787.00,508
"badmintonraad",2.00,4.00,13,4689.00,508
"aller",4.00,4.00,5,937.00,508
"angela",3.00,4.00,6,3841.00,508
"baafs",4.00,4.00,5,1187.00,508
"badtonyt",4.00,4.00,8,4925.00,508
"bloeiende",4.00,4.00,9,395.00,508
"amb",4.00,4.00,3,5624.00,508
"blommaerts",4.00,4.00,10,6203.00,508
"blast",3.00,4.00,5,1947.00,508
"ambulanciertje",4.00,4.00,14,3881.00,508
"babbel",4.00,4.00,6,8376.00,508
"ambulancierkepompierke",4.00,4.00,22,7989.00,508
"bloemenhulde",1.00,4.00,12,2982.00,508
"angèl",4.00,4.00,5,5595.00,508
"baat",4.00,4.00,4,269.00,508
"blokske",4.00,4.00,7,4130.00,508
"bethune",3.00,4.00,7,1350.00,508
"alas",4.00,4.00,4,5795.00,508
"autostrade",1.00,4.00,10,6932.00,508
"avenue",3.00,4.00,6,2123.00,508
"angola",2.00,4.00,6,9220.00,508
"betty",4.00,4.00,5,1885.00,508
"besturingssystemen",4.00,4.00,18,6541.00,508
"bitburger",4.00,4.00,9,652.00,508
"ballonvaren",3.00,4.00,11,6116.00,508
"alom",3.00,4.00,4,333.00,508
"birma",2.00,4.00,5,6570.00,508
"batte",4.00,4.00,5,3073.00,508
"avontuurlijk",4.00,4.00,12,1936.00,508
"bestendige",3.00,4.00,10,9340.00,508
"almost",2.00,4.00,6,2332.00,508
"alltime",1.00,4.00,7,2342.00,508
"antennes",3.00,4.00,8,3176.00,508
"baten",4.00,4.00,5,245.00,508
"amuseren",3.00,4.00,8,2925.00,508
"bleu",4.00,4.00,4,4777.00,508
"andersvaliden",2.00,4.00,13,7546.00,508
"balanced",1.00,4.00,8,6254.00,508
"bewaart",2.00,4.00,7,2942.00,508
"avocats",2.00,4.00,7,9444.00,508
"avondmaal",2.00,4.00,9,8864.00,508
"balie",2.00,4.00,5,8591.00,508
"anguilla",2.00,4.00,8,376.00,508
"antiqua",4.00,4.00,7,505.00,508
"bakker",3.00,4.00,6,8659.00,508
"bevolkings",2.00,4.00,10,2872.00,508
"bazar",3.00,4.00,5,5776.00,508
"bewonderen",4.00,4.00,10,178.00,508
"analysis",3.00,4.00,8,6042.00,508
"automatique",2.00,4.00,11,9126.00,508
"alt",3.00,4.00,3,2979.00,508
"avontuurlijke",4.00,4.00,13,1580.00,508
