"word","urlcount","totalcount","wordLen","Random Number"
"sjukhus",54.00,82.00,7,7486.00
"stå",61.00,82.00,3,4204.00
"Susanne",50.00,81.00,7,9191.00
"utbildningsprogram",59.00,81.00,18,3185.00
"vägbeskrivning",55.00,81.00,14,468.00
"vinnova",55.00,81.00,7,7562.00
"varav",67.00,81.00,5,8499.00
"inger",49.00,81.00,5,4672.00
"juridiska",53.00,81.00,9,7705.00
"kalendariet",36.00,81.00,11,7536.00
"lever",67.00,81.00,5,5099.00
"meny",74.00,81.00,4,9618.00
"lova",7.00,81.00,4,415.00
"nämligen",59.00,81.00,8,7101.00
"godkända",24.00,81.00,8,57.00
"föräldrarna",12.00,81.00,11,8147.00
"förmyndare",2.00,81.00,10,1541.00
"pub",58.00,81.00,3,4950.00
"rapportera",54.00,81.00,10,84.00
"observatoriet",24.00,81.00,13,948.00
"prövas",35.00,81.00,6,3495.00
"öppnar",72.00,81.00,6,3465.00
"bin",36.00,81.00,3,3013.00
"branschinformation",19.00,81.00,18,7154.00
"editor",49.00,81.00,6,3151.00
"etnologi",28.00,81.00,8,4708.00
"samlingar",52.00,81.00,9,7126.00
"statistiska",48.00,81.00,11,8274.00
"Volvo",45.00,80.00,5,3222.00
"jobbar",72.00,80.00,6,1603.00
"låter",59.00,80.00,5,1348.00
"kurserna",52.00,80.00,8,7971.00
"metaller",35.00,80.00,8,9135.00
"kundservice",59.00,80.00,11,2033.00
"försöka",56.00,80.00,7,6922.00
"fysiska",61.00,80.00,7,9679.00
"genomför",70.00,80.00,8,1103.00
"önskemål",62.00,80.00,8,5791.00
"nät",47.00,80.00,3,908.00
"ras",57.00,80.00,3,869.00
"Pia",53.00,80.00,3,9234.00
"organisations",51.00,80.00,13,8977.00
"ärende",39.00,80.00,6,1894.00
"aids",34.00,80.00,4,7561.00
"cup",49.00,80.00,3,7927.00
"danska",55.00,80.00,6,4040.00
"definition",55.00,80.00,10,4516.00
"effekter",60.00,80.00,8,8872.00
"branschen",63.00,80.00,9,4821.00
"datorn",52.00,80.00,6,9397.00
"rekryteringscentrum",24.00,80.00,19,3650.00
"Roger",56.00,80.00,5,1970.00
"tävlingar",63.00,79.00,9,928.00
"styrs",66.00,79.00,5,161.00
"tryckt",42.00,79.00,6,9510.00
"universitetscentrum",24.00,79.00,19,7918.00
"trygghet",64.00,79.00,8,5035.00
"valet",53.00,79.00,5,7133.00
"institut",57.00,79.00,8,1575.00
"lindberg",40.00,79.00,8,9909.00
"lägg",48.00,79.00,4,2827.00
"fyll",64.00,79.00,4,7982.00
"föra",36.00,79.00,4,5051.00
"godkännande",50.00,79.00,11,6345.00
"försäkringar",43.00,79.00,12,5509.00
"nivåer",60.00,79.00,6,4487.00
"omedelbart",43.00,79.00,10,1229.00
"besöka",73.00,79.00,6,5813.00
"avdelningar",59.00,79.00,11,5575.00
"bilagor",40.00,79.00,7,1127.00
"domstolen",17.00,79.00,9,9534.00
"finska",50.00,79.00,6,9246.00
"enskilde",39.00,79.00,8,5677.00
"donation",23.00,79.00,8,6643.00
"byggnads",21.00,79.00,8,3794.00
"roligt",75.00,79.00,6,6599.00
"relation",53.00,79.00,8,9754.00
"skivor",37.00,79.00,6,367.00
"remiss",19.00,79.00,6,6634.00
"sektor",56.00,79.00,6,6971.00
"rekommendationer",54.00,79.00,16,5681.00
"vuxna",64.00,78.00,5,8462.00
"katalogtjänst",11.00,78.00,13,9801.00
"Ingvar",57.00,78.00,6,4008.00
"kontrollera",62.00,78.00,11,6521.00
"intervju",50.00,78.00,8,6874.00
"ledamot",45.00,78.00,7,4077.00
"mötet",57.00,78.00,5,5680.00
"frågorna",69.00,78.00,8,6080.00
"nätverket",65.00,78.00,9,6784.00
"operations",54.00,78.00,10,6321.00
"prislista",51.00,78.00,9,7305.00
"plåt",15.00,78.00,4,6845.00
"alternativt",56.00,78.00,11,5573.00
"Bofors",26.00,78.00,6,9870.00
"blivande",67.00,78.00,8,3413.00
"bio",43.00,78.00,3,7141.00
"bokning",50.00,78.00,7,5152.00
"effektiv",62.00,78.00,8,8324.00
"fasta",53.00,78.00,5,2460.00
"siffror",70.00,78.00,7,6590.00
"sökmotorerna",22.00,78.00,12,903.00
"revision",49.00,78.00,8,4323.00
"Si",20.00,78.00,2,3015.00
"upplysningar",49.00,77.00,12,4363.00
"underlag",70.00,77.00,8,5573.00
"target",44.00,77.00,6,4440.00
"tävla",73.00,77.00,5,9828.00
"känns",58.00,77.00,5,2375.00
"individuella",49.00,77.00,12,5248.00
"Louise",54.00,77.00,6,9765.00
"late",54.00,77.00,4,6164.00
"fredagar",58.00,77.00,8,4292.00
"forumet",33.00,77.00,7,4333.00
"fria",57.00,77.00,4,5923.00
"punkt",47.00,77.00,5,7104.00
"publicera",63.00,77.00,9,7500.00
"option",38.00,77.00,6,5249.00
"bibliotekets",47.00,77.00,12,9651.00
"åsikter",64.00,77.00,7,6086.00
"björns",69.00,77.00,6,2375.00
"bildades",65.00,77.00,8,9036.00
"fakulteter",49.00,77.00,10,8257.00
"domän",40.00,77.00,5,5294.00
"edition",34.00,77.00,7,8551.00
"est",8.00,77.00,3,8109.00
"fängelse",40.00,77.00,8,1234.00
"Emma",27.00,77.00,4,7041.00
"röd",57.00,77.00,3,4488.00
"sökanden",17.00,77.00,8,6715.00
"skador",47.00,77.00,6,7085.00
"textstorlek",61.00,76.00,11,2954.00
"strid",49.00,76.00,5,4815.00
"super",40.00,76.00,5,9757.00
"syn",65.00,76.00,3,9332.00
"totala",61.00,76.00,6,8473.00
"vilja",52.00,76.00,5,5841.00
"kontrakt",53.00,76.00,8,5576.00
"kommunala",53.00,76.00,9,4518.00
"kapitel",31.00,76.00,7,7583.00
"lokalt",66.00,76.00,6,3184.00
"fred",54.00,76.00,4,6891.00
"frivilliga",49.00,76.00,10,3982.00
"folket",24.00,76.00,6,7717.00
"hårt",61.00,76.00,4,6569.00
"förstå",64.00,76.00,6,7762.00
"förhandlingsteknik",15.00,76.00,18,6550.00
"principer",58.00,76.00,9,2363.00
"perioden",55.00,76.00,8,6381.00
"avslutad",39.00,76.00,8,7376.00
"beskriver",67.00,76.00,9,986.00
"docenten",18.00,76.00,8,664.00
"bruk",51.00,76.00,4,5773.00
"ena",51.00,76.00,3,3872.00
"strängnäs",45.00,75.00,9,7611.00
"studenterna",40.00,75.00,11,3408.00
"unionen",49.00,75.00,7,5870.00
"strax",55.00,75.00,5,356.00
"systemteknik",42.00,75.00,12,990.00
"uppdateras",55.00,75.00,10,4080.00
"tider",68.00,75.00,5,4603.00
"verka",66.00,75.00,5,1329.00
"verksamheter",60.00,75.00,12,2959.00
"värld",50.00,75.00,5,752.00
"vardagar",56.00,75.00,8,1625.00
"kör",52.00,75.00,3,4146.00
"kopior",50.00,75.00,6,4667.00
"Italien",63.00,75.00,7,5991.00
"kod",44.00,75.00,3,4096.00
"kommuns",52.00,75.00,7,5893.00
"lundgren",48.00,75.00,8,9802.00
"Lucia",36.00,75.00,5,8627.00
"forskningsetiska",36.00,75.00,16,9153.00
"framgår",61.00,75.00,7,4627.00
"gift",39.00,75.00,4,5313.00
"gammal",60.00,75.00,6,701.00
"politiker",56.00,75.00,9,2753.00
"annorlunda",55.00,75.00,10,4440.00
"beror",58.00,75.00,5,492.00
"bilderna",61.00,75.00,8,226.00
"äventyr",37.00,75.00,7,3676.00
"avgörande",60.00,75.00,9,7756.00
"befinner",62.00,75.00,8,8672.00
"djuren",35.00,75.00,6,876.00
"chefer",50.00,75.00,6,299.00
"dela",69.00,75.00,4,3319.00
"resultaten",62.00,75.00,10,3147.00
"samlade",69.00,75.00,7,9740.00
"sammanfattning",54.00,75.00,14,6875.00
"skada",43.00,75.00,5,3053.00
"springer",19.00,75.00,8,6078.00
"storlek",57.00,75.00,7,731.00
"utredningen",37.00,74.00,11,6674.00
"torsdagen",54.00,74.00,9,6154.00
"studiebesök",66.00,74.00,11,6336.00
"tandvården",49.00,74.00,10,8449.00
"undersöka",42.00,74.00,9,4667.00
"informationssystem",42.00,74.00,18,7762.00
"jordbruksverket",28.00,74.00,15,8815.00
"Hudiksvall",48.00,74.00,10,3886.00
"makt",41.00,74.00,4,1342.00
"massor",63.00,74.00,6,1912.00
"lagring",47.00,74.00,7,70.00
"läst",44.00,74.00,4,2094.00
"letter",29.00,74.00,6,1217.00
"fysisk",58.00,74.00,6,7714.00
"hantering",51.00,74.00,9,3128.00
"förbud",25.00,74.00,6,9175.00
"regering",39.00,74.00,8,2086.00
"officiella",63.00,74.00,10,5453.00
"notiser",53.00,74.00,7,6886.00
"aktiv",60.00,74.00,5,9073.00
"adressen",57.00,74.00,8,5797.00
"biokemi",36.00,74.00,7,9246.00
"bedömning",61.00,74.00,9,6202.00
"barnen",54.00,74.00,6,4778.00
"drivs",68.00,74.00,5,1493.00
"filosofiska",51.00,74.00,11,1678.00
"deltagarna",48.00,74.00,10,8749.00
"spanska",50.00,74.00,7,9789.00
"träffa",60.00,73.00,6,5100.00
"studievägledning",63.00,73.00,16,9000.00
"uppdaterat",69.00,73.00,10,8552.00
"uppgifterna",52.00,73.00,11,8124.00
"tankar",62.00,73.00,6,2680.00
"tele",52.00,73.00,4,8918.00
"Katarina",37.00,73.00,8,163.00
"idrott",57.00,73.00,6,6629.00
"il",14.00,73.00,2,7591.00
"förteckning",57.00,73.00,11,4803.00
"granskning",50.00,73.00,10,9723.00
"grafisk",47.00,73.00,7,1600.00
"pengarna",57.00,73.00,8,3302.00
"Piteå",63.00,73.00,5,1152.00
"pröva",53.00,73.00,5,2760.00
"registret",43.00,73.00,9,3194.00
"räddningstjänst",31.00,73.00,15,1215.00
"arbetsmarknaden",43.00,73.00,15,1933.00
"flertal",62.00,73.00,7,5673.00
"etikprövning",33.00,73.00,12,4100.00
"domstol",22.00,73.00,7,4643.00
"bytes",30.00,73.00,5,717.00
"stig",46.00,73.00,4,2691.00
"språket",49.00,73.00,7,268.00
"sol",43.00,73.00,3,3232.00
"utställningen",33.00,72.00,13,6430.00
"undersökningar",61.00,72.00,14,5868.00
"Tommy",48.00,72.00,5,7347.00
"unik",65.00,72.00,4,4046.00
"verket",43.00,72.00,6,1398.00
"kommunfullmäktige",34.00,72.00,17,7095.00
"kläder",57.00,72.00,6,2771.00
"fylla",62.00,72.00,5,4249.00
"Götalands",21.00,72.00,9,9952.00
"grundutbildningen",55.00,72.00,17,6650.00
"fonden",28.00,72.00,6,2690.00
"nuvarande",58.00,72.00,9,1544.00
"räcker",61.00,72.00,6,4091.00
"priserna",52.00,72.00,8,7178.00
"östersjön",20.00,72.00,9,914.00
"publicerades",11.00,72.00,12,2852.00
"avancerade",69.00,72.00,10,5020.00
"anpassad",70.00,72.00,8,2088.00
"beviljade",46.00,72.00,9,3915.00
"avd",23.00,72.00,3,3375.00
"arena",43.00,72.00,5,9151.00
"ansvaret",56.00,72.00,8,3118.00
"ansökningsdag",43.00,72.00,13,872.00
"bioetik",24.00,72.00,7,1276.00
"byggande",39.00,72.00,8,3266.00
"dagarna",63.00,72.00,7,3298.00
"slottet",26.00,72.00,7,3675.00
"sky",41.00,72.00,3,8749.00
"setting",36.00,72.00,7,4586.00
"uppdraget",37.00,71.00,9,3080.00
"visat",54.00,71.00,5,6013.00
"vikt",58.00,71.00,4,4992.00
"William",35.00,71.00,7,4030.00
"Kina",45.00,71.00,4,7854.00
"mitten",59.00,71.00,6,3276.00
"medborgare",43.00,71.00,10,4460.00
"länderna",48.00,71.00,8,903.00
"morgon",52.00,71.00,6,7885.00
"gav",56.00,71.00,3,999.00
"förhandla",26.00,71.00,9,3640.00
"helgen",49.00,71.00,6,2499.00
"gentemot",60.00,71.00,8,7463.00
"hemmet",59.00,71.00,6,7973.00
"handla",62.00,71.00,6,4750.00
"perform",54.00,71.00,7,2716.00
"recept",53.00,71.00,6,3890.00
"ombud",39.00,71.00,5,3864.00
"begränsad",46.00,71.00,9,8388.00
"antas",39.00,71.00,5,1188.00
"dra",63.00,71.00,3,1978.00
"filmer",41.00,71.00,6,4356.00
"Enköping",46.00,71.00,8,4614.00
"restauranger",50.00,71.00,12,6662.00
"statsministern",25.00,71.00,14,8187.00
"sak",58.00,71.00,3,8858.00
"tiger",25.00,70.00,5,6551.00
"uppdaterade",29.00,70.00,11,1662.00
"utländsk",37.00,70.00,8,8349.00
"yttre",58.00,70.00,5,1484.00
"Visby",50.00,70.00,5,7247.00
"intresseanmälan",50.00,70.00,15,2302.00
"hospital",44.00,70.00,8,8830.00
"individer",51.00,70.00,9,8473.00
"innebära",53.00,70.00,8,8104.00
"kulturella",51.00,70.00,10,7751.00
"militära",46.00,70.00,8,6511.00
"geologiska",34.00,70.00,10,9687.00
"grundvatten",26.00,70.00,11,7958.00
"fort",59.00,70.00,4,8998.00
"föreståndare",31.00,70.00,12,7438.00
"gård",25.00,70.00,4,6258.00
"programmering",25.00,70.00,13,4940.00
"pass",45.00,70.00,4,5574.00
"reasons",41.00,70.00,7,1606.00
"Pär",56.00,70.00,3,7850.00
"arkivet",59.00,70.00,7,2471.00
"arbetslöshet",20.00,70.00,12,8318.00
"betydande",50.00,70.00,9,6384.00
"ens",57.00,70.00,3,3221.00
"delvis",53.00,70.00,6,361.00
"fakultetsnämnden",26.00,70.00,16,8547.00
"enklare",63.00,70.00,7,6140.00
"broschyrer",60.00,70.00,10,5317.00
"express",47.00,70.00,7,4077.00
"ställs",60.00,70.00,6,6437.00
"samlar",59.00,70.00,6,6583.00
"resolution",39.00,70.00,10,42.00
"tänk",63.00,69.00,4,7126.00
"studentlitteratur",18.00,69.00,17,8039.00
"tala",58.00,69.00,4,5254.00
"uppsats",24.00,69.00,7,7947.00
"vårdvetenskap",28.00,69.00,13,9723.00
"klarar",58.00,69.00,6,3888.00
"kabel",61.00,69.00,5,4475.00
"konkurrens",55.00,69.00,10,4199.00
"långa",54.00,69.00,5,6993.00
"morgongåva",17.00,69.00,10,2457.00
"kurskatalog",40.00,69.00,11,7310.00
"myndigheterna",32.00,69.00,13,2240.00
"människan",46.00,69.00,9,118.00
"manual",43.00,69.00,6,6838.00
"mötesplats",53.00,69.00,10,4986.00
"häst",23.00,69.00,4,6163.00
"fullt",63.00,69.00,5,1278.00
"hej",27.00,69.00,3,3561.00
"förutsättning",49.00,69.00,13,6634.00
"granskar",37.00,69.00,8,8487.00
"flyttar",49.00,69.00,7,1806.00
"främmande",45.00,69.00,9,1837.00
"privatperson",51.00,69.00,12,5501.00
"pressbilder",56.00,69.00,11,3751.00
"nationalekonomi",18.00,69.00,15,2009.00
"öresund",46.00,69.00,7,2438.00
"nations",41.00,69.00,7,1072.00
"professorer",47.00,69.00,11,6614.00
"besvaras",59.00,69.00,8,7342.00
"åtgärd",30.00,69.00,6,2513.00
"argument",52.00,69.00,8,3416.00
"årsbästa",8.00,69.00,8,5251.00
"blå",54.00,69.00,3,3389.00
"belopp",40.00,69.00,6,8876.00
"återförsäljare",52.00,69.00,14,8494.00
"barns",49.00,69.00,5,6754.00
"behovet",60.00,69.00,7,6244.00
"ständigt",66.00,69.00,8,378.00
"språkstudier",21.00,69.00,12,8160.00
"samarbetar",63.00,69.00,10,5064.00
"rehabilitering",33.00,69.00,14,3134.00
"silver",44.00,69.00,6,4998.00
"satt",53.00,69.00,4,9103.00
"Sm",32.00,69.00,2,555.00
"utöver",59.00,68.00,6,3510.00
"svåra",60.00,68.00,5,132.00
"tecknar",57.00,68.00,7,865.00
"teoretisk",44.00,68.00,9,8242.00
"tanken",52.00,68.00,6,2009.00
"visste",54.00,68.00,6,3653.00
"vanligaste",59.00,68.00,10,5777.00
"kontoret",54.00,68.00,8,358.00
"hoppas",57.00,68.00,6,9144.00
"konsult",49.00,68.00,7,4941.00
"jorden",32.00,68.00,6,9626.00
"katedralskolan",17.00,68.00,14,7214.00
"minimum",36.00,68.00,7,4670.00
"forest",33.00,68.00,6,7630.00
"framtidens",51.00,68.00,10,8569.00
"grunden",60.00,68.00,7,9478.00
"het",13.00,68.00,3,5574.00
"gymnasium",39.00,68.00,9,1804.00
"Oslo",51.00,68.00,4,1965.00
"referensdatabasen",26.00,68.00,17,3512.00
"présent",1.00,68.00,7,268.00
"bevis",23.00,68.00,5,2157.00
"entré",39.00,68.00,5,4462.00
"café",39.00,68.00,4,195.00
"engelsk",41.00,68.00,7,135.00
"butiken",46.00,68.00,7,1678.00
"cm",38.00,68.00,2,4106.00
"döms",22.00,68.00,4,1592.00
"faktorer",33.00,68.00,8,7749.00
"expansion",42.00,68.00,9,1587.00
"etablerade",47.00,68.00,10,2884.00
"Storbritannien",45.00,68.00,14,1661.00
"språkresor",19.00,68.00,10,1843.00
"sekreterare",48.00,68.00,11,6236.00
"skaffa",60.00,68.00,6,6561.00
"tecken",44.00,67.00,6,8308.00
"utföras",50.00,67.00,7,9134.00
"tro",39.00,67.00,3,7188.00
"vända",57.00,67.00,5,8250.00
"höst",58.00,67.00,4,1540.00
"katastrofkommission",30.00,67.00,19,5314.00
"karriär",53.00,67.00,7,5127.00
"kommunikationer",42.00,67.00,15,8965.00
"jämfört",56.00,67.00,7,8267.00
"lager",42.00,67.00,5,327.00
"handikapp",57.00,67.00,9,4742.00
"geologisk",26.00,67.00,9,3071.00
"förvaltningen",22.00,67.00,13,9575.00
"granska",52.00,67.00,7,2966.00
"företrädare",52.00,67.00,11,3667.00
"följd",49.00,67.00,5,8641.00
"fortsättningskurs",35.00,67.00,17,4508.00
"hålls",52.00,67.00,5,2655.00
"funnits",57.00,67.00,7,2989.00
"patienter",40.00,67.00,9,7666.00
"profit",62.00,67.00,6,509.00
"praktik",55.00,67.00,7,688.00
"avhandlingen",17.00,67.00,12,3830.00
"betalar",51.00,67.00,7,2713.00
"bestämma",40.00,67.00,8,8226.00
"avveckling",38.00,67.00,10,3136.00
"biljetter",37.00,67.00,9,2980.00
"användningen",51.00,67.00,12,3137.00
"alkohol",46.00,67.00,7,6205.00
"daer",1.00,67.00,4,9476.00
"denne",32.00,67.00,5,7162.00
"dygnet",43.00,67.00,6,9794.00
"deadline",36.00,67.00,8,3752.00
"Eric",47.00,67.00,4,3104.00
"samlat",60.00,67.00,6,8656.00
"satsning",55.00,67.00,8,1063.00
"speciella",61.00,67.00,9,3139.00
"Sture",40.00,66.00,5,4227.00
"tillverkning",41.00,66.00,12,5440.00
"tekniken",53.00,66.00,8,4722.00
"tillfällen",56.00,66.00,10,9994.00
"kraftigt",52.00,66.00,8,7861.00
"klass",53.00,66.00,5,9165.00
"kommunens",43.00,66.00,9,6945.00
"kontinuerligt",61.00,66.00,13,7212.00
"korrekt",50.00,66.00,7,7172.00
"konvention",24.00,66.00,10,5883.00
"Kalle",59.00,66.00,5,389.00
"kunnat",41.00,66.00,6,5968.00
"mesta",56.00,66.00,5,8099.00
"kvällen",51.00,66.00,7,3407.00
"miljöarbete",53.00,66.00,11,5010.00
"laender",2.00,66.00,7,6691.00
"medlemmarna",44.00,66.00,11,8448.00
"leksand",50.00,66.00,7,8283.00
"litet",51.00,66.00,5,7292.00
"miljöer",54.00,66.00,7,9246.00
"måndagar",44.00,66.00,8,6740.00
"masters",44.00,66.00,7,2028.00
"fonder",39.00,66.00,6,3434.00
"forskargrupper",45.00,66.00,14,7453.00
"nio",56.00,66.00,3,5474.00
"omfattning",47.00,66.00,10,7280.00
"norska",44.00,66.00,6,1360.00
"nyckelord",26.00,66.00,9,9553.00
"överbefälhavaren",21.00,66.00,16,7001.00
"aktivitet",43.00,66.00,9,6262.00
"begrepp",56.00,66.00,7,2110.00
"anger",54.00,66.00,5,6274.00
"diet",15.00,66.00,4,848.00
"farligt",25.00,66.00,7,8408.00
"chefen",45.00,66.00,6,494.00
"britt",37.00,66.00,5,1765.00
"reporter",17.00,66.00,8,1351.00
"risker",52.00,66.00,6,8425.00
"språkpunkten",24.00,66.00,12,2132.00
"Sofia",38.00,66.00,5,1613.00
"samla",51.00,66.00,5,5115.00
"uppdaterats",11.00,65.00,11,1022.00
"television",45.00,65.00,10,9437.00
"tillämpning",45.00,65.00,11,8586.00
"suggest",60.00,65.00,7,4613.00
"troligen",35.00,65.00,8,1512.00
"vapenlagen",6.00,65.00,10,2013.00
"virus",32.00,65.00,5,462.00
"Kjell",47.00,65.00,5,5012.00
"Islands",34.00,65.00,7,7657.00
"kyrka",16.00,65.00,5,7928.00
"leva",53.00,65.00,4,2058.00
"Mjölby",49.00,65.00,6,2136.00
"grafik",44.00,65.00,6,7677.00
"försäkringskassans",26.00,65.00,18,1103.00
"förklara",41.00,65.00,8,3138.00
"försvar",53.00,65.00,7,6722.00
"fysikhus",1.00,65.00,8,2774.00
"prylar",54.00,65.00,6,7841.00
"posten",56.00,65.00,6,8676.00
"övningar",58.00,65.00,8,6671.00
"överklagande",22.00,65.00,12,2429.00
"överens",44.00,65.00,7,3741.00
"beställas",56.00,65.00,9,3613.00
"bergman",43.00,65.00,7,1627.00
"dricksvatten",33.00,65.00,12,4542.00
"ev",53.00,65.00,2,8259.00
"demand",47.00,65.00,6,9086.00
"byggnader",34.00,65.00,9,1060.00
"ekologi",30.00,65.00,7,2328.00
"Bryssel",35.00,65.00,7,1297.00
"Cecilia",37.00,65.00,7,8135.00
"finna",54.00,65.00,5,1594.00
"sort",44.00,65.00,4,5851.00
"riskerar",57.00,65.00,8,3661.00
"samhällets",53.00,65.00,10,293.00
"trygg",62.00,64.00,5,1969.00
"supplement",46.00,64.00,10,3452.00
"universal",38.00,64.00,9,6677.00
"versionen",45.00,64.00,9,2274.00
"kallad",51.00,64.00,6,9350.00
"inkomna",25.00,64.00,7,2245.00
"kombination",62.00,64.00,11,2392.00
"inslag",49.00,64.00,6,9721.00
"kopia",38.00,64.00,5,4905.00
"lagras",41.00,64.00,6,5876.00
"mobila",59.00,64.00,6,6922.00
"medför",41.00,64.00,6,2107.00
"markbetong",21.00,64.00,10,9874.00
"museer",45.00,64.00,6,3454.00
"levererar",48.00,64.00,9,6547.00
"lyckas",52.00,64.00,6,8236.00
"forsknings",49.00,64.00,10,755.00
"förvaring",19.00,64.00,9,1805.00
"gymnasiet",39.00,64.00,9,5690.00
"förebyggande",52.00,64.00,12,8603.00
"förhållande",46.00,64.00,11,2197.00
"positiva",51.00,64.00,8,8486.00
"absolut",39.00,64.00,7,1468.00
"begäran",40.00,64.00,7,4992.00
"behandlar",52.00,64.00,9,5444.00
"affärer",53.00,64.00,7,949.00
"armen",26.00,64.00,5,2261.00
"antikens",23.00,64.00,8,4339.00
"export",37.00,64.00,6,5680.00
"bransch",55.00,64.00,7,2968.00
"bostadsbidrag",32.00,64.00,13,7502.00
"diskussioner",54.00,64.00,12,4833.00
"ert",50.00,64.00,3,2634.00
"emission",25.00,64.00,8,3750.00
"börsen",30.00,64.00,6,4847.00
"stipendium",45.00,64.00,10,3085.00
"save",32.00,64.00,4,3259.00
"solaris",31.00,64.00,7,601.00
"skyldigheter",37.00,64.00,12,8975.00
"skillnad",50.00,64.00,8,6415.00
"socialdepartementet",42.00,64.00,19,9329.00
"trädgården",48.00,63.00,10,6841.00
"teknikringen",57.00,63.00,12,7892.00
"tagits",49.00,63.00,6,7932.00
"strategisk",44.00,63.00,10,4982.00
"uppdatera",43.00,63.00,9,3817.00
"tisdagen",37.00,63.00,8,1961.00
"teckenspråk",46.00,63.00,11,3800.00
"uppdragsutbildning",51.00,63.00,18,6268.00
"valid",36.00,63.00,5,2995.00
"inne",52.00,63.00,4,4493.00
"kärlek",50.00,63.00,6,4633.00
"länkarna",53.00,63.00,8,7152.00
"livsmedelsverket",33.00,63.00,16,7074.00
"kursens",14.00,63.00,7,1355.00
"massa",51.00,63.00,5,3733.00
"förhindra",50.00,63.00,9,3473.00
"glas",48.00,63.00,4,4903.00
"frivillig",42.00,63.00,9,3673.00
"forums",23.00,63.00,6,2860.00
"fordon",30.00,63.00,6,6264.00
"förstasidan",63.00,63.00,11,6717.00
"rätta",57.00,63.00,5,4143.00
"registrerat",35.00,63.00,11,9838.00
"praktisk",51.00,63.00,8,3246.00
"rättsnätet",25.00,63.00,10,97.00
"överst",21.00,63.00,6,3486.00
"ansöka",54.00,63.00,6,1311.00
"avsedda",39.00,63.00,7,3243.00
"ansök",58.00,63.00,5,5656.00
"fakultet",48.00,63.00,8,1157.00
"eleverna",38.00,63.00,8,9741.00
"fiske",53.00,63.00,5,6060.00
"delas",51.00,63.00,5,5096.00
"snabbare",58.00,63.00,8,450.00
"sälja",47.00,63.00,5,8581.00
"statlig",52.00,63.00,7,1973.00
"skyldig",24.00,63.00,7,3616.00
"tillämpningar",44.00,62.00,13,2399.00
"utvecklat",57.00,62.00,9,2060.00
"yttrande",17.00,62.00,8,8538.00
"inställningar",40.00,62.00,13,7310.00
"inloggad",57.00,62.00,8,5827.00
"identitet",43.00,62.00,9,5740.00
"lanserar",48.00,62.00,8,2998.00
"krig",49.00,62.00,4,4452.00
"lämplig",48.00,62.00,7,3965.00
"kritik",44.00,62.00,6,7355.00
"mamma",40.00,62.00,5,9288.00
"linjen",34.00,62.00,6,4686.00
"kundcenter",43.00,62.00,10,9027.00
"försvinner",53.00,62.00,10,8365.00
"frankrike",51.00,62.00,9,7602.00
"gett",54.00,62.00,4,6290.00
"friidrott",17.00,62.00,9,6536.00
"fördelar",55.00,62.00,8,3404.00
"förhållanden",46.00,62.00,12,8096.00
"områdena",54.00,62.00,8,2362.00
"publicerat",46.00,62.00,10,7273.00
"politisk",36.00,62.00,8,8628.00
"övning",39.00,62.00,6,5277.00
"presskontakt",59.00,62.00,12,9234.00
"redovisning",47.00,62.00,11,6820.00
"platsgjutet",19.00,62.00,11,7314.00
"billigare",52.00,62.00,9,7109.00
"arbetat",56.00,62.00,7,2323.00
"Bertil",35.00,62.00,6,2149.00
"departement",31.00,62.00,11,2740.00
"etisk",32.00,62.00,5,4413.00
"direktiv",40.00,62.00,8,629.00
"Edit",41.00,62.00,4,1063.00
"bytare",62.00,62.00,6,8780.00
"självbetjäning",36.00,62.00,14,7700.00
"sikt",52.00,62.00,4,9968.00
"slår",56.00,62.00,4,9161.00
"soldater",38.00,62.00,8,6827.00
"skapat",57.00,62.00,6,3448.00
"socialt",39.00,62.00,7,9812.00
"utbyte",49.00,61.00,6,3403.00
"styrning",49.00,61.00,8,9764.00
"torg",52.00,61.00,4,5243.00
"takskydd",29.00,61.00,8,6963.00
"uppfyller",47.00,61.00,9,7194.00
"tyvärr",50.00,61.00,6,899.00
"ter",19.00,61.00,3,8914.00
"visade",46.00,61.00,6,953.00
"vig",5.00,61.00,3,6433.00
"jord",37.00,61.00,4,6634.00
"kostnaden",22.00,61.00,9,6383.00
"konstruktion",39.00,61.00,12,6893.00
"koncept",47.00,61.00,7,6370.00
"journalist",57.00,61.00,10,3781.00
"miljon",50.00,61.00,6,6390.00
"lotta",43.00,61.00,5,5874.00
"långsiktiga",54.00,61.00,11,4478.00
"Lasse",43.00,61.00,5,485.00
"givetvis",50.00,61.00,8,4310.00
"folkets",44.00,61.00,7,1938.00
"försvaret",40.00,61.00,9,1384.00
"gripen",45.00,61.00,6,6808.00
"främsta",57.00,61.00,7,1093.00
"hands",39.00,61.00,5,3897.00
"gud",51.00,61.00,3,7372.00
"gode",4.00,61.00,4,3926.00
"näringsdepartementet",32.00,61.00,20,4372.00
"problemet",50.00,61.00,9,1817.00
"arbetsplats",49.00,61.00,11,7994.00
"beträffande",38.00,61.00,11,6069.00
"arabiska",39.00,61.00,8,8852.00
"debattinlägg",37.00,61.00,12,3510.00
"dålig",39.00,61.00,5,8198.00
"elitserien",23.00,61.00,10,9357.00
"ryssland",35.00,61.00,8,8848.00
"reset",6.00,61.00,5,6554.00
"skog",31.00,61.00,4,4566.00
"socialstyrelsen",54.00,61.00,15,9406.00
"resp",41.00,61.00,4,7112.00
"rummet",59.00,61.00,6,2319.00
