"word","urlcount","totalcount","wordLen","Random Number","Rank"
"conformant",16.00,32.00,10,5299.00,2875
"compas",19.00,32.00,6,9057.00,2875
"coupon",20.00,32.00,6,9710.00,2875
"damas",20.00,32.00,5,6393.00,2875
"dahlia",19.00,32.00,6,2129.00,2875
"creuset",20.00,32.00,7,9362.00,2875
"compatriotes",32.00,32.00,12,6662.00,2875
"connard",10.00,32.00,7,4113.00,2875
"confondus",28.00,32.00,9,3532.00,2875
"coupées",28.00,32.00,7,7753.00,2875
"complot",25.00,32.00,7,6014.00,2875
"cordon",28.00,32.00,6,7458.00,2875
"descendent",26.00,32.00,10,8359.00,2875
"diabolique",28.00,32.00,10,3779.00,2875
"dispersion",27.00,32.00,10,7668.00,2875
"dépфts",23.00,32.00,6,3103.00,2875
"dénouement",28.00,32.00,10,8328.00,2875
"discursif",15.00,32.00,9,4885.00,2875
"déterminez",31.00,32.00,10,5623.00,2875
"découper",29.00,32.00,8,1810.00,2875
"différencier",31.00,32.00,12,93.00,2875
"définissant",30.00,32.00,11,2862.00,2875
"diarrhée",28.00,32.00,8,2609.00,2875
"devrions",20.00,32.00,8,2775.00,2875
"dépenser",30.00,32.00,8,4471.00,2875
"romances",24.00,32.00,8,1514.00,2875
"savoureux",28.00,32.00,9,9725.00,2875
"sécher",23.00,32.00,6,9860.00,2875
"scolastique",15.00,32.00,11,7937.00,2875
"salve",23.00,32.00,5,5763.00,2875
"séguin",20.00,32.00,6,2578.00,2875
"supermarché",22.00,32.00,11,7736.00,2875
"taupe",14.00,32.00,5,6377.00,2875
"sélect",21.00,32.00,6,4606.00,2875
"sasser",26.00,32.00,6,6308.00,2875
"subordonnée",30.00,32.00,11,1827.00,2875
"scolarisation",22.00,32.00,13,1690.00,2875
"sapeur",21.00,32.00,6,8292.00,2875
"supprimée",30.00,32.00,9,1371.00,2875
"inépuisable",27.00,32.00,11,9528.00,2875
"japуn",16.00,32.00,5,8692.00,2875
"intacte",32.00,32.00,7,6942.00,2875
"laissera",32.00,32.00,8,3879.00,2875
"indirects",26.00,32.00,9,8337.00,2875
"justifiées",25.00,32.00,10,6263.00,2875
"lointaines",32.00,32.00,10,8424.00,2875
"joueuses",21.00,32.00,8,6463.00,2875
"infinies",27.00,32.00,8,7842.00,2875
"khâgne",14.00,32.00,6,956.00,2875
"leуn",18.00,32.00,4,4419.00,2875
"lulu",22.00,32.00,4,1970.00,2875
"luminaires",19.00,32.00,10,8784.00,2875
"invitée",30.00,32.00,7,8939.00,2875
"inférieures",24.00,32.00,11,4631.00,2875
"louange",22.00,32.00,7,9454.00,2875
"intenses",31.00,32.00,8,5854.00,2875
"loges",24.00,32.00,5,8879.00,2875
"lнnea",24.00,32.00,5,4512.00,2875
"livraisons",29.00,32.00,10,5640.00,2875
"ennuis",26.00,32.00,6,5154.00,2875
"expiré",19.00,32.00,6,751.00,2875
"fillette",22.00,32.00,8,9715.00,2875
"enlace",14.00,32.00,6,2448.00,2875
"épître",23.00,32.00,6,6062.00,2875
"exhaustif",30.00,32.00,9,6129.00,2875
"emporta",25.00,32.00,7,5491.00,2875
"évalués",30.00,32.00,7,5514.00,2875
"épigrammes",16.00,32.00,10,6403.00,2875
"exprimés",26.00,32.00,8,9506.00,2875
"éphémère",31.00,32.00,8,1480.00,2875
"étoffes",20.00,32.00,7,1248.00,2875
"entrepôt",27.00,32.00,8,430.00,2875
"entendeur",31.00,32.00,9,9633.00,2875
"exposant",28.00,32.00,8,6884.00,2875
"étymologie",28.00,32.00,10,4123.00,2875
"enquêteurs",26.00,32.00,10,8765.00,2875
"fonda",27.00,32.00,5,514.00,2875
"entraves",30.00,32.00,8,7332.00,2875
"fauteuils",19.00,32.00,9,7261.00,2875
"éradiquer",29.00,32.00,9,7831.00,2875
"germaine",25.00,32.00,8,7894.00,2875
"hollandaise",17.00,32.00,11,595.00,2875
"fronts",29.00,32.00,6,2584.00,2875
"funèbres",21.00,32.00,8,1999.00,2875
"hauteurs",30.00,32.00,8,4016.00,2875
"incorrecte",21.00,32.00,10,6578.00,2875
"inconsciente",30.00,32.00,12,2249.00,2875
"honorer",31.00,32.00,7,4605.00,2875
"gagnon",19.00,32.00,6,7675.00,2875
"honnêteté",31.00,32.00,9,7540.00,2875
"gastrite",30.00,32.00,8,8099.00,2875
"gonflables",16.00,32.00,10,141.00,2875
"gravée",24.00,32.00,6,8135.00,2875
"frappant",29.00,32.00,8,7047.00,2875
"gratte",24.00,32.00,6,1034.00,2875
"gynécologie",20.00,32.00,11,3130.00,2875
"guignon",32.00,32.00,7,7961.00,2875
"franchissement",22.00,32.00,14,9238.00,2875
"hoquet",17.00,32.00,6,1621.00,2875
"funéraires",18.00,32.00,10,8203.00,2875
"gracieuse",21.00,32.00,9,3109.00,2875
"habille",29.00,32.00,7,5834.00,2875
"gosse",22.00,32.00,5,4893.00,2875
"frise",16.00,32.00,5,1371.00,2875
"garantissez",18.00,32.00,11,5288.00,2875
"affectif",24.00,32.00,8,9374.00,2875
"aperçut",25.00,32.00,7,2690.00,2875
"accroché",28.00,32.00,8,9619.00,2875
"anthropologique",29.00,32.00,15,454.00,2875
"ajoutées",32.00,32.00,8,3674.00,2875
"attachant",31.00,32.00,9,5360.00,2875
"associatives",19.00,32.00,12,7538.00,2875
"apportés",29.00,32.00,8,5360.00,2875
"agée",30.00,32.00,4,1822.00,2875
"antiquaires",25.00,32.00,11,1985.00,2875
"allègement",21.00,32.00,10,8134.00,2875
"ambre",26.00,32.00,5,6012.00,2875
"assauts",29.00,32.00,7,6095.00,2875
"ambitieuse",29.00,32.00,10,3190.00,2875
"aménagements",28.00,32.00,12,7213.00,2875
"additionnelles",21.00,32.00,14,1035.00,2875
"assemblé",18.00,32.00,8,9985.00,2875
"accomplie",29.00,32.00,9,4221.00,2875
"abaisser",27.00,32.00,8,7085.00,2875
"thrillers",22.00,31.00,9,4330.00,2876
"trépas",16.00,31.00,6,5116.00,2876
"usagés",16.00,31.00,6,7463.00,2876
"vrac",29.00,31.00,4,8567.00,2876
"tuteur",27.00,31.00,6,2849.00,2876
"trêve",27.00,31.00,5,1882.00,2876
"végétal",28.00,31.00,7,1577.00,2876
"tuilerie",14.00,31.00,8,5848.00,2876
"ténor",31.00,31.00,5,3648.00,2876
"tenaient",28.00,31.00,8,7465.00,2876
"vagabond",20.00,31.00,8,4056.00,2876
"tuiles",17.00,31.00,6,6439.00,2876
"transitoire",28.00,31.00,11,145.00,2876
"végétales",27.00,31.00,9,9546.00,2876
"tuberculose",23.00,31.00,11,8374.00,2876
"vautour",18.00,31.00,7,1402.00,2876
"verrerie",21.00,31.00,8,3205.00,2876
"nommément",28.00,31.00,9,427.00,2876
"occultisme",21.00,31.00,10,8118.00,2876
"marquants",31.00,31.00,9,1897.00,2876
"motorisations",23.00,31.00,13,1090.00,2876
"momentanément",31.00,31.00,13,8873.00,2876
"orientés",25.00,31.00,8,7750.00,2876
"obsèques",29.00,31.00,8,998.00,2876
"matérialité",23.00,31.00,11,6267.00,2876
"mъsica",23.00,31.00,6,6571.00,2876
"occupant",29.00,31.00,8,2580.00,2876
"médiocrité",28.00,31.00,10,5694.00,2876
"mobilise",28.00,31.00,8,5671.00,2876
"niсos",16.00,31.00,5,4401.00,2876
"mesurable",21.00,31.00,9,8666.00,2876
"mouette",24.00,31.00,7,5670.00,2876
"naissances",28.00,31.00,10,6289.00,2876
"mononucléose",27.00,31.00,12,7362.00,2876
"misérables",26.00,31.00,10,4399.00,2876
"octroi",19.00,31.00,6,7458.00,2876
"nuls",26.00,31.00,4,7873.00,2876
"obtenues",31.00,31.00,8,8564.00,2876
"mêler",29.00,31.00,5,139.00,2876
"maudite",22.00,31.00,7,9420.00,2876
"outsider",28.00,31.00,8,1095.00,2876
"palmes",25.00,31.00,6,937.00,2876
"négligé",30.00,31.00,7,7662.00,2876
"miséricorde",27.00,31.00,11,6535.00,2876
"méditerranéenne",30.00,31.00,15,7265.00,2876
"multinationales",27.00,31.00,15,833.00,2876
"pale",10.00,31.00,4,9070.00,2876
"olympien",5.00,31.00,8,6838.00,2876
"parenté",26.00,31.00,7,3771.00,2876
"plénitude",25.00,31.00,9,9218.00,2876
"plaies",25.00,31.00,6,7129.00,2876
"prions",27.00,31.00,6,6489.00,2876
"piaf",24.00,31.00,4,9664.00,2876
"pingouins",26.00,31.00,9,5324.00,2876
"poussières",28.00,31.00,10,533.00,2876
"paнses",22.00,31.00,6,9098.00,2876
"parcourant",30.00,31.00,10,7087.00,2876
"parfaits",23.00,31.00,8,933.00,2876
"précurseur",28.00,31.00,10,801.00,2876
"pouf",15.00,31.00,4,6646.00,2876
"patinage",13.00,31.00,8,2757.00,2876
"posant",24.00,31.00,6,7761.00,2876
"pêcheur",21.00,31.00,7,7136.00,2876
"présumés",26.00,31.00,8,2799.00,2876
"prкte",26.00,31.00,5,520.00,2876
"penché",22.00,31.00,6,6295.00,2876
"poulets",24.00,31.00,7,1251.00,2876
"promeut",30.00,31.00,7,5655.00,2876
"pincée",24.00,31.00,6,6693.00,2876
"primitives",22.00,31.00,10,8487.00,2876
"patronyme",17.00,31.00,9,2576.00,2876
"promène",26.00,31.00,7,4218.00,2876
"passons",30.00,31.00,7,8747.00,2876
"parque",24.00,31.00,6,6607.00,2876
"psychose",23.00,31.00,8,9780.00,2876
"plaquettes",16.00,31.00,10,5204.00,2876
"pitre",21.00,31.00,5,9459.00,2876
"réclamé",26.00,31.00,7,2101.00,2876
"retournement",23.00,31.00,12,7683.00,2876
"régal",30.00,31.00,5,883.00,2876
"réagi",30.00,31.00,5,9759.00,2876
"quittez",28.00,31.00,7,9072.00,2876
"reproduits",26.00,31.00,10,6671.00,2876
"redresse",21.00,31.00,8,1968.00,2876
"relationnel",29.00,31.00,11,6223.00,2876
"repassage",14.00,31.00,9,1770.00,2876
"regroupés",29.00,31.00,9,5802.00,2876
"rêveur",28.00,31.00,6,6106.00,2876
"relevez",29.00,31.00,7,9286.00,2876
"retournez",31.00,31.00,9,9528.00,2876
"rédactrice",20.00,31.00,10,3371.00,2876
"référent",20.00,31.00,8,1587.00,2876
"questionner",31.00,31.00,11,8528.00,2876
"riposte",25.00,31.00,7,4880.00,2876
"quarto",20.00,31.00,6,3214.00,2876
"renfort",29.00,31.00,7,4461.00,2876
"regretté",29.00,31.00,8,1549.00,2876
"répondra",30.00,31.00,8,6403.00,2876
"restaurateur",22.00,31.00,12,6353.00,2876
"relaxe",25.00,31.00,6,7490.00,2876
"rafale",26.00,31.00,6,8568.00,2876
"billes",22.00,31.00,6,8662.00,2876
"bohème",26.00,31.00,6,1791.00,2876
"chausson",27.00,31.00,8,7995.00,2876
"chimiste",26.00,31.00,8,3656.00,2876
"baptisée",31.00,31.00,8,8256.00,2876
"chirurgiens",21.00,31.00,11,8136.00,2876
"calcule",27.00,31.00,7,9376.00,2876
"cécité",19.00,31.00,6,9469.00,2876
"chrétiennes",26.00,31.00,11,7938.00,2876
"cartel",21.00,31.00,6,4461.00,2876
"camper",30.00,31.00,6,7235.00,2876
"biologiste",22.00,31.00,10,4310.00,2876
"biophysique",25.00,31.00,11,5582.00,2876
"caprice",26.00,31.00,7,9358.00,2876
"blesses",14.00,31.00,7,1875.00,2876
"axé",30.00,31.00,3,2120.00,2876
"aviron",24.00,31.00,6,9613.00,2876
"barrette",11.00,31.00,8,4840.00,2876
"branchée",29.00,31.00,8,6213.00,2876
"ayons",26.00,31.00,5,3415.00,2876
"cinématiques",23.00,31.00,12,3933.00,2876
"cervelle",20.00,31.00,8,6687.00,2876
"chвlons",15.00,31.00,7,8234.00,2876
"bots",20.00,31.00,4,4982.00,2876
"comisiуn",17.00,31.00,8,9280.00,2876
"décochez",26.00,31.00,8,4089.00,2876
"contrôlée",24.00,31.00,9,6582.00,2876
"compiègne",27.00,31.00,9,7717.00,2876
"contagieuse",29.00,31.00,11,2467.00,2876
"communiquée",31.00,31.00,11,7772.00,2876
"credo",31.00,31.00,5,1439.00,2876
"cultivé",31.00,31.00,7,3819.00,2876
"compenser",30.00,31.00,9,1052.00,2876
"concitoyens",27.00,31.00,11,2699.00,2876
"coloris",25.00,31.00,7,6492.00,2876
"clans",24.00,31.00,5,3512.00,2876
"consolidée",17.00,31.00,10,4681.00,2876
"convenir",30.00,31.00,8,8503.00,2876
"commercialiser",29.00,31.00,14,162.00,2876
"cuites",21.00,31.00,6,428.00,2876
"cornes",16.00,31.00,6,3487.00,2876
"confirmées",31.00,31.00,10,9707.00,2876
"daсos",11.00,31.00,5,8842.00,2876
"débiles",27.00,31.00,7,7420.00,2876
"constitutive",28.00,31.00,12,4740.00,2876
"consciente",28.00,31.00,10,2078.00,2876
"correctionnelle",19.00,31.00,15,1462.00,2876
"eldorado",24.00,31.00,8,1776.00,2876
"dogme",23.00,31.00,5,5092.00,2876
"dorés",22.00,31.00,5,6241.00,2876
"déroulante",26.00,31.00,10,4357.00,2876
"diagnostique",21.00,31.00,12,9067.00,2876
"divertissements",26.00,31.00,15,860.00,2876
"descentes",31.00,31.00,9,7170.00,2876
"diront",29.00,31.00,6,5327.00,2876
"désespérée",31.00,31.00,10,4428.00,2876
"déplore",31.00,31.00,7,4493.00,2876
"écus",15.00,31.00,4,3169.00,2876
"divulguées",26.00,31.00,10,3434.00,2876
"embrouille",18.00,31.00,10,3557.00,2876
"diva",23.00,31.00,4,6912.00,2876
"défenses",24.00,31.00,8,1524.00,2876
"démographie",23.00,31.00,11,5074.00,2876
"doses",24.00,31.00,5,5534.00,2876
"divisée",29.00,31.00,7,4449.00,2876
"égoïsme",28.00,31.00,7,8437.00,2876
"déguster",28.00,31.00,8,2528.00,2876
"soulagés",28.00,31.00,8,6673.00,2876
"tatouage",27.00,31.00,8,3344.00,2876
"suffisantes",29.00,31.00,11,9162.00,2876
"subtile",28.00,31.00,7,7519.00,2876
"soudainement",26.00,31.00,12,4481.00,2876
"suggéré",28.00,31.00,7,3752.00,2876
"satisfaite",29.00,31.00,10,9776.00,2876
"subversive",26.00,31.00,10,7006.00,2876
"talons",26.00,31.00,6,786.00,2876
"senteurs",21.00,31.00,8,9539.00,2876
"séparent",31.00,31.00,8,2549.00,2876
"souche",21.00,31.00,6,2539.00,2876
"roulement",14.00,31.00,9,38.00,2876
"supplie",27.00,31.00,7,8834.00,2876
"sanglants",18.00,31.00,9,6021.00,2876
"sécuritaire",30.00,31.00,11,6739.00,2876
"soulager",31.00,31.00,8,802.00,2876
"syndicalisme",13.00,31.00,12,9730.00,2876
"sphères",26.00,31.00,7,2254.00,2876
"ruse",26.00,31.00,4,7234.00,2876
"taxonomies",20.00,31.00,10,6145.00,2876
"suspens",28.00,31.00,7,8489.00,2876
"statique",23.00,31.00,8,7805.00,2876
"scepticisme",26.00,31.00,11,2909.00,2876
"routard",20.00,31.00,7,6604.00,2876
"sûrs",29.00,31.00,4,2724.00,2876
"serpents",22.00,31.00,8,931.00,2876
"indignation",24.00,31.00,11,9042.00,2876
"lasting",25.00,31.00,7,8013.00,2876
"injurieux",29.00,31.00,9,3177.00,2876
"inerte",19.00,31.00,6,1908.00,2876
"jetée",27.00,31.00,5,6349.00,2876
"juriste",28.00,31.00,7,2303.00,2876
"jeudis",28.00,31.00,6,8567.00,2876
"lapins",28.00,31.00,6,1086.00,2876
"induit",29.00,31.00,6,7068.00,2876
"joug",22.00,31.00,4,1895.00,2876
"intervalles",26.00,31.00,11,5625.00,2876
"laissées",28.00,31.00,8,4118.00,2876
"insère",24.00,31.00,6,6166.00,2876
"liqueur",23.00,31.00,7,6256.00,2876
"infirme",25.00,31.00,7,7775.00,2876
"insistance",27.00,31.00,10,2391.00,2876
"ligues",21.00,31.00,6,3032.00,2876
"magne",21.00,31.00,5,8767.00,2876
"excessif",31.00,31.00,8,6592.00,2876
"emprunteur",27.00,31.00,10,3493.00,2876
"ficelle",25.00,31.00,7,2949.00,2876
"engendré",29.00,31.00,8,2374.00,2876
"empêché",28.00,31.00,7,290.00,2876
"féminines",30.00,31.00,9,132.00,2876
"esthétisme",28.00,31.00,10,1053.00,2876
"ferroviaires",24.00,31.00,12,5350.00,2876
"foison",29.00,31.00,6,9569.00,2876
"emprunte",30.00,31.00,8,6570.00,2876
"expresses",24.00,31.00,9,4940.00,2876
"facilitent",30.00,31.00,10,6883.00,2876
"employées",29.00,31.00,9,3450.00,2876
"érotisme",28.00,31.00,8,4257.00,2876
"espèrent",31.00,31.00,8,7402.00,2876
"engrais",29.00,31.00,7,5167.00,2876
"emportés",23.00,31.00,8,5548.00,2876
"empare",27.00,31.00,6,7135.00,2876
"entorse",19.00,31.00,7,2915.00,2876
"esplanade",25.00,31.00,9,5332.00,2876
"emparer",28.00,31.00,7,3565.00,2876
"exécute",28.00,31.00,7,1621.00,2876
"guichet",24.00,31.00,7,4154.00,2876
"géométrique",25.00,31.00,11,8792.00,2876
"grenades",25.00,31.00,8,8303.00,2876
"horizontale",19.00,31.00,11,8547.00,2876
"illustrant",31.00,31.00,10,7594.00,2876
"fsf",18.00,31.00,3,1338.00,2876
"illusoire",30.00,31.00,9,2801.00,2876
"gis",22.00,31.00,3,3236.00,2876
"honteux",24.00,31.00,7,2549.00,2876
"guet",30.00,31.00,4,5129.00,2876
"huissier",23.00,31.00,8,451.00,2876
"fourier",19.00,31.00,7,5573.00,2876
"framemaker",2.00,31.00,10,9703.00,2876
"frontispices",23.00,31.00,12,4244.00,2876
"incursion",27.00,31.00,9,2052.00,2876
"gazole",19.00,31.00,6,1113.00,2876
"galant",25.00,31.00,6,9073.00,2876
"hachage",8.00,31.00,7,1738.00,2876
"humiliation",24.00,31.00,11,4810.00,2876
"halls",23.00,31.00,5,5847.00,2876
"galette",22.00,31.00,7,1016.00,2876
"gendre",24.00,31.00,6,5905.00,2876
"garant",30.00,31.00,6,7502.00,2876
"géante",24.00,31.00,6,460.00,2876
"gourmandes",22.00,31.00,10,8678.00,2876
"hypothétique",30.00,31.00,12,7516.00,2876
"heureuses",25.00,31.00,9,1669.00,2876
"artifices",24.00,31.00,9,8878.00,2876
"affectée",29.00,31.00,8,1381.00,2876
"anticipées",25.00,31.00,10,6400.00,2876
"apprends",24.00,31.00,8,4631.00,2876
"affirmations",29.00,31.00,12,8435.00,2876
"arrкte",25.00,31.00,6,9385.00,2876
"acquitter",20.00,31.00,9,8990.00,2876
"adieux",27.00,31.00,6,2082.00,2876
"aquariums",18.00,31.00,9,5681.00,2876
"attrape",23.00,31.00,7,9111.00,2876
"amusante",30.00,31.00,8,5759.00,2876
"arnaques",28.00,31.00,8,2953.00,2876
"arrêtent",30.00,31.00,8,6961.00,2876
"accidentelle",26.00,31.00,12,7268.00,2876
"assimilés",22.00,31.00,9,2942.00,2876
"accordéon",19.00,31.00,9,829.00,2876
"armistice",18.00,31.00,9,9854.00,2876
"arrosé",23.00,31.00,6,6863.00,2876
"aboutissement",31.00,31.00,13,8871.00,2876
"aident",30.00,31.00,6,9952.00,2876
"amusantes",25.00,31.00,9,9466.00,2876
"antérieurs",31.00,31.00,10,7521.00,2876
"amas",28.00,31.00,4,1953.00,2876
"antan",28.00,31.00,5,8962.00,2876
"absurdité",29.00,31.00,9,510.00,2876
"archivées",24.00,31.00,9,3245.00,2876
"adorer",24.00,31.00,6,9379.00,2876
"apprennent",29.00,31.00,10,8596.00,2876
"araignées",24.00,31.00,9,5514.00,2876
"assemble",27.00,31.00,8,4358.00,2876
"aléatoires",25.00,31.00,10,9643.00,2876
"agencement",25.00,31.00,10,3941.00,2876
"tierces",20.00,30.00,7,1430.00,2877
"triompher",25.00,30.00,9,2227.00,2877
"temporel",25.00,30.00,8,1039.00,2877
"usuбrios",7.00,30.00,8,7326.00,2877
"totalisation",13.00,30.00,12,9740.00,2877
"vérifiée",27.00,30.00,8,2762.00,2877
"verveine",15.00,30.00,8,1335.00,2877
"tunisienne",16.00,30.00,10,4090.00,2877
"watt",15.00,30.00,4,9575.00,2877
"territorial",21.00,30.00,11,1309.00,2877
"versée",28.00,30.00,6,9561.00,2877
"terminales",26.00,30.00,10,6367.00,2877
"travaillait",27.00,30.00,11,9905.00,2877
"usure",25.00,30.00,5,4963.00,2877
"vainement",27.00,30.00,9,8373.00,2877
"ostéopathie",9.00,30.00,11,428.00,2877
"orbite",22.00,30.00,6,1336.00,2877
"natures",30.00,30.00,7,6563.00,2877
"monarque",17.00,30.00,8,8921.00,2877
"opérationnels",29.00,30.00,13,254.00,2877
"mystérieuses",27.00,30.00,12,211.00,2877
"meurtriers",28.00,30.00,10,9215.00,2877
"mesurant",28.00,30.00,8,3425.00,2877
"narcolepsie",20.00,30.00,11,283.00,2877
"misères",24.00,30.00,7,7387.00,2877
"mézière",27.00,30.00,7,4586.00,2877
"muret",27.00,30.00,5,2459.00,2877
"mélusine",23.00,30.00,8,4315.00,2877
"novitа",16.00,30.00,6,7451.00,2877
"modalité",26.00,30.00,8,2416.00,2877
"pallier",30.00,30.00,7,628.00,2877
"normands",23.00,30.00,8,5128.00,2877
"molle",23.00,30.00,5,5781.00,2877
"pamphlets",27.00,30.00,9,3176.00,2877
"ornée",24.00,30.00,5,7577.00,2877
"mortelle",29.00,30.00,8,6432.00,2877
"naguère",28.00,30.00,7,3715.00,2877
"mécaniquement",27.00,30.00,13,1027.00,2877
"mêlent",27.00,30.00,6,5276.00,2877
"messier",18.00,30.00,7,9603.00,2877
"mayen",30.00,30.00,5,1855.00,2877
"prieur",19.00,30.00,6,4074.00,2877
"prкts",27.00,30.00,5,2663.00,2877
"phi",19.00,30.00,3,2588.00,2877
"patronal",30.00,30.00,8,2354.00,2877
"psychotechniques",30.00,30.00,16,3042.00,2877
"participantes",12.00,30.00,13,9032.00,2877
"parachute",19.00,30.00,9,1699.00,2877
"projetée",26.00,30.00,8,9011.00,2877
"préparés",30.00,30.00,8,8906.00,2877
"poulain",30.00,30.00,7,4458.00,2877
"péchés",22.00,30.00,6,7208.00,2877
"pressés",27.00,30.00,7,9219.00,2877
"piper",23.00,30.00,5,9269.00,2877
"partageons",27.00,30.00,10,5222.00,2877
"pelé",11.00,30.00,4,6184.00,2877
"promeneur",23.00,30.00,9,3976.00,2877
"pastel",25.00,30.00,6,4362.00,2877
"présentateur",26.00,30.00,12,9499.00,2877
"poderб",2.00,30.00,6,1280.00,2877
"poney",25.00,30.00,5,6154.00,2877
"pingouin",17.00,30.00,8,8940.00,2877
"passerait",30.00,30.00,9,3277.00,2877
"proprio",18.00,30.00,7,9675.00,2877
"prosodie",16.00,30.00,8,9936.00,2877
"prédateurs",22.00,30.00,10,6226.00,2877
"redevances",16.00,30.00,10,3214.00,2877
"retransmis",17.00,30.00,10,4871.00,2877
"ressortissants",25.00,30.00,14,9070.00,2877
"ravis",30.00,30.00,5,5723.00,2877
"résultent",29.00,30.00,9,7710.00,2877
"renouvelée",30.00,30.00,10,5053.00,2877
"punie",16.00,30.00,5,4667.00,2877
"ressorts",24.00,30.00,8,9240.00,2877
"resta",22.00,30.00,5,238.00,2877
"regorge",30.00,30.00,7,5888.00,2877
"reis",16.00,30.00,4,5734.00,2877
"râpé",18.00,30.00,4,9024.00,2877
"relieur",20.00,30.00,7,3083.00,2877
"reflex",18.00,30.00,6,7720.00,2877
"répondait",29.00,30.00,9,1338.00,2877
"pût",23.00,30.00,3,6075.00,2877
"réclamer",26.00,30.00,8,9617.00,2877
"rituel",27.00,30.00,6,9737.00,2877
"réduisez",15.00,30.00,8,3860.00,2877
"ralenti",24.00,30.00,7,9062.00,2877
"reculé",25.00,30.00,6,1677.00,2877
"querelles",28.00,30.00,9,2382.00,2877
"représentées",28.00,30.00,12,2580.00,2877
"renouer",28.00,30.00,7,2240.00,2877
"rembourse",23.00,30.00,9,4767.00,2877
"récifs",22.00,30.00,6,5099.00,2877
"quartile",10.00,30.00,8,4655.00,2877
"revenait",22.00,30.00,8,8815.00,2877
"boni",16.00,30.00,4,8286.00,2877
"chargeurs",24.00,30.00,9,6521.00,2877
"chargeur",28.00,30.00,8,3726.00,2877
"bionique",28.00,30.00,8,8459.00,2877
"chandelle",26.00,30.00,9,771.00,2877
"bavardage",26.00,30.00,9,9688.00,2877
"bordereau",26.00,30.00,9,4601.00,2877
"boussole",20.00,30.00,8,8820.00,2877
"biologistes",26.00,30.00,11,9453.00,2877
"chanoine",24.00,30.00,8,9821.00,2877
"beige",22.00,30.00,5,4186.00,2877
"cern",16.00,30.00,4,3858.00,2877
"calypso",28.00,30.00,7,1513.00,2877
"cale",19.00,30.00,4,8232.00,2877
"bouclé",24.00,30.00,6,5230.00,2877
"chirurgicale",23.00,30.00,12,542.00,2877
"carillon",25.00,30.00,8,9728.00,2877
"bouffer",26.00,30.00,7,4621.00,2877
"bic",18.00,30.00,3,4911.00,2877
"berbère",18.00,30.00,7,4272.00,2877
"champignon",24.00,30.00,10,2650.00,2877
"catalogne",26.00,30.00,9,850.00,2877
"catéchisme",24.00,30.00,10,9859.00,2877
"chamois",16.00,30.00,7,9741.00,2877
"commandés",24.00,30.00,9,5732.00,2877
"colorée",26.00,30.00,7,4899.00,2877
"couramment",26.00,30.00,10,2001.00,2877
"coupures",27.00,30.00,8,947.00,2877
"coquelicot",27.00,30.00,10,4315.00,2877
"danoise",21.00,30.00,7,1467.00,2877
"coïncidence",22.00,30.00,11,7349.00,2877
"déclenchement",24.00,30.00,13,6603.00,2877
"débutera",27.00,30.00,8,3025.00,2877
"cors",30.00,30.00,4,3486.00,2877
"culottes",22.00,30.00,8,3524.00,2877
"consciences",25.00,30.00,11,5792.00,2877
"consolider",26.00,30.00,10,6056.00,2877
"culs",23.00,30.00,4,5507.00,2877
"débordant",26.00,30.00,9,2576.00,2877
"culpabilité",26.00,30.00,11,1448.00,2877
"créative",27.00,30.00,8,9086.00,2877
"déconnexion",24.00,30.00,11,6789.00,2877
"décoré",26.00,30.00,6,5663.00,2877
"conservatrice",24.00,30.00,13,7875.00,2877
"compatriote",25.00,30.00,11,5976.00,2877
"colliers",22.00,30.00,8,9863.00,2877
"conteuse",27.00,30.00,8,2862.00,2877
"cubes",21.00,30.00,5,3358.00,2877
"dattes",11.00,30.00,6,9312.00,2877
"crevettes",15.00,30.00,9,1899.00,2877
"convertible",17.00,30.00,11,612.00,2877
"débauche",23.00,30.00,8,1933.00,2877
"connectant",29.00,30.00,10,8668.00,2877
"conquis",28.00,30.00,7,9076.00,2877
"crut",26.00,30.00,4,6797.00,2877
"corners",22.00,30.00,7,347.00,2877
"déformées",30.00,30.00,9,3750.00,2877
"dominants",22.00,30.00,9,8973.00,2877
"échoue",30.00,30.00,6,2192.00,2877
"détracteurs",30.00,30.00,11,7745.00,2877
"déménage",24.00,30.00,8,6294.00,2877
"émane",29.00,30.00,5,2403.00,2877
"développant",30.00,30.00,11,1669.00,2877
"embarquement",28.00,30.00,12,7910.00,2877
"émerger",28.00,30.00,7,9074.00,2877
"décroches",18.00,30.00,9,8907.00,2877
"détenir",23.00,30.00,7,5145.00,2877
"durables",29.00,30.00,8,4831.00,2877
"dirham",8.00,30.00,6,581.00,2877
"éligibilité",20.00,30.00,11,5068.00,2877
"découpage",28.00,30.00,9,4581.00,2877
"dérange",27.00,30.00,7,8155.00,2877
"dernièrement",28.00,30.00,12,7824.00,2877
"sachet",18.00,30.00,6,7844.00,2877
"séduite",25.00,30.00,7,5893.00,2877
"suivit",30.00,30.00,6,2518.00,2877
"taillé",27.00,30.00,6,8617.00,2877
"spiders",19.00,30.00,7,6001.00,2877
"sevrage",14.00,30.00,7,1814.00,2877
"saturnin",27.00,30.00,8,3611.00,2877
"simultanée",28.00,30.00,10,5676.00,2877
"teckel",8.00,30.00,6,2020.00,2877
"sabotage",20.00,30.00,8,7758.00,2877
"singulières",30.00,30.00,11,5687.00,2877
"soignez",27.00,30.00,7,2854.00,2877
