"word","urlcount","totalcount","wordLen","Random Number","Rank"
"olé",7.00,8.00,3,267.00,1518
"portier",7.00,8.00,7,6893.00,1518
"attendait",6.00,8.00,9,964.00,1518
"jonkheer",6.00,8.00,8,9459.00,1518
"céramique",6.00,8.00,9,7506.00,1518
"coeur",8.00,8.00,5,8876.00,1518
"quartier",6.00,8.00,8,1724.00,1518
"naïve",8.00,8.00,5,7192.00,1518
"lis",7.00,8.00,3,8758.00,1518
"déjà",6.00,8.00,4,4879.00,1518
"brada",2.00,8.00,5,6310.00,1518
"limité",4.00,8.00,6,7761.00,1518
"germen",7.00,8.00,6,9825.00,1518
"régis",6.00,8.00,5,4804.00,1518
"illustrateur",6.00,8.00,12,1189.00,1518
"palmas",6.00,8.00,6,6306.00,1518
"daman",4.00,8.00,5,5822.00,1518
"toc",7.00,8.00,3,2005.00,1518
"manière",7.00,8.00,7,7824.00,1518
"dorien",8.00,8.00,6,9814.00,1518
"neuf",7.00,8.00,4,1553.00,1518
"groupes",2.00,8.00,7,517.00,1518
"trois",5.00,7.00,5,662.00,1519
"livres",5.00,7.00,6,4260.00,1519
"lunettes",6.00,7.00,8,4756.00,1519
"centrales",6.00,7.00,9,1973.00,1519
"historia",5.00,7.00,8,6054.00,1519
"dictatoriale",7.00,7.00,12,1625.00,1519
"adresses",5.00,7.00,8,8304.00,1519
"enchères",1.00,7.00,8,7129.00,1519
"heure",4.00,7.00,5,4966.00,1519
"doit",4.00,7.00,4,5881.00,1519
"tantes",7.00,7.00,6,2184.00,1519
"carrosserie",7.00,7.00,11,6813.00,1519
"anglais",7.00,7.00,7,1734.00,1519
"jura",3.00,7.00,4,6716.00,1519
"ainsi",5.00,7.00,5,9840.00,1519
"beaucoup",4.00,7.00,8,9760.00,1519
"libération",5.00,7.00,10,7839.00,1519
"octobre",2.00,7.00,7,5819.00,1519
"astrologie",6.00,7.00,10,2529.00,1519
"importante",4.00,7.00,10,4050.00,1519
"daltons",5.00,7.00,7,2284.00,1519
"eau",5.00,7.00,3,1969.00,1519
"cigares",1.00,7.00,7,3896.00,1519
"bleu",6.00,7.00,4,5436.00,1519
"thé",7.00,7.00,3,315.00,1519
"morte",5.00,7.00,5,1942.00,1519
"partie",5.00,7.00,6,375.00,1519
"chorizo",3.00,7.00,7,951.00,1519
"partir",5.00,7.00,6,6294.00,1519
"dalla",3.00,7.00,5,6887.00,1519
"tête",4.00,7.00,4,9687.00,1519
"amusante",7.00,7.00,8,1547.00,1519
"général",3.00,7.00,7,4112.00,1519
"années",6.00,7.00,6,9929.00,1519
"touriste",7.00,7.00,8,1334.00,1519
"rigide",5.00,7.00,6,2899.00,1519
"quel",4.00,7.00,4,8197.00,1519
"pleur",7.00,7.00,5,6998.00,1519
"nominale",3.00,7.00,8,669.00,1519
"mercredi",2.00,7.00,8,9001.00,1519
"vocabulaire",5.00,7.00,11,899.00,1519
"barrières",3.00,7.00,9,9893.00,1519
"nier",7.00,7.00,4,9612.00,1519
"toujours",6.00,7.00,8,3662.00,1519
"copie",5.00,7.00,5,5315.00,1519
"corné",7.00,7.00,5,235.00,1519
"pharaon",1.00,7.00,7,6002.00,1519
"noires",6.00,7.00,6,4278.00,1519
"mie",7.00,7.00,3,7180.00,1519
"chantage",7.00,7.00,8,3284.00,1519
"amendement",6.00,7.00,10,9103.00,1519
"volent",5.00,7.00,6,805.00,1519
"sadisme",7.00,7.00,7,3614.00,1519
"sollicitant",5.00,7.00,11,8788.00,1519
"protestantisme",6.00,7.00,14,2004.00,1519
"gade",6.00,7.00,4,6320.00,1519
"ambassadeurs",5.00,7.00,12,9866.00,1519
"sait",4.00,7.00,4,657.00,1519
"tusse",5.00,7.00,5,5244.00,1519
"peuvent",5.00,7.00,7,3303.00,1519
"lithographie",1.00,7.00,12,6238.00,1519
"tac",6.00,7.00,3,320.00,1519
"jazzman",3.00,7.00,7,7375.00,1519
"perdu",2.00,7.00,5,8694.00,1519
"nuit",4.00,7.00,4,5056.00,1519
"portes",7.00,7.00,6,5547.00,1519
"tri",6.00,7.00,3,8340.00,1519
"ferrer",4.00,7.00,6,9289.00,1519
"scande",3.00,7.00,6,4525.00,1519
"enveloppe",6.00,6.00,9,8457.00,1520
"patta",2.00,6.00,5,992.00,1520
"karting",1.00,6.00,7,1228.00,1520
"meute",6.00,6.00,5,9919.00,1520
"praxis",5.00,6.00,6,2337.00,1520
"rafflesia",4.00,6.00,9,7021.00,1520
"pari",2.00,6.00,4,6945.00,1520
"équipe",3.00,6.00,6,1482.00,1520
"cabanes",6.00,6.00,7,6478.00,1520
"chambre",6.00,6.00,7,1002.00,1520
"agora",5.00,6.00,5,3160.00,1520
"toute",5.00,6.00,5,2966.00,1520
"critères",1.00,6.00,8,4034.00,1520
"radis",3.00,6.00,5,4901.00,1520
"valide",6.00,6.00,6,9600.00,1520
"docteur",5.00,6.00,7,340.00,1520
"mettre",5.00,6.00,6,3928.00,1520
"pape",4.00,6.00,4,3074.00,1520
"gaver",6.00,6.00,5,8129.00,1520
"autisme",6.00,6.00,7,8735.00,1520
"cabine",5.00,6.00,6,4565.00,1520
"dès",4.00,6.00,3,9719.00,1520
"procureur",3.00,6.00,9,1214.00,1520
"sociales",3.00,6.00,8,1038.00,1520
"laquelle",5.00,6.00,8,1949.00,1520
"école",5.00,6.00,5,4541.00,1520
"cru",6.00,6.00,3,1115.00,1520
"langues",4.00,6.00,7,8175.00,1520
"toit",6.00,6.00,4,1844.00,1520
"rapportages",5.00,6.00,11,1909.00,1520
"fils",6.00,6.00,4,8260.00,1520
"parkings",3.00,6.00,8,2900.00,1520
"leu",5.00,6.00,3,4734.00,1520
"installateur",4.00,6.00,12,235.00,1520
"tonie",4.00,6.00,5,2281.00,1520
"mobilisation",6.00,6.00,12,7033.00,1520
"ramone",4.00,6.00,6,7792.00,1520
"misse",4.00,6.00,5,2873.00,1520
"misère",4.00,6.00,6,9135.00,1520
"signe",5.00,6.00,5,8254.00,1520
"ramas",6.00,6.00,5,8206.00,1520
"chauvinisme",6.00,6.00,11,7140.00,1520
"informations",4.00,6.00,12,8139.00,1520
"écho",4.00,6.00,4,2715.00,1520
"conseil",2.00,6.00,7,5593.00,1520
"magistrale",6.00,6.00,10,3903.00,1520
"présente",6.00,6.00,8,6354.00,1520
"histoires",4.00,6.00,9,1873.00,1520
"białystok",3.00,6.00,9,9443.00,1520
"stuc",4.00,6.00,4,1016.00,1520
"routinier",6.00,6.00,9,1390.00,1520
"fortin",4.00,6.00,6,6416.00,1520
"contractant",2.00,6.00,11,5602.00,1520
"maxime",5.00,6.00,6,9481.00,1520
"mouvement",5.00,6.00,9,862.00,1520
"versa",6.00,6.00,5,5841.00,1520
"marchand",4.00,6.00,8,3232.00,1520
"avait",3.00,6.00,5,1682.00,1520
"né",6.00,6.00,2,8394.00,1520
"sarabande",3.00,6.00,9,3532.00,1520
"naturisme",4.00,6.00,9,3949.00,1520
"duc",6.00,6.00,3,7379.00,1520
"retraite",6.00,6.00,8,3980.00,1520
"danser",6.00,6.00,6,9909.00,1520
"estampe",2.00,6.00,7,2734.00,1520
"synergie",6.00,6.00,8,5323.00,1520
"savons",3.00,6.00,6,9051.00,1520
"président",3.00,6.00,9,8444.00,1520
"tabac",5.00,6.00,5,4054.00,1520
"vierge",6.00,6.00,6,6630.00,1520
"serre",3.00,6.00,5,1874.00,1520
"sente",3.00,6.00,5,7924.00,1520
"talant",1.00,6.00,6,3315.00,1520
"ait",6.00,6.00,3,7438.00,1520
"musiques",4.00,6.00,8,8038.00,1520
"troyen",4.00,6.00,6,5440.00,1520
"vivre",6.00,6.00,5,3225.00,1520
"fontaine",5.00,6.00,8,5068.00,1520
"tian",4.00,6.00,4,9648.00,1520
"poste",6.00,6.00,5,687.00,1520
"septembre",5.00,6.00,9,950.00,1520
"métal",4.00,6.00,5,9354.00,1520
"palais",6.00,6.00,6,9711.00,1520
"sacrale",4.00,6.00,7,7139.00,1520
"bananes",6.00,6.00,7,8231.00,1520
"groupe",4.00,6.00,6,6811.00,1520
"palabras",2.00,6.00,8,216.00,1520
"palet",4.00,6.00,5,2880.00,1520
"rencontre",4.00,6.00,9,4001.00,1520
"guerre",5.00,6.00,6,5707.00,1520
"origine",5.00,6.00,7,1055.00,1520
"guitare",3.00,6.00,7,9000.00,1520
"conducteurs",6.00,6.00,11,807.00,1520
"dyslexie",2.00,6.00,8,301.00,1520
"cahiers",4.00,5.00,7,782.00,1521
"nopes",4.00,5.00,5,1286.00,1521
"dort",5.00,5.00,4,7173.00,1521
"narcose",4.00,5.00,7,7208.00,1521
"présents",1.00,5.00,8,9846.00,1521
"mets",4.00,5.00,4,3479.00,1521
"quand",3.00,5.00,5,6408.00,1521
"mariage",5.00,5.00,7,413.00,1521
"ceux",5.00,5.00,4,9755.00,1521
"personnes",4.00,5.00,9,3826.00,1521
"tus",5.00,5.00,3,7232.00,1521
"dimanches",1.00,5.00,9,828.00,1521
"positif",3.00,5.00,7,6457.00,1521
"bais",2.00,5.00,4,8053.00,1521
"sommer",3.00,5.00,6,7069.00,1521
"quai",5.00,5.00,4,2601.00,1521
"soit",5.00,5.00,4,7296.00,1521
"jardin",3.00,5.00,6,5094.00,1521
"marché",3.00,5.00,6,7254.00,1521
"communards",5.00,5.00,10,3494.00,1521
"chante",4.00,5.00,6,2981.00,1521
"champignon",5.00,5.00,10,1928.00,1521
"Californie",4.00,5.00,10,7392.00,1521
"pauvres",4.00,5.00,7,9066.00,1521
"laissez",3.00,5.00,7,6944.00,1521
"Rpc",2.00,5.00,3,8675.00,1521
"froide",5.00,5.00,6,5802.00,1521
"capitole",4.00,5.00,8,8071.00,1521
"chacun",4.00,5.00,6,5547.00,1521
"labelle",3.00,5.00,7,9947.00,1521
"infiltrant",3.00,5.00,10,1763.00,1521
"cassis",5.00,5.00,6,2996.00,1521
"voilà",4.00,5.00,5,7057.00,1521
"dédicaces",5.00,5.00,9,4729.00,1521
"soliste",5.00,5.00,7,1468.00,1521
"hammam",2.00,5.00,6,8440.00,1521
"gai",5.00,5.00,3,5375.00,1521
"pianiste",5.00,5.00,8,6567.00,1521
"guetta",3.00,5.00,6,5619.00,1521
"profiler",3.00,5.00,8,8675.00,1521
"recta",5.00,5.00,5,9928.00,1521
"jeunes",5.00,5.00,6,6805.00,1521
"ministère",3.00,5.00,9,379.00,1521
"liber",4.00,5.00,5,7751.00,1521
"développement",3.00,5.00,13,5188.00,1521
"souplesse",5.00,5.00,9,6566.00,1521
"anatomie",3.00,5.00,8,5804.00,1521
"loi",5.00,5.00,3,566.00,1521
"logement",5.00,5.00,8,3224.00,1521
"się",3.00,5.00,3,1260.00,1521
"vaccins",5.00,5.00,7,1302.00,1521
"assemblée",3.00,5.00,9,1093.00,1521
"bruines",2.00,5.00,7,5564.00,1521
"boule",4.00,5.00,5,5754.00,1521
"crèche",4.00,5.00,6,6880.00,1521
"territoriale",5.00,5.00,12,557.00,1521
"jette",2.00,5.00,5,6697.00,1521
"illustre",2.00,5.00,8,5752.00,1521
"éléphant",3.00,5.00,8,2205.00,1521
"joie",4.00,5.00,4,7944.00,1521
"monteur",4.00,5.00,7,3020.00,1521
"papillon",5.00,5.00,8,9683.00,1521
"dm",5.00,5.00,2,8965.00,1521
"berne",5.00,5.00,5,3303.00,1521
"mec",4.00,5.00,3,5647.00,1521
"trop",4.00,5.00,4,4537.00,1521
"bonneterie",4.00,5.00,10,1396.00,1521
"Yvan",5.00,5.00,4,3469.00,1521
"avez",4.00,5.00,4,3519.00,1521
"haute",5.00,5.00,5,5312.00,1521
"pelletier",1.00,5.00,9,5220.00,1521
"différents",4.00,5.00,10,5230.00,1521
"incorrecte",5.00,5.00,10,4884.00,1521
"producteurs",2.00,5.00,11,8260.00,1521
"stocke",2.00,5.00,6,2728.00,1521
"incontinente",1.00,5.00,12,9939.00,1521
"garçon",4.00,5.00,6,5752.00,1521
"paysanne",4.00,5.00,8,4396.00,1521
"accessoire",4.00,5.00,10,2665.00,1521
"virale",4.00,5.00,6,6286.00,1521
"djellaba",3.00,5.00,8,4641.00,1521
"matie",3.00,5.00,5,8383.00,1521
"brasser",2.00,5.00,7,478.00,1521
"anthologie",5.00,5.00,10,9200.00,1521
"rasa",4.00,5.00,4,2912.00,1521
"décor",5.00,5.00,5,4305.00,1521
"vidéos",4.00,5.00,6,4229.00,1521
"trottoir",4.00,5.00,8,7996.00,1521
"contenu",2.00,5.00,7,4055.00,1521
"hommes",5.00,5.00,6,9611.00,1521
"jours",2.00,4.00,5,1398.00,1522
"alerte",4.00,4.00,6,5643.00,1522
"joyeux",4.00,4.00,6,8741.00,1522
"trou",2.00,4.00,4,9638.00,1522
"pote",2.00,4.00,4,2908.00,1522
"dalle",3.00,4.00,5,9137.00,1522
"kalium",3.00,4.00,6,7504.00,1522
"człowieka",2.00,4.00,9,5984.00,1522
"celui",4.00,4.00,5,1998.00,1522
"tuf",3.00,4.00,3,5546.00,1522
"poulain",4.00,4.00,7,1491.00,1522
"posta",3.00,4.00,5,4153.00,1522
"columbarium",2.00,4.00,11,2837.00,1522
"originaux",3.00,4.00,9,50.00,1522
"étant",2.00,4.00,5,505.00,1522
"états",3.00,4.00,5,9484.00,1522
"acné",4.00,4.00,4,1170.00,1522
"mardi",3.00,4.00,5,701.00,1522
"naturel",4.00,4.00,7,7916.00,1522
"Masson",2.00,4.00,6,7557.00,1522
"comités",3.00,4.00,7,6429.00,1522
"contrarie",2.00,4.00,9,3894.00,1522
"acta",3.00,4.00,4,7859.00,1522
"majeur",3.00,4.00,6,1363.00,1522
"vivant",3.00,4.00,6,2562.00,1522
"notamment",2.00,4.00,9,2806.00,1522
"vitae",4.00,4.00,5,3336.00,1522
"magne",4.00,4.00,5,2737.00,1522
"néerlandaise",3.00,4.00,12,8262.00,1522
"escales",3.00,4.00,7,2247.00,1522
"merde",3.00,4.00,5,6946.00,1522
"envoyez",3.00,4.00,7,2412.00,1522
"mineur",4.00,4.00,6,712.00,1522
"misa",2.00,4.00,4,3639.00,1522
"misera",3.00,4.00,6,3819.00,1522
"mixte",4.00,4.00,5,5632.00,1522
"musicien",4.00,4.00,8,7492.00,1522
"zazou",2.00,4.00,5,8483.00,1522
"eurovision",2.00,4.00,10,1148.00,1522
"meilleur",4.00,4.00,8,889.00,1522
"medersa",4.00,4.00,7,7283.00,1522
"confédération",3.00,4.00,13,769.00,1522
"espagnole",4.00,4.00,9,5372.00,1522
"matin",4.00,4.00,5,435.00,1522
"moyen",4.00,4.00,5,4986.00,1522
"mémoires",3.00,4.00,8,4172.00,1522
"landes",3.00,4.00,6,4976.00,1522
"parisienne",3.00,4.00,10,5738.00,1522
"lettres",4.00,4.00,7,9274.00,1522
"patrouille",4.00,4.00,10,8370.00,1522
"peau",2.00,4.00,4,6386.00,1522
"chasseur",4.00,4.00,8,2747.00,1522
"peintures",2.00,4.00,9,996.00,1522
"magna",4.00,4.00,5,1408.00,1522
"pessimisme",4.00,4.00,10,502.00,1522
"variété",4.00,4.00,7,2298.00,1522
"uniquement",2.00,4.00,10,7957.00,1522
"chantée",2.00,4.00,7,1938.00,1522
"picturale",4.00,4.00,9,4696.00,1522
"uniforme",4.00,4.00,8,6068.00,1522
"culturel",4.00,4.00,8,2381.00,1522
"pif",3.00,4.00,3,2672.00,1522
"crypte",2.00,4.00,6,1698.00,1522
"veste",3.00,4.00,5,7072.00,1522
"ailleurs",4.00,4.00,8,2384.00,1522
"obtenir",4.00,4.00,7,4299.00,1522
"coi",2.00,4.00,3,8600.00,1522
"virtuel",3.00,4.00,7,9355.00,1522
"coché",4.00,4.00,5,5084.00,1522
"offense",4.00,4.00,7,1339.00,1522
"afin",4.00,4.00,4,3761.00,1522
"lumière",4.00,4.00,7,9679.00,1522
"lionne",1.00,4.00,6,2517.00,1522
"clément",2.00,4.00,7,5152.00,1522
"coule",2.00,4.00,5,9262.00,1522
"cire",2.00,4.00,4,7764.00,1522
"jeunesse",3.00,4.00,8,974.00,1522
"cinématographiques",4.00,4.00,18,6590.00,1522
"panne",4.00,4.00,5,5847.00,1522
"nuages",2.00,4.00,6,4339.00,1522
"viande",4.00,4.00,6,3273.00,1522
"symbiose",4.00,4.00,8,7896.00,1522
"gênante",4.00,4.00,7,835.00,1522
"autant",3.00,4.00,6,7640.00,1522
"textes",2.00,4.00,6,6644.00,1522
"saillant",4.00,4.00,8,3058.00,1522
"bric",2.00,4.00,4,2496.00,1522
"aspe",2.00,4.00,4,7578.00,1522
"savoir",4.00,4.00,6,6135.00,1522
"suis",4.00,4.00,4,9657.00,1522
"interzone",4.00,4.00,9,3617.00,1522
"rennes",3.00,4.00,6,6406.00,1522
"sexe",4.00,4.00,4,816.00,1522
"dolman",2.00,4.00,6,3965.00,1522
"hidalgo",3.00,4.00,7,6199.00,1522
"rasta",4.00,4.00,5,8212.00,1522
"société",3.00,4.00,7,7602.00,1522
"prise",3.00,4.00,5,4200.00,1522
"transpirant",1.00,4.00,11,2793.00,1522
"taxa",4.00,4.00,4,5604.00,1522
"sirène",2.00,4.00,6,9331.00,1522
"raciste",1.00,4.00,7,5469.00,1522
"gril",4.00,4.00,4,1893.00,1522
"automatique",4.00,4.00,11,3933.00,1522
"internationales",3.00,4.00,15,9046.00,1522
"grossier",2.00,4.00,8,7075.00,1522
"inspecteurs",3.00,4.00,11,4102.00,1522
"devant",4.00,4.00,6,9842.00,1522
"braderie",4.00,4.00,8,8088.00,1522
"carné",3.00,4.00,5,4526.00,1522
"tombes",2.00,4.00,6,8136.00,1522
"ascenseur",4.00,4.00,9,2941.00,1522
"trame",1.00,4.00,5,4153.00,1522
"blondine",3.00,4.00,8,7132.00,1522
"grau",2.00,4.00,4,6712.00,1522
"historien",2.00,4.00,9,9480.00,1522
"instructeur",4.00,4.00,11,4984.00,1522
"ducasse",1.00,4.00,7,4615.00,1522
"haltes",3.00,4.00,6,9803.00,1522
"rayons",3.00,4.00,6,452.00,1522
"douches",4.00,4.00,7,2221.00,1522
"économie",4.00,4.00,8,4154.00,1522
"autopsie",4.00,4.00,8,1553.00,1522
"sexisme",4.00,4.00,7,2339.00,1522
"Gérald",3.00,4.00,6,1284.00,1522
"doucet",4.00,4.00,6,4252.00,1522
"frontale",4.00,4.00,8,9378.00,1522
"bruni",4.00,4.00,5,8636.00,1522
"indigos",1.00,4.00,7,3517.00,1522
"forme",4.00,4.00,5,4143.00,1522
"barbera",2.00,4.00,7,6652.00,1522
"jeudi",2.00,4.00,5,3390.00,1522
"bossa",4.00,4.00,5,276.00,1522
"asperges",4.00,4.00,8,1839.00,1522
"régulateur",1.00,4.00,10,6842.00,1522
"informatique",4.00,4.00,12,7236.00,1522
"djinn",3.00,4.00,5,7984.00,1522
"bomba",4.00,4.00,5,745.00,1522
"puis",2.00,4.00,4,4345.00,1522
"itinéraire",3.00,4.00,10,3070.00,1522
"roque",2.00,4.00,5,4018.00,1522
"tirée",1.00,4.00,5,9488.00,1522
"réalisateurs",2.00,4.00,12,5760.00,1522
"alors",2.00,4.00,5,6215.00,1522
"thèmes",3.00,4.00,6,4140.00,1522
"razzia",4.00,4.00,6,6468.00,1522
"flamboyante",4.00,4.00,11,3935.00,1522
"hardie",1.00,4.00,6,4905.00,1522
"oriente",2.00,3.00,7,5022.00,1523
"exorcisme",3.00,3.00,9,8138.00,1523
"développer",2.00,3.00,10,8665.00,1523
"devenu",3.00,3.00,6,4586.00,1523
"actuel",3.00,3.00,6,9918.00,1523
"huit",2.00,3.00,4,8530.00,1523
"couche",2.00,3.00,6,8872.00,1523
"tels",2.00,3.00,4,6046.00,1523
"renouveau",3.00,3.00,9,1875.00,1523
"exécution",3.00,3.00,9,9757.00,1523
"exemples",3.00,3.00,8,2237.00,1523
"exemple",2.00,3.00,7,8367.00,1523
"wagons",3.00,3.00,6,5503.00,1523
"essai",2.00,3.00,5,4057.00,1523
"gracias",2.00,3.00,7,9699.00,1523
"foie",1.00,3.00,4,4525.00,1523
"bonheur",2.00,3.00,7,7314.00,1523
"lithographies",3.00,3.00,13,3206.00,1523
"panier",3.00,3.00,6,5263.00,1523
"grandes",2.00,3.00,7,6595.00,1523
"bonnes",3.00,3.00,6,3781.00,1523
"pagine",1.00,3.00,6,5190.00,1523
"contient",2.00,3.00,8,3538.00,1523
"hypnose",3.00,3.00,7,4697.00,1523
"façon",2.00,3.00,5,297.00,1523
"référence",2.00,3.00,9,5406.00,1523
"valseuses",3.00,3.00,9,583.00,1523
"flottantes",3.00,3.00,10,5918.00,1523
"bonjour",3.00,3.00,7,3831.00,1523
"ovale",3.00,3.00,5,4091.00,1523
"compris",3.00,3.00,7,3986.00,1523
"blesse",3.00,3.00,6,5519.00,1523
"mucha",3.00,3.00,5,1511.00,1523
"gamba",2.00,3.00,5,4681.00,1523
"termes",2.00,3.00,6,6038.00,1523
"ouest",3.00,3.00,5,7703.00,1523
"fabrique",2.00,3.00,8,3339.00,1523
"moyens",2.00,3.00,6,2406.00,1523
"asperger",2.00,3.00,8,7306.00,1523
"mouvements",2.00,3.00,10,6004.00,1523
"cilla",2.00,3.00,5,1127.00,1523
"cil",3.00,3.00,3,9846.00,1523
"pagent",1.00,3.00,6,4118.00,1523
"animes",2.00,3.00,6,7650.00,1523
"dut",3.00,3.00,3,8644.00,1523
"outra",1.00,3.00,5,9403.00,1523
"roba",3.00,3.00,4,4557.00,1523
"noirs",2.00,3.00,5,4528.00,1523
"nasale",3.00,3.00,6,8122.00,1523
"vives",2.00,3.00,5,5711.00,1523
"friteuse",1.00,3.00,8,6652.00,1523
"vive",2.00,3.00,4,9427.00,1523
"rochier",2.00,3.00,7,7783.00,1523
"numéro",1.00,3.00,6,4938.00,1523
"harle",1.00,3.00,5,7220.00,1523
"nase",2.00,3.00,4,7700.00,1523
"sutra",3.00,3.00,5,3608.00,1523
"harmonisation",3.00,3.00,13,7834.00,1523
"sweepstake",2.00,3.00,10,6267.00,1523
"communiqué",3.00,3.00,10,1628.00,1523
"riant",3.00,3.00,5,5187.00,1523
"dramaturgie",3.00,3.00,11,9331.00,1523
"gré",3.00,3.00,3,9161.00,1523
"harki",3.00,3.00,5,5921.00,1523
"maréchal",3.00,3.00,8,5187.00,1523
"marchande",3.00,3.00,9,6414.00,1523
"coopération",1.00,3.00,11,6217.00,1523
"summum",3.00,3.00,6,9435.00,1523
"mannes",3.00,3.00,6,9490.00,1523
"architecte",2.00,3.00,10,3406.00,1523
"suivra",2.00,3.00,6,4955.00,1523
"superbe",3.00,3.00,7,4919.00,1523
"rosé",3.00,3.00,4,9173.00,1523
"hakkında",2.00,3.00,8,4751.00,1523
"dinde",2.00,3.00,5,4360.00,1523
"neuvième",3.00,3.00,8,6735.00,1523
"sabbat",3.00,3.00,6,6839.00,1523
"nasse",3.00,3.00,5,4829.00,1523
"coloriste",3.00,3.00,9,562.00,1523
"supranationale",3.00,3.00,14,4660.00,1523
"roué",2.00,3.00,4,5715.00,1523
"battre",3.00,3.00,6,5095.00,1523
"voix",3.00,3.00,4,4706.00,1523
"apathie",3.00,3.00,7,143.00,1523
"taoïsme",2.00,3.00,7,1963.00,1523
"Technicolor",3.00,3.00,11,5985.00,1523
"lus",3.00,3.00,3,5430.00,1523
"vient",2.00,3.00,5,3257.00,1523
"lumières",3.00,3.00,8,3968.00,1523
"asse",3.00,3.00,4,9552.00,1523
"guépards",3.00,3.00,8,3177.00,1523
"illustrateurs",1.00,3.00,13,3465.00,1523
"sauf",1.00,3.00,4,8106.00,1523
"teks",3.00,3.00,4,8867.00,1523
"ombre",3.00,3.00,5,2361.00,1523
"oncle",3.00,3.00,5,2061.00,1523
"oncologie",2.00,3.00,9,7749.00,1523
"tél",3.00,3.00,3,5028.00,1523
"antinazi",3.00,3.00,8,7618.00,1523
"opéra",3.00,3.00,5,7833.00,1523
"climat",3.00,3.00,6,9580.00,1523
"différentes",3.00,3.00,11,198.00,1523
"maffioso",3.00,3.00,8,3038.00,1523
"objectif",3.00,3.00,8,8993.00,1523
"objectifs",3.00,3.00,9,1243.00,1523
"maffiosi",2.00,3.00,8,1518.00,1523
"collectes",3.00,3.00,9,6366.00,1523
"salades",3.00,3.00,7,7138.00,1523
"salut",3.00,3.00,5,9048.00,1523
"officiel",3.00,3.00,8,6494.00,1523
"machin",2.00,3.00,6,6725.00,1523
"saura",3.00,3.00,5,4841.00,1523
"corsaire",1.00,3.00,8,460.00,1523
"marotte",2.00,3.00,7,2113.00,1523
"occultisme",3.00,3.00,10,5359.00,1523
"styliste",2.00,3.00,8,146.00,1523
"virtuelles",3.00,3.00,10,7842.00,1523
"retirer",2.00,3.00,7,5717.00,1523
"émotion",3.00,3.00,7,1261.00,1523
"observateur",1.00,3.00,11,2867.00,1523
"planches",2.00,3.00,8,3841.00,1523
"prywatności",2.00,3.00,11,9081.00,1523
"situé",1.00,3.00,5,7983.00,1523
"situent",2.00,3.00,7,46.00,1523
"pires",2.00,3.00,5,3260.00,1523
"Autocad",2.00,3.00,7,4483.00,1523
"insuline",2.00,3.00,8,9082.00,1523
"personnelles",3.00,3.00,12,8495.00,1523
"césar",3.00,3.00,5,6498.00,1523
"mena",3.00,3.00,4,923.00,1523
"ergs",3.00,3.00,4,6247.00,1523
"souhaite",3.00,3.00,8,6758.00,1523
"czar",1.00,3.00,4,7917.00,1523
"fauteuil",3.00,3.00,8,4786.00,1523
"truste",1.00,3.00,6,7401.00,1523
"sociaux",2.00,3.00,7,922.00,1523
"ménestrel",1.00,3.00,9,605.00,1523
"consacrée",2.00,3.00,9,8751.00,1523
"vache",3.00,3.00,5,7809.00,1523
"pertuis",3.00,3.00,7,4791.00,1523
"dernières",2.00,3.00,9,7741.00,1523
"farfelu",3.00,3.00,7,8040.00,1523
"signalement",2.00,3.00,11,725.00,1523
"modèle",3.00,3.00,6,1492.00,1523
"publique",3.00,3.00,8,6952.00,1523
"bure",3.00,3.00,4,4.00,1523
"pinte",2.00,3.00,5,9034.00,1523
"signez",2.00,3.00,6,8924.00,1523
"glorieuses",3.00,3.00,10,1142.00,1523
"signifie",2.00,3.00,8,6039.00,1523
"parchemin",1.00,3.00,9,1152.00,1523
"changent",3.00,3.00,8,8592.00,1523
"gendarmerie",3.00,3.00,11,8441.00,1523
"tournesol",1.00,3.00,9,1309.00,1523
"Toussaint",3.00,3.00,9,6702.00,1523
"militante",3.00,3.00,9,9197.00,1523
"départ",3.00,3.00,6,2246.00,1523
"geste",3.00,3.00,5,6350.00,1523
"calvinisme",2.00,3.00,10,801.00,1523
"mers",1.00,3.00,4,483.00,1523
"messe",3.00,3.00,5,9675.00,1523
"datte",1.00,3.00,5,9012.00,1523
"postales",3.00,3.00,8,9836.00,1523
"jardins",3.00,3.00,7,6042.00,1523
"éditeur",2.00,3.00,7,202.00,1523
"posada",3.00,3.00,6,7397.00,1523
"prendre",1.00,3.00,7,1903.00,1523
"primeurs",3.00,3.00,8,3098.00,1523
"allemand",3.00,3.00,8,4195.00,1523
"préférons",1.00,3.00,9,8826.00,1523
"trotta",3.00,3.00,6,6097.00,1523
"soma",3.00,3.00,4,3487.00,1523
"poupées",1.00,3.00,7,255.00,1523
"pratique",2.00,3.00,8,3126.00,1523
"environnement",3.00,3.00,13,7838.00,1523
"débauche",2.00,3.00,8,7124.00,1523
"fauvisme",2.00,3.00,8,3002.00,1523
"picard",2.00,3.00,6,1682.00,1523
"cellulaire",2.00,3.00,10,7946.00,1523
"iode",2.00,3.00,4,128.00,1523
"transporte",3.00,3.00,10,7572.00,1523
"travaille",3.00,3.00,9,1843.00,1523
"feuille",2.00,3.00,7,1225.00,1523
"Aaai",2.00,3.00,4,9606.00,1523
"jacobine",2.00,3.00,8,2042.00,1523
"printemps",3.00,3.00,9,9436.00,1523
"abord",2.00,3.00,5,4946.00,1523
"pontier",3.00,3.00,7,4093.00,1523
